,ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_you,popden_w_1,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,Neighbors,HCFAI,Cluster
699,2894451,Babuyan,Infanta,Pangasinan,10.4899839999999,2.58086399999999,35.7991359999999,17.1502879999999,16.317744,46.6193010360002,0.607055031,0.259921139,1.240062687,1,0,0,0,2901348,21.489229566513,"2894451, 2894450, 2895832",0.5338303,1
700,2895809,Pandan,City of Alaminos,Pangasinan,0,0,0,0,0,7.69040119647979,0.896710573,1.205415726,0.958629734,0,0,0,0,2901348,18.549981059723,"2895809, 2895810",0.41485307,0
701,2895810,Pandan,City of Alaminos,Pangasinan,5.932242,4.027392,22.259508,7.456119,9.946029,82.0289223194122,0.896710573,1.205415726,0.958629734,0,0,1,0,2901348,17.4421258188576,"2895810, 2895811",0.48538268,0
702,2895811,Pandan,City of Alaminos,Pangasinan,1.33046737250396,0.903252708214444,4.9923029306611,1.67223843110359,3.94664966623039,212.345026910305,0.896710573,1.205415726,0.958629734,0,0,0,0,2901348,15.9167511018777,2895811,0.41485426,0
703,2895812,Telbang,City of Alaminos,Pangasinan,108.757769999999,73.83552,408.090979999999,136.695514999999,182.343865,552.794867277145,0.481629221,0.314560294,1.476616566,0,0,0,1,2901348,14.257660541827,"2895812, 2895813, 2894431, 2895812, 2895813, 2894430, 2895811",0.43861228,0
704,2895813,Sabangan,City of Alaminos,Pangasinan,180.851736,122.564496,682.73616,227.734284,306.617196,709.187103748321,0.919780018,0.278006911,1.069244534,0,0,0,1,2901348,12.8864891354879,"2895813, 2895814, 2895812, 2895813, 2895814, 2895814, 2894432, 2894431, 2895812, 2895813",0.47618535,0
705,2895814,Sabangan,City of Alaminos,Pangasinan,64.7994799999999,40.2963499999999,255.014253999999,84.323503,121.924255999999,383.527280807495,0.919780018,0.278006911,1.069244534,1,0,0,1,2901348,11.4311180164925,"2895814, 2894433, 2895813, 2895814, 2894433, 2895814, 2895815, 2894432, 2895813",0.58840585,1
706,2895815,Victoria,Sual,Pangasinan,53.73215,43.9960489999999,241.758375,87.4619839999999,112.469601999999,404.428219914436,0.963794066,1.194059025,1.012899096,1,0,0,0,2901348,10.0361401135929,"2895815, 2895816",0.52535594,0
707,2895816,Capantolan,Sual,Pangasinan,31.8516779999999,21.3175749999999,120.092657999999,41.910195,55.212632,349.042388737201,0.888625235,1.203290394,1.019591847,1,0,0,0,2901348,8.7305526919715,"2895816, 2895817, 2894434, 2895815, 2895816, 2895817, 2894435, 2894435",0.5273205,0
708,2895817,Paitan East,Sual,Pangasinan,94.8267219999999,62.4519289999999,351.836951,123.528501999999,163.761797,488.596423268318,0.905144221,1.21758461,1.126072905,0,0,0,1,2901348,7.56080585254045,"2895817, 2894436, 2895818, 2895817, 2894436, 2895818, 2894435, 2895818, 2895816, 2895818, 2895817, 2895816, 2894436, 2895817, 2894435, 2894435",0.43868276,0
709,2895818,Paitan East,Sual,Pangasinan,38.210167,29.963405,149.267156,55.25356,72.846755,494.777567744255,0.905144221,1.21758461,1.126072905,1,0,1,1,2901348,6.59953128083911,"2895818, 2895817, 2894436, 2895818, 2895817, 2894436, 2894437, 2895818, 2894437, 2894437, 2895819, 2895818, 2895818, 2895817, 2894436, 2895817, 2894437, 2895819",0.622161,1
710,2895819,Paitan East,Sual,Pangasinan,70.9471480000001,58.786152,317.489616,116.735366,155.75382,598.239243745803,0.905144221,1.21758461,1.126072905,1,0,0,1,2901348,5.94866661674811,"2895819, 2895818, 2895818, 2894437, 2895818, 2894437, 2894438, 2894437, 2894438, 2895819, 2895818, 2895820, 2895818, 2894437, 2895819, 2894438, 2895820, 2895820",0.5603639,1
711,2895820,Caoayan,Sual,Pangasinan,6.105096,4.409236,24.420384,9.835988,11.786226,122.11888796091,0.810258402,1.20829971,1.113635456,1,0,0,1,2901348,5.71526460979521,"2895820, 2895821, 2895819, 2894438, 2894439, 2895820, 2895821, 2894439, 2895820",0.5657798,1
712,2895821,Santo Domingo,Sual,Pangasinan,30.52548,22.04618,122.10192,49.17994,58.93113,207.733415484428,0.700184522,0.337057034,1.499532572,1,0,0,1,2901348,5.94866863285671,"2895821, 2894439, 2895820, 2895822, 2895822, 2895821, 2894440, 2894439, 2895820, 2895822, 2894440",0.5423657,1
713,2895822,Sioasio East,Sual,Pangasinan,0,0,0,0,0,70.8840102478861,0.445207716,1.049260684,1.187876468,1,0,0,0,2901348,6.59953495300017,"2895822, 2895822, 2895821, 2894440, 2895823, 2895822, 2894440, 2894441",0.52688277,0
714,2895823,Uyong,Labrador,Pangasinan,0,0,0,0,0,22.6967028453946,1.059463381,0.384485006,1.14622477,1,0,0,0,2901348,7.56081074255076,"2895823, 2895823, 2895822, 2895822, 2895823, 2895824, 2895822, 2894441, 2894442",0.5247117,0
715,2895824,Villacorta,Mabini,Pangasinan,4.092548,2.1584,17.099,6.194884,7.820692,20.9817789457738,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,8.73055847109884,"2895824, 2894443, 2894442",0.51155907,0
716,2895825,Villacorta,Mabini,Pangasinan,0,0,0,0,0,13.0196727477014,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,10.0361465832609,"2895825, 2895824, 2894444, 2894443, 2895826",0.51155907,0
717,2895826,Villacorta,Mabini,Pangasinan,0,0,0,0,0,8.97804368659854,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,11.4311250715528,2895826,0.51155907,0
718,2895827,Villacorta,Mabini,Pangasinan,0,0,0,0,0,9.46564342081546,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,12.8864967289725,"2895827, 2895826",0.51155907,0
719,2895828,Villacorta,Mabini,Pangasinan,8.185096,4.3168,34.198,12.389768,15.641384,17.6264677755534,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,14.3839414320143,"2895828, 2895827",0.51155907,0
720,2895829,Pita,Infanta,Pangasinan,1.02313699996596,0.539599999982049,4.27474999985778,1.54872099994847,1.95517299993494,11.1864184178411,0.523715047,0.249985351,1.251317665,1,0,0,0,2901348,15.9115850928922,"2895829, 2894448, 2894447, 2895829, 2895828",0.5359628,1
721,2895830,Pita,Infanta,Pangasinan,0,0,0,0,0,19.8611376918852,0.523715047,0.249985351,1.251317665,1,0,0,0,2901348,17.4615035245289,"2895830, 2895829, 2895831, 2894448, 2895829",0.5359628,1
722,2895831,Pita,Infanta,Pangasinan,0,0,0,0,0,39.1816849038004,0.523715047,0.249985351,1.251317665,1,0,0,0,2901348,19.0282544357268,"2895831, 2895830, 2894450, 2895832, 2895831",0.5359628,1
723,2895832,Babuyan,Infanta,Pangasinan,15.7349759999999,3.87129599999999,53.6987039999999,25.7254319999999,24.476616,57.133884191513,0.607055031,0.259921139,1.240062687,1,0,0,0,2901348,20.5728949962645,"2895832, 2895831",0.5338303,1
724,2895833,Babuyan,Infanta,Pangasinan,6.55624,1.61304,22.37446,10.71893,10.19859,10.4828147068619,0.607055031,0.259921139,1.240062687,1,0,0,0,2901348,21.8398208333523,"2895833, 2895832",0.5338303,1
725,2897191,Pandan,City of Alaminos,Pangasinan,0.752230246708615,0.510688214970378,2.82258801890624,0.9454634916881,1.26119329731879,6.50276128147481,0.896710573,1.205415726,0.958629734,0,0,0,0,2901348,19.0817669734819,2897191,0.41485307,0
726,2897192,Pandan,City of Alaminos,Pangasinan,15.8193119999999,10.739712,59.358688,19.882984,26.522744,35.0021524429321,0.896710573,1.205415726,0.958629734,0,0,0,0,2901348,18.026018534853,"2897192, 2897191",0.41485307,0
727,2897193,Pandan,City of Alaminos,Pangasinan,0,0,0,0,0,0,0.896710573,1.205415726,0.958629734,,0,0,0,2901348,16.4834882003259,2897193,,
728,2897194,Telbang,City of Alaminos,Pangasinan,53.390178,36.246528,200.335572,67.105071,89.5142609999999,315.759710788726,0.481629221,0.314560294,1.476616566,1,0,0,1,2901348,14.6674118657213,"2897194, 2897195, 2897194",0.55429554,1
729,2897195,Telbang,City of Alaminos,Pangasinan,242.058520000001,162.24079,948.345762000008,308.367308999998,438.846877999998,1181.8032104969,0.481629221,0.314560294,1.476616566,0,0,0,1,2901348,13.0773897156841,"2897195, 2897194, 2898577, 2898576, 2898577, 2898576, 2898577, 2897195, 2897194",0.4580376,0
730,2897196,Sabangan,City of Alaminos,Pangasinan,58.1862239999998,37.2689189999999,222.126111,72.988227,103.770731999999,320.057272732257,0.919780018,0.278006911,1.069244534,1,0,0,1,2901348,11.5496890542932,"2897196, 2897197, 2897196, 2897195, 2898578, 2898577, 2898578, 2898577, 2897197, 2898578, 2898577, 2897197, 2897195",0.5886081,1
731,2897197,Telbang,City of Alaminos,Pangasinan,54.8293509999999,26.3884779999999,198.206752999999,74.1809209999999,98.5170039999999,203.994480967521,0.481629221,0.314560294,1.476616566,1,0,0,1,2901348,10.036256818894,"2897197, 2897196, 2898578, 2898578, 2897197, 2898578, 2897198, 2898579, 2897198, 2897198, 2898579, 2897197, 2897198",0.5545201,1
732,2897198,Baybay Sur,Sual,Pangasinan,56.6243,51.7850499999999,269.659395,96.7753199999999,123.224484999999,560.472019314765,1.085749543,1.189202229,0.97041491,1,0,0,1,2901348,8.57335386692612,"2897198, 2898580, 2898579, 2897198, 2898580, 2897199, 2897198, 2898580, 2898579, 2897199, 2897197, 2897198, 2897199",0.5734671,1
733,2897199,Capantolan,Sual,Pangasinan,14.725064,12.059735,64.773214,23.042841,29.71646,344.564297825098,0.888625235,1.203290394,1.019591847,1,0,0,0,2901348,7.19188113633347,"2897199, 2898581, 2897198, 2898580, 2897199, 2898581, 2897198, 2897199, 2898581",0.5273206,0
734,2897200,Caoayan,Sual,Pangasinan,174.374038999999,90.771459,664.906026,259.400602,323.168065999999,782.363779485225,0.810258402,1.20829971,1.113635456,0,0,1,1,2901348,5.94884227723455,"2897200, 2898582, 2897201, 2897200, 2898582, 2897199, 2898581, 2897199, 2898581, 2897199, 2898582, 2898581",0.5173279,0
735,2897201,Caoayan,Sual,Pangasinan,331.801038,151.70627,1198.91132099999,415.615198999999,578.834143000002,1737.45339310169,0.810258402,1.20829971,1.113635456,1,0,1,1,2901348,4.94965728689879,"2897201, 2897200, 2897202, 2898583, 2898582, 2897201, 2897200, 2898582, 2897202, 2897202, 2898582",0.6149311,1
736,2897202,Caoayan,Sual,Pangasinan,16.5542,7.34624,59.273104,20.126688,28.5798959999999,246.845941245555,0.810258402,1.20829971,1.113635456,1,0,0,1,2901348,4.36512347857492,"2897202, 2898583, 2897201, 2897203, 2897202, 2897203, 2898584, 2897202",0.5657798,1
737,2897203,Caoayan,Sual,Pangasinan,6.207825,2.75484,22.227414,7.547508,10.717461,216.790414482355,0.810258402,1.20829971,1.113635456,1,0,0,1,2901348,4.36512449587261,"2897203, 2898584, 2897202, 2897203, 2897202, 2898585, 2897204, 2898585, 2897204, 2897203, 2898584, 2897202",0.5657798,1
738,2897204,Sioasio East,Sual,Pangasinan,52.6959469999999,33.1053099999999,204.648818,70.3176740000001,95.474244,299.802554428577,0.445207716,1.049260684,1.187876468,1,0,0,0,2901348,4.9496600034572,"2897204, 2898586, 2898585, 2897205, 2897204, 2897203",0.52688277,0
739,2897205,Sioasio East,Sual,Pangasinan,15.5099619999999,11.318086,62.8781919999999,21.378578,28.714374,64.7845381498336,0.445207716,1.049260684,1.187876468,1,0,0,0,2901348,5.94884611393096,"2897205, 2897204, 2898586, 2897205, 2897204, 2897206",0.52688277,0
740,2897206,Uyong,Labrador,Pangasinan,0,0,0,0,0,23.0111335627734,1.059463381,0.384485006,1.14622477,1,0,0,0,2901348,7.19188570016728,"2897206, 2898587, 2897206, 2897205, 2897205, 2898588, 2897207, 2897206",0.5247117,0
741,2897207,Villacorta,Mabini,Pangasinan,4.092548,2.1584,17.099,6.194884,7.820692,23.471600536257,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,8.57335896298326,"2897207, 2897206, 2897208",0.51155907,0
742,2897208,Villacorta,Mabini,Pangasinan,0,0,0,0,0,12.4175473731011,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,10.0362623663273,"2897208, 2898590",0.51155907,0
743,2897209,Villacorta,Mabini,Pangasinan,0,0,0,0,0,9.58296383731067,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,11.5496950307603,"2897209, 2897208, 2898591, 2898590",0.51155907,0
744,2897210,Villacorta,Mabini,Pangasinan,0.101681171596353,0.053626406036916,0.424832244637337,0.153914642668456,0.194308564068907,16.8389053419232,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,13.0961507019317,"2897210, 2897209, 2898592, 2898591",0.51155907,0
745,2897211,Villacorta,Mabini,Pangasinan,0,0,0,0,0,8.01289330609142,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,14.6651861987462,"2897211, 2898593, 2897210, 2898592",0.51155907,0
746,2897212,Pita,Infanta,Pangasinan,0,0,0,0,0,7.39773546345532,0.523715047,0.249985351,1.251317665,1,0,0,0,2901348,16.2502622950393,"2897212, 2898594, 2897213, 2898594, 2897212, 2897211, 2898593",0.5359628,1
747,2897213,Pita,Infanta,Pangasinan,1.02313699996596,0.539599999982049,4.27474999985778,1.54872099994847,1.95517299993494,17.0996652431786,0.523715047,0.249985351,1.251317665,1,0,0,0,2901348,17.8471056110996,"2897213, 2897212, 2898594, 2898595, 2897214, 2897213, 2898594, 2897212",0.5359628,1
748,2897214,Babuyan,Infanta,Pangasinan,7.86748799999999,1.935648,26.849352,12.8627159999999,12.238308,34.5682440698146,0.607055031,0.259921139,1.240062687,1,0,0,0,2901348,19.4528185257842,"2897214, 2897213",0.5338303,1
749,2897215,Babuyan,Infanta,Pangasinan,0,0,0,0,0,24.432078000158,0.607055031,0.259921139,1.240062687,1,0,0,0,2901348,21.0653728809126,"2897215, 2897214",0.5338303,1
750,2897216,Babuyan,Infanta,Pangasinan,7.757025,2.550255,25.608805,11.157365,12.53875,16.3971143998205,0.607055031,0.259921139,1.240062687,1,0,0,0,2901348,22.5563476305807,"2897216, 2897215, 2898598, 2897217",0.5338303,1
751,2897217,Babuyan,Infanta,Pangasinan,0,0,0,0,0,0.887158781290054,0.607055031,0.259921139,1.240062687,1,0,0,0,2919329,22.4524425278542,2897217,0.5338303,1
752,2898576,Telbang,City of Alaminos,Pangasinan,66.8951099999999,43.66682,260.564746,84.4412469999999,122.062623999999,377.33377879858,0.481629221,0.314560294,1.476616566,0,0,0,1,2901348,12.9287179366367,"2898576, 2898577, 2898576, 2898577, 2897195",0.43341392,0
753,2898577,Telbang,City of Alaminos,Pangasinan,103.345685,64.258445,364.458550000002,123.942474999999,165.654119999999,336.239494293928,0.481629221,0.314560294,1.476616566,0,0,1,1,2901348,11.89247252475,"2898577, 2898576, 2898578, 2898577, 2898576, 2898578, 2898577, 2897195",0.5054688,0
754,2898578,Telbang,City of Alaminos,Pangasinan,5.143465,3.001852,17.126105,6.099485,7.74069999999999,131.022042945027,0.481629221,0.314560294,1.476616566,1,0,0,1,2901348,10.3040312854995,"2898578, 2898577, 2898578, 2898577, 2897197, 2898578, 2898577, 2898579, 2898579, 2897197",0.55453616,1
755,2898579,Baybay Sur,Sual,Pangasinan,31.5116529999999,15.2522259999999,114.334678999999,42.6983309999999,56.7966759999999,222.307136788964,1.085749543,1.189202229,0.97041491,1,0,0,1,2901348,8.73077841566734,"2898579, 2897198, 2898580, 2897198, 2898580, 2898579, 2897197, 2897198",0.5735264,1
756,2898580,Baybay Sur,Sual,Pangasinan,80.3911330000001,55.9427839999999,340.389078,122.819347,161.705414,275.921000599861,1.085749543,1.189202229,0.97041491,1,0,1,1,2901348,7.19199235149445,"2898580, 2898579, 2897198, 2898580, 2897199, 2898581, 2897198, 2898580, 2898579, 2897199, 2898581, 2897198, 2897199, 2898581",0.6318497,1
757,2898581,Capantolan,Sual,Pangasinan,38.76485,20.882016,142.605548,47.673462,66.7683279999999,131.343377023935,0.888625235,1.203290394,1.019591847,0,0,1,0,2901348,5.71557938480712,"2898581, 2898580, 2897199, 2898581, 2897199, 2898582, 2898581",0.4775338,0
758,2898582,Caoayan,Sual,Pangasinan,73.7432369999999,39.619074,265.672627,87.656761,120.150977999999,818.684560060501,0.810258402,1.20829971,1.113635456,1,0,0,1,2901348,4.36529187493403,"2898582, 2897201, 2897200, 2898582, 2898581, 2898581, 2898582, 2898581",0.565778,1
759,2898583,Caoayan,Sual,Pangasinan,82.9736269999999,39.610882,320.182926,113.887683,156.991796999999,816.252033889293,0.810258402,1.20829971,1.113635456,1,0,1,1,2901348,3.29977735327836,"2898583, 2898582, 2897201, 2898582, 2897202, 2898584, 2897202, 2898582",0.6262518,1
760,2898584,Caoayan,Sual,Pangasinan,0,0,0,0,0,179.162994295358,0.810258402,1.20829971,1.113635456,1,0,0,1,2901348,2.85764242628961,"2898584, 2897202, 2898583, 2897203, 2897202, 2898585, 2898585, 2897203, 2898584, 2897202",0.5657798,1
761,2898585,Sioasio East,Sual,Pangasinan,0,0,0,0,0,148.095078796148,0.445207716,1.049260684,1.187876468,1,0,0,0,2901348,3.29977913926005,"2898585, 2897204, 2898586, 2898585, 2897204, 2897203, 2898584",0.52688277,0
762,2898586,Sioasio East,Sual,Pangasinan,31.019924,22.6361719999999,125.756383999999,42.757156,57.428748,122.50029914081,0.445207716,1.049260684,1.187876468,1,0,0,0,2901348,4.36529463192317,"2898586, 2898585, 2897205, 2897204, 2898586, 2898585, 2897205, 2897204",0.52688277,0
763,2898587,Uyong,Labrador,Pangasinan,4.175759,3.047177,16.928744,5.755771,7.730793,46.4391239807009,1.059463381,0.384485006,1.14622477,1,0,0,0,2901348,5.71558265194277,"2898587, 2897206, 2898587, 2898586, 2897206, 2897205, 2898586, 2897205, 2898588, 2897206",0.5247117,0
764,2898588,Uyong,Labrador,Pangasinan,1.02313699996596,0.539599999982049,4.27474999985778,1.54872099994847,1.95517299993494,19.506275050342,1.059463381,0.384485006,1.14622477,1,0,0,0,2901348,7.19199597458452,"2898588, 2898587, 2897206, 2898587, 2897206, 2898589, 2898588, 2897207, 2897206",0.5247117,0
765,2898589,Uyong,Labrador,Pangasinan,1.02313699996596,0.539599999982049,4.27474999985778,1.54872099994847,1.95517299993494,21.133690342307,1.059463381,0.384485006,1.14622477,1,0,0,0,2901348,8.73078235969505,"2898589, 2898588, 2898589, 2898588, 2897207, 2897208, 2898590",0.5247117,0
766,2898590,Villacorta,Mabini,Pangasinan,2.046274,1.0792,8.5495,3.097442,3.910346,12.6269703917205,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,10.304035560873,2898590,0.51155907,0
767,2898591,Villacorta,Mabini,Pangasinan,0,0,0,0,0,14.3311352040618,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,11.8980910665062,"2898591, 2898590",0.51155907,0
768,2898592,Villacorta,Mabini,Pangasinan,1.02313699996596,0.539599999982049,4.27474999985778,1.54872099994847,1.95517299993494,8.27468689903617,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,13.505585045451,"2898592, 2898591",0.51155907,0
769,2898593,Villacorta,Mabini,Pangasinan,0,0,0,0,0,7.1523643489927,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,15.12223258201,"2898593, 2898592",0.51155907,0
770,2898594,Pita,Infanta,Pangasinan,0,0,0,0,0,7.11489812657237,0.523715047,0.249985351,1.251317665,1,0,0,0,2901348,16.745382760801,"2898594, 2897213, 2897212, 2898594, 2898595, 2897213, 2898594, 2897212, 2898593",0.5359628,1
771,2898595,Babuyan,Infanta,Pangasinan,0,0,0,0,0,13.503511602059,0.607055031,0.259921139,1.240062687,1,0,0,0,2901348,18.3733122840918,"2898595, 2898596, 2897214, 2897213, 2898594",0.5338303,1
772,2898596,Babuyan,Infanta,Pangasinan,1.311248,0.322608,4.474892,2.143786,2.039718,33.7149627283215,0.607055031,0.259921139,1.240062687,1,0,0,0,2901348,20.0048544098202,"2898596, 2898597, 2897215, 2897214",0.5338303,1
773,2898597,Babuyan,Infanta,Pangasinan,0,0,0,0,0,16.7403783202171,0.607055031,0.259921139,1.240062687,1,0,0,0,2919329,21.5752035480433,"2898597, 2897216, 2897215, 2898598",0.5338303,1
774,2898598,Babuyan,Infanta,Pangasinan,6.20562,2.040204,20.487044,8.925892,10.031,20.0644069202244,0.607055031,0.259921139,1.240062687,1,0,0,0,2919329,21.4120330518587,"2898598, 2898599, 2897217",0.5338303,1
775,2898599,Babuyan,Infanta,Pangasinan,0,0,0,0,0,1.87081340700388,0.607055031,0.259921139,1.240062687,1,0,0,0,2919329,21.3107163742782,2898599,0.5338303,1
776,2899958,Victoria,City of Alaminos,Pangasinan,0,0,0,0,0,0.371122272065475,0.963794066,1.194059025,1.012899096,,0,0,0,2901348,13.3904536924928,2899958,,
777,2899959,Victoria,City of Alaminos,Pangasinan,2.928252,1.760244,9.607296,3.388872,4.260768,9.03906780481338,0.963794066,1.194059025,1.012899096,0,0,0,0,2901348,12.7805095551706,"2899959, 2899959, 2901341",0.40654996,0
778,2899960,Victoria,City of Alaminos,Pangasinan,47.0960529999997,28.310591,154.517344,54.5043580000002,68.5273519999998,182.422493547201,0.963794066,1.194059025,1.012899096,1,0,0,1,2901348,10.7790491007702,"2899960, 2899960, 2901342, 2901341, 2899960, 2899961, 2901342",0.5727587,1
779,2899961,Baybay Sur,Sual,Pangasinan,27.5809549999999,14.2393069999999,97.0142499999999,35.7399999999999,46.8053599999999,384.062884032726,1.085749543,1.189202229,0.97041491,1,0,0,1,2901348,9.18666931651508,"2899961, 2901342, 2899962, 2901343, 2899962",0.57352465,1
780,2899962,Baybay Sur,Sual,Pangasinan,48.6011809999999,24.899078,183.056593,66.890291,90.419444,332.572211623191,1.085749543,1.189202229,0.97041491,1,0,1,1,2901348,7.56112701289675,"2899962, 2901343, 2901344, 2899962, 2899963, 2899963",0.63201785,1
781,2899963,Pangascasan,Sual,Pangasinan,7.21259499999999,3.751384,27.44105,9.969141,13.533988,144.644234716892,1.056752406,1.189512041,0.978379084,1,0,1,0,2901348,5.94905376059482,"2899963, 2899964, 2899963",0.5950642,1
782,2899964,Baquioen,Sual,Pangasinan,43.0409199999999,24.725636,147.895955999999,40.2936299999999,61.3562039999999,271.981116592884,0.953598189,1.207434972,1.005644464,0,0,0,0,2901348,4.36539691262689,"2899964, 2901345, 2901346, 2899965, 2899964, 2901345, 2899963, 2899965, 2899965, 2899964, 2901346, 2899963",0.4074248,0
783,2899965,Baquioen,Sual,Pangasinan,15.1525409999999,8.572096,53.4028569999999,15.3315419999999,22.822227,474.52991771698,0.953598189,1.207434972,1.005644464,1,0,1,1,2901348,2.85779471440944,"2899965, 2899964, 2901346, 2901347, 2899966, 2899965, 2899964, 2899966, 2899965, 2901347, 2899966, 2899965, 2899964, 2901346",0.6321508,1
784,2899966,Caoayan,Sual,Pangasinan,38.1836199999999,19.28416,157.92818,58.6700399999999,78.8679,780.591115534305,0.810258402,1.20829971,1.113635456,1,0,1,1,2901348,1.64989156322888,"2899966, 2899965, 2899967, 2899966, 2901348, 2899965, 2901347, 2899967, 2899967, 2899966, 2899965",0.62625194,1
785,2899967,Tobuan,Labrador,Pangasinan,0,0,0,0,0,200.044858008623,1.059463381,1.027202129,1.090701465,1,0,0,1,2901348,1.64989244367911,"2899967, 2901349, 2899966, 2899967, 2901349, 2899966, 2901348, 2899968, 2899967, 2899968, 2899967, 2899966",0.56356496,1
786,2899968,Tobuan,Labrador,Pangasinan,0,0,0,0,0,106.041824445128,1.059463381,1.027202129,1.090701465,1,0,0,0,2901348,2.85779628281753,"2899968, 2899967, 2901349, 2899969, 2901350, 2899967, 2901349, 2899969, 2899968, 2899967, 2899968, 2899967",0.5153362,0
787,2899969,Tobuan,Labrador,Pangasinan,1.789611,1.305933,7.255176,2.466759,3.313197,70.2162554115057,1.059463381,1.027202129,1.090701465,1,0,0,0,2901348,4.36539871874451,"2899969, 2901350, 2899968, 2901351, 2899970, 2899969, 2901350, 2899969, 2899968, 2899968",0.5153362,0
788,2899970,Uyong,Labrador,Pangasinan,0.000888898023535,0.000648655636654,0.003603638783398,0.001225236769128,0.001645661695002,35.0797265693545,1.059463381,0.384485006,1.14622477,1,0,0,0,2901348,5.94905576222368,"2899970, 2899969, 2899969, 2899971",0.5247117,0
789,2899971,Laois,Labrador,Pangasinan,1.193074,0.870622,4.836784,1.644506,2.208798,38.9468746036291,0.856838434,0.271528244,1.124521995,1,0,0,1,2901348,7.56112923489176,"2899971, 2901353, 2899972, 2901353, 2901353, 2901352, 2899972, 2901352, 2899971, 2899970, 2899972, 2899971",0.58473194,1
790,2899972,Laois,Labrador,Pangasinan,0,0,0,0,0,13.3143276274204,0.856838434,0.271528244,1.124521995,1,0,0,1,2901348,9.18667179966256,"2899972, 2899971, 2901354, 2901353, 2899972, 2901354, 2901353, 2899973, 2901353, 2899972, 2899971, 2901354, 2899973, 2899972, 2899971",0.58473194,1
791,2899973,San Gonzalo,Labrador,Pangasinan,0,0,0,0,0,9.90628090128302,0.915850412,0.268339396,1.162109461,1,0,0,1,2901348,10.8196143670933,"2899973, 2899972, 2901355, 2899974, 2901355, 2901354, 2899974, 2899973, 2899972",0.5782422,1
792,2899974,Bongalon,Labrador,Pangasinan,2.046274,1.0792,8.5495,3.097442,3.910346,11.1529898010194,0.897276716,0.264576123,1.179301803,1,0,0,0,2901348,12.4570471800803,"2899974, 2901355, 2899973, 2901356, 2901355, 2899974, 2901356, 2901355, 2899974, 2899973, 2899975",0.5300252,0
793,2899975,Villacorta,Mabini,Pangasinan,3.069411,1.6188,12.82425,4.646163,5.865519,7.36393193155527,0.905039797,0.520915716,1.26405621,1,0,0,0,2901348,14.0974056898071,2899975,0.51155907,0
794,2899976,Babuyan,Infanta,Pangasinan,0,0,0,0,0,7.25096405297517,0.607055031,0.259921139,1.240062687,1,0,0,0,2901348,15.7397752050967,"2899976, 2901357, 2901357, 2899977, 2899976, 2899975",0.5338303,1
795,2899977,Babuyan,Infanta,Pangasinan,0,0,0,0,0,6.13558323681354,0.607055031,0.259921139,1.240062687,1,0,0,0,2901348,17.3835857539189,"2899977, 2899976, 2899977, 2899976",0.5338303,1
796,2899978,Babuyan,Infanta,Pangasinan,0,0,0,0,0,21.7475612629204,0.607055031,0.259921139,1.240062687,1,0,0,0,2901348,19.0284638869894,"2899978, 2899977, 2899977",0.5338303,1
797,2899979,Babuyan,Infanta,Pangasinan,0,0,0,0,0,25.1212994940578,0.607055031,0.259921139,1.240062687,1,0,0,0,2919329,20.2743257582185,"2899979, 2899978",0.5338303,1
798,2899980,Babuyan,Infanta,Pangasinan,1.55140499994838,0.510050999983032,5.12176099982961,2.23147299992576,2.50774999991655,15.027936052531,0.607055031,0.259921139,1.240062687,1,0,0,0,2919329,20.0718882675731,"2899980, 2899979",0.5338303,1
799,2899981,Babuyan,Infanta,Pangasinan,10.859835,3.570357,35.852327,15.6203109999999,17.55425,21.8061897866427,0.607055031,0.259921139,1.240062687,1,0,0,0,2919329,19.9871328720992,"2899981, 2899980",0.5338303,1
800,2899982,Babuyan,Infanta,Pangasinan,0,0,0,0,0,1.13073451071977,0.607055031,0.259921139,1.240062687,1,0,0,0,2919329,20.2328530482213,"2899982, 2899981",0.5338303,1
801,2901341,Baybay Norte,Sual,Pangasinan,0.488042,0.293374,1.601216,0.564812,0.710128,61.1276856362819,0.006438943,1.187229633,0.928076937,1,0,0,0,2901348,11.2604047045225,"2901341, 2899960, 2901342",0.57401586,1
