,ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI,Cluster
0,3164370,Bongalonan,Basay,Negros Oriental,1.452461784,0.591717259,1.018066265,1.0,0,0,0,3187871,25.97103469589968,2.43236099990266,1.26345299994944,22.6476059990936,10.8038109995676,5.1999249997919,4.91629199980325,0.46277142,0
1,3164371,Bongalonan,Basay,Negros Oriental,1.452461784,0.591717259,1.018066265,1.0,0,0,0,3187871,25.45029589094104,2.43236099990266,1.26345299994944,22.6476059990936,10.8038109995676,5.1999249997919,4.91629199980325,0.46277142,0
2,3164372,Bongalonan,Basay,Negros Oriental,1.452461784,0.591717259,1.018066265,1.0,0,0,0,3187871,25.225533002794712,2.27097930554274,1.17962572846954,21.1449881600986,10.0870023824568,4.85492164418618,4.59010705730167,0.46277142,0
3,3165752,Bongalonan,Basay,Negros Oriental,1.452461784,0.591717259,1.018066265,1.0,0,0,0,3187871,25.398884398008853,7.297083,3.790359,67.942818,32.411433,15.599775,14.748876,0.46277142,0
4,3165753,Bongalonan,Basay,Negros Oriental,1.452461784,0.591717259,1.018066265,1.0,0,0,0,3187871,25.04272497816988,14.594166,7.580718,135.885636,64.822866,31.19955,29.497752,0.4627729,0
5,3165754,Bongalonan,Basay,Negros Oriental,1.452461784,0.591717259,1.018066265,1.0,0,0,0,3187871,24.444039854829903,51.079581,26.532513,475.599726,226.880031,109.198425,103.242132,0.46577573,0
6,3165755,Bongalonan,Basay,Negros Oriental,1.452461784,0.591717259,1.018066265,1.0,0,0,1,3187871,23.604427344524428,19.458888,10.107624,181.180848,86.430488,41.5994,39.330336,0.5124046,0
7,3167132,Bongalonan,Basay,Negros Oriental,1.452461784,0.591717259,1.018066265,1.0,0,0,0,3187871,25.05712798556734,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8,3167133,Bongalonan,Basay,Negros Oriental,1.452461784,0.591717259,1.018066265,1.0,0,0,0,3187871,24.78239793538732,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
9,3167134,Bongalonan,Basay,Negros Oriental,1.452461784,0.591717259,1.018066265,1.0,0,0,0,3187871,24.159999174656235,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
10,3167135,Bongalonan,Basay,Negros Oriental,1.452461784,0.591717259,1.018066265,1.0,0,0,0,3187871,23.443804650766182,2.43236099990266,1.26345299994944,22.6476059990936,10.8038109995676,5.1999249997919,4.91629199980325,0.46277142,0
11,3167136,Bongalonan,Basay,Negros Oriental,1.452461784,0.591717259,1.018066265,1.0,0,0,0,3187871,22.82454494272425,19.066402,10.078046,177.15083,84.447891,40.533953,37.891782,0.46277946,0
