,ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_you,popden_w_1,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,Neighbors,HCFAI,Cluster
2570,2942721,Lubong,Santa Maria,Ilocos Sur,106.60543199999988,111.10733200000011,509.4009479999983,188.3380860000001,257.317233000002,1262.5457868576048,0.680302764,0.459666044,1.354612967,0.0,0,0,1,2941335,7.561731643324762,"2942721, 2941340, 2941339, 2941339, 2942720, 2942721, 2942720, 2942720, 2942721, 2942721, 2941339, 2942720, 2942722, 2942721, 2942722, 2942722, 2942722, 2942722",0.4387978,0.0
2571,2942722,Tangaoan,Santa Maria,Ilocos Sur,96.61764599999968,92.9001900000003,467.81136900000166,163.72556999999964,232.1128269999996,1085.4252594709396,1.331551075,0.095219433,1.316534202,0.0,0,0,0,2941335,9.187403908857013,"2942722, 2941341, 2941340, 2942722, 2941340, 2942721, 2941341, 2941340, 2942721, 2942721, 2942721, 2941341, 2942723, 2942723, 2942722, 2942721, 2942722, 2942723, 2942722, 2942722, 2942722, 2942723",0.38896292,0.0
2572,2942723,Macaoayan,Burgos,Ilocos Sur,76.60730200000033,104.5118030000011,433.6651609999956,161.75759400000095,233.67032299999977,905.9716928601266,1.269955036,0.095499985,1.291365877,0.0,0,0,0,2941335,10.82047678718218,"2942723, 2942723, 2941342, 2942722, 2941341, 2942722, 2941341, 2941342, 2942724, 2941342, 2941341, 2942724, 2942723, 2942723, 2942722, 2942722, 2942723, 2942722, 2942722, 2942722, 2942724, 2941342, 2942724, 2942723, 2941342",0.39486215,0.0
2573,2942724,Cabaroan,San Esteban,Ilocos Sur,56.29277300000006,74.0083910000001,301.8022150000002,118.02889900000017,150.59661799999995,745.0245598554611,1.354007802,0.35290432,1.261390326,0.0,0,0,1,2941335,12.458040281924427,"2942724, 2941343, 2941342, 2942724, 2941343, 2942725, 2942723, 2942723, 2942723, 2942724, 2941343, 2941342, 2942724, 2942723, 2941342",0.42763293,0.0
2574,2942725,Dirdirig (Dirdirig-Paday),Burgos,Ilocos Sur,115.16732400000006,102.840806,538.5961240000004,205.12182799999988,278.071424,307.0067792534828,1.199928646,0.103917029,1.293739358,0.0,0,0,0,2941335,14.098529715702153,"2942725, 2942726, 2942726, 2942726, 2942724, 2941343, 2942724",0.41082874,0.0
2575,2942726,Al-aludig,Santiago,Ilocos Sur,6.773466,7.681254,28.07147699999999,6.843291000000004,13.896078000000006,153.52871137857437,1.067936905,0.107733145,1.28445482,,0,0,0,2941335,15.741030322213112,"2942726, 2941344, 2941345, 2942726, 2942725, 2942726, 2942727, 2942726, 2942727, 2942726",,
2576,2942727,Al-aludig,Santiago,Ilocos Sur,2.902914,3.291966,12.030632999999998,2.932839,5.955462000000002,179.32228928804395,1.067936905,0.107733145,1.28445482,0.0,0,0,0,2941335,17.384972082635624,"2942727, 2942726, 2941345, 2942726, 2942726, 2941346, 2941346, 2942728, 2941346, 2942728, 2942727, 2942726, 2942728, 2942727, 2942726",0.39643747,0.0
2577,2942728,Bisangol,Banayoyo,Ilocos Sur,61.710913000000005,66.39073700000003,311.6414000000001,103.61375499999995,162.18355999999997,941.818882405758,1.004469215,0.109426744,1.282574047,,0,0,0,2941335,19.029981517040333,"2942728, 2942729, 2942729, 2941347, 2941346, 2942728, 2942727, 2942729, 2942728, 2942727, 2942729, 2941347, 2942729",,
2578,2942729,Poblacion,Banayoyo,Ilocos Sur,89.07786000000014,94.50317699999988,463.24906799999854,151.03664099999926,239.54286600000128,1199.238821566105,0.757825222,0.329110086,1.504034683,0.0,0,0,1,2941335,20.67580379443689,"2942729, 2941347, 2942728, 2942729, 2941348, 2942730, 2942729, 2941347, 2942728, 2942729, 2942728, 2942729, 2942730, 2942730, 2941347, 2942729",0.4456055,0.0
2579,2942730,Salvador Segundo,City of Candon,Ilocos Sur,194.2565750000004,194.24448100000004,919.367053,313.9576529999999,467.4561589999989,1854.011589705944,1.167597927,0.114254385,1.263487351,0.0,0,0,1,2941335,22.3222591285378,"2942730, 2941348, 2942731, 2941349, 2941348, 2942730, 2942731, 2941349, 2941348, 2942730, 2941348, 2941348, 2941348, 2941348, 2942729, 2942729, 2941348, 2942730, 2942729, 2942729, 2942729, 2942730, 2942730, 2942729",0.47489282,0.0
2580,2942731,Calimugtong,Galimuyod,Ilocos Sur,17.279580999999993,23.229206,94.33073699999998,37.250644,51.370503000000014,475.1078900694847,1.174107074,0.122291356,1.28152157,0.0,0,0,1,2941335,23.9692170704762,"2942731, 2942732, 2942731, 2941350, 2942731, 2941350, 2941349, 2942732, 2942731, 2942732, 2942732, 2942731, 2942732, 2941350, 2942731, 2942730, 2942731, 2941350, 2941349, 2942730, 2941350, 2942731, 2941349, 2942730, 2942730, 2942730, 2942730",0.43916956,0.0
2581,2942732,Calimugtong,Galimuyod,Ilocos Sur,10.684979000000004,12.742806000000002,53.133611,15.577085999999994,28.62478000000001,491.1613584160805,1.174107074,0.122291356,1.28152157,0.0,0,0,1,2941335,25.616580683642376,"2942732, 2942731, 2941351, 2941351, 2942732, 2942731, 2941350, 2941351, 2942731, 2941350, 2941351, 2941351, 2942733, 2942732, 2942731, 2942732, 2942732, 2942731, 2942732, 2941350, 2942733, 2942731, 2942731, 2941350, 2941350, 2942731, 2941351, 2942733",0.44057623,0.0
2582,2942733,Calimugtong,Galimuyod,Ilocos Sur,193.574451999998,241.6441660000021,1069.650069999998,364.17117500000114,573.6515830000059,1965.964070916176,1.174107074,0.122291356,1.28152157,0.0,0,1,1,2941335,27.26427643853687,"2942733, 2942732, 2941351, 2941352, 2941351, 2942732, 2941351, 2941351, 2941352, 2941351, 2942733, 2942732, 2942732, 2942732, 2942732, 2941352, 2941352, 2942733, 2941352, 2942734, 2941351, 2942733, 2941352, 2942734, 2942734, 2942734",0.5025035,0.0
2583,2942734,Allangigan Primero,City of Candon,Ilocos Sur,166.34686400000007,192.86700699999733,901.5788239999872,311.2568890000042,468.8471560000024,1163.9411109685896,1.153814321,0.12655358,1.276766886,0.0,0,0,0,2941335,28.91224755398043,"2942734, 2942733, 2941352, 2942734, 2941353, 2942735, 2941353, 2942735, 2942734, 2942734",0.4649389,0.0
2584,2942735,Palali Norte,Santa Lucia,Ilocos Sur,111.97054600000024,141.90382900000017,534.5654449999998,177.86430400000012,272.47103699999946,1123.7833380699155,0.926006306,0.139030385,1.279511869,0.0,0,0,0,2941335,30.56044948791701,"2942735, 2942736, 2942735, 2941353, 2941353, 2941353, 2942734, 2942734, 2941353, 2942735, 2941353, 2942735, 2942734, 2942734",0.45158795,0.0
2585,2942736,San Pedro,Santa Lucia,Ilocos Sur,228.676347,281.0694659999996,1192.5406479999947,428.00868800000336,605.382864,1414.6256320476532,0.739069953,0.45055747,1.333250681,0.0,0,0,0,2941335,32.208846809903214,"2942736, 2942737, 2942737, 2941355, 2941355, 2942737, 2942736, 2941355, 2941354, 2941354, 2942737, 2942736, 2941355, 2941354, 2942735, 2942736, 2942735, 2942735, 2942735",0.47618642,0.0
