,ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI,Cluster
8389,3234789,Quezon,City of San Carlos,Negros Occidental,0.298857693,1.120047637,0.966030884,1.0,0,0,0,3252749,19.42944014472236,1.16812511460547,0.724913480767062,10.8154898918406,5.20961410791087,2.41231054688618,2.1315474051123,0.5170847,0
8390,3236091,Lantangan,Carles,Iloilo,0.008732551,1.711484194,0.538077664,0.0,0,0,0,3218151,45.137003233349326,28.777294,6.716255,186.749251,88.943764,40.857232,36.239801,0.42903125,0
8391,3236092,Lantangan,Carles,Iloilo,0.008732551,1.711484194,0.538077664,0.0,0,0,0,3218151,44.55637969506131,59.768226,13.949145,387.863829,184.729356,84.857328,75.267279,0.4423773,0
8392,3236100,Buaya,Carles,Iloilo,0.008589899,1.518403462,0.575751867,0.0,0,0,0,3218151,32.31943163922098,196.299146,110.863292,1569.37651,760.786607999998,332.589876,300.042884,0.47592518,0
8393,3236101,Buaya,Carles,Iloilo,0.008589899,1.518403462,0.575751867,1.0,0,0,0,3218151,31.05084517809816,1.46491899994137,0.827337999966889,11.7117649995313,5.67751199977278,2.48201399990067,2.23912599991039,0.55301976,1
8394,3236132,Daga,City of Cadiz,Negros Occidental,1.032501549,0.97183556,0.904418516,0.0,0,0,1,3261018,29.99855608040612,216.451384,152.559108,2041.65502200001,1002.572575,496.505263000002,394.074829000001,0.47832796,0
8395,3236133,Daga,City of Cadiz,Negros Occidental,1.032501549,0.97183556,0.904418516,0.0,0,0,0,3261018,29.085954154647048,113.60708,80.07246,1071.58689,526.212125000001,260.596685,206.834855,0.43871415,0
8396,3236134,Daga,City of Cadiz,Negros Occidental,1.032501549,0.97183556,0.904418516,0.0,0,0,0,3261018,28.319709574693825,86.102208,60.6864960000001,812.150063999999,398.813400000001,197.504856,156.759048,0.42327258,0
8397,3236135,Daga,City of Cadiz,Negros Occidental,1.032501549,0.97183556,0.904418516,0.0,0,0,1,3261018,27.63071089741849,17.462754,11.907824,159.699311,77.548472,37.814887,30.757734,0.42491254,0
8398,3236136,Daga,City of Cadiz,Negros Occidental,1.032501549,0.97183556,0.904418516,0.0,0,0,0,3261018,27.024866922064977,82.331956,50.82444,686.29437,321.291946,148.502104,131.260666,0.4107138,0
8399,3236137,Mabini,City of Cadiz,Negros Occidental,0.910193031,0.938348961,0.972536495,0.0,0,0,1,3261018,26.507879827209344,370.509499999999,226.719736,3063.391294,1429.203642,657.085924,585.525409999999,0.48280197,0
8400,3236138,Mabini,City of Cadiz,Negros Occidental,0.910193031,0.938348961,0.972536495,0.0,0,0,1,3261018,26.08503339453684,60.3155,36.907864,498.691606,232.661058,106.967476,95.31809,0.43260232,0
8401,3236139,Mabini,City of Cadiz,Negros Occidental,0.910193031,0.938348961,0.972536495,0.0,0,0,0,3261018,25.76096378433248,68.932,42.180416,569.933264,265.898352,122.248544,108.93496,0.4002863,0
8402,3236140,Mabini,City of Cadiz,Negros Occidental,0.910193031,0.938348961,0.972536495,0.0,0,0,0,3261018,25.53943141114844,34.466,21.090208,284.966632,132.949176,61.124272,54.46748,0.38530758,0
8403,3236141,V. F. Gustilo,City of Cadiz,Negros Occidental,0.259854439,0.875179783,0.930714612,0.0,0,0,0,3261018,25.423116891421703,12.00721,5.57828,99.051295,46.556565,21.135305,20.00656,0.4131344,0
8404,3236142,V. F. Gustilo,City of Cadiz,Negros Occidental,0.259854439,0.875179783,0.930714612,1.0,0,0,0,3261018,25.413464979544145,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8405,3236143,V. F. Gustilo,City of Cadiz,Negros Occidental,0.259854439,0.875179783,0.930714612,1.0,0,0,0,3261018,25.510596746007245,1.16277756114831,0.643237961411687,9.65847173030627,4.57194037680559,2.01877897288658,1.86539089818156,0.5331026,1
8406,3236144,V. F. Gustilo,City of Cadiz,Negros Occidental,0.259854439,0.875179783,0.930714612,0.0,0,0,0,3261018,25.71330209918841,25.262556,13.975016,209.840378,99.330176,43.86008,40.527564,0.41329297,0
8407,3236145,V. F. Gustilo,City of Cadiz,Negros Occidental,0.259854439,0.875179783,0.930714612,0.0,0,0,0,3261018,26.019113704024083,12.700232,6.752914,105.440502,49.698862,22.210709,20.95199,0.41313452,0
8408,3236146,Celestino Villacin,City of Cadiz,Negros Occidental,0.283046731,0.855393638,0.785594744,0.0,0,0,0,3261018,26.42445204329661,11.82775,5.17931,97.983555,45.31895,21.339745,21.86266,0.42633307,0
8409,3236147,Celestino Villacin,City of Cadiz,Negros Occidental,0.283046731,0.855393638,0.785594744,0.0,0,0,0,3261018,26.92482253488426,9.4622,4.143448,78.386844,36.25516,17.071796,17.490128,0.42633298,0
8410,3236148,Celestino Villacin,City of Cadiz,Negros Occidental,0.283046731,0.855393638,0.785594744,1.0,0,0,0,3261018,27.515041092753044,30.75215,13.466206,254.757243,117.82927,55.483337,56.842916,0.54727334,1
8411,3236149,Celestino Villacin,City of Cadiz,Negros Occidental,0.283046731,0.855393638,0.785594744,1.0,0,0,0,3261018,28.189464687062586,2.36554999979896,1.03586199991197,19.5967109983346,9.06378999922972,4.26794899963729,4.3725319996284,0.5477455,1
8412,3236150,Celestino Villacin,City of Cadiz,Negros Occidental,0.283046731,0.855393638,0.785594744,1.0,0,0,0,3261018,28.942207374494625,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8413,3236151,Puey,City of Sagay,Negros Occidental,0.454654416,0.901329238,0.834726328,1.0,0,0,0,3252749,29.04905566551991,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
