,ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI,Cluster
0,3313430,Maragat,San Vicente,Northern Samar,1.851208061,1.5335783,0.448348969,0.0,0,0,0,3330011,19.160348562644973,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
1,3314812,Maragat,San Vicente,Northern Samar,1.851208061,1.5335783,0.448348969,0.0,0,0,0,3330011,16.40222582149271,10.919576,19.93256,124.968488,62.91756,26.345644,21.145848,0.4246993,0
2,3314813,Sila,San Vicente,Northern Samar,1.470176697,1.547434568,0.429684619,0.0,0,0,0,3330011,17.733638118558233,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
3,3316193,Maragat,San Vicente,Northern Samar,1.851208061,1.5335783,0.448348969,0.0,0,0,0,3330011,15.696258410807893,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
4,3316194,Maragat,San Vicente,Northern Samar,1.851208061,1.5335783,0.448348969,0.0,0,0,0,3330011,15.8893441182699,2.36012326292093,4.30816164891084,27.0103011015131,13.5988061260093,5.69426571883682,4.57039795125654,0.4246993,0
5,3317576,Sangputan,San Vicente,Northern Samar,1.322990886,1.523878733,0.440902522,0.0,0,0,0,3330011,13.911411854334704,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
6,3317577,Sangputan,San Vicente,Northern Samar,1.322990886,1.523878733,0.440902522,0.0,0,0,0,3330011,13.894794082682616,3.03906539789261,5.5475005061935,34.7804170883336,17.5108062360509,7.33234834993566,5.88517493407223,0.4301346,0
7,3318957,Sangputan,San Vicente,Northern Samar,1.322990886,1.523878733,0.440902522,0.0,0,0,0,3330011,13.21452229430508,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8,3318958,Sangputan,San Vicente,Northern Samar,1.322990886,1.523878733,0.440902522,0.0,0,0,1,3330011,13.36454172526196,65.517456,119.59536,749.810928,377.50536,158.073864,126.875088,0.47906053,0
9,3318959,Sangputan,San Vicente,Northern Samar,1.322990886,1.523878733,0.440902522,0.0,0,0,0,3330011,13.491751233121224,0.102998535153819,0.188013205079172,1.17876108050236,0.59346777891857,0.248504405270315,0.19945750353176,0.4301346,0
10,3320341,Sangputan,San Vicente,Northern Samar,1.322990886,1.523878733,0.440902522,0.0,0,0,0,3330011,12.868117440743273,1.48794485746065,2.716089905691,17.0287032265934,8.57339697493489,3.58996223903647,2.88141735432259,0.4301346,0
11,3320346,Mongol Bongol Pob. (Bgy.1),San Vicente,Northern Samar,0.017150574,1.487570445,0.468223311,0.0,0,0,0,3330011,18.2101321188143,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
12,3323110,Mongol Bongol Pob. (Bgy.1),San Vicente,Northern Samar,0.017150574,1.487570445,0.468223311,0.0,0,0,0,3330011,17.302987321664126,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
13,3324480,Aguin,Capul,Northern Samar,1.974501799,1.472623634,0.50316809,0.0,0,0,0,3330011,6.815151251037132,0.707857038732391,0.484658786598411,6.02635149426682,2.83142859271312,1.26266407257588,1.27541845854173,0.41908875,0
14,3325861,Aguin,Capul,Northern Samar,1.974501799,1.472623634,0.50316809,0.0,0,0,0,3330011,7.704290093055454,21.019843,14.391962,178.952748,84.079385,37.49486,37.873602,0.41908875,0
15,3325862,Aguin,Capul,Northern Samar,1.974501799,1.472623634,0.50316809,0.0,0,0,0,3330011,6.844385061029938,77.6117280000001,53.139552,660.748608,310.44696,138.44256,139.840992,0.4191359,0
16,3325863,Aguin,Capul,Northern Samar,1.974501799,1.472623634,0.50316809,0.0,0,0,1,3330011,5.860910746172712,50.6976759999999,40.977656,427.706807999999,205.968788,95.2296079999999,84.7521359999999,0.46554577,0
17,3325864,Landusan,Capul,Northern Samar,1.420956352,1.473194122,0.499443475,0.0,0,0,1,3330011,4.811142252655726,31.329606,25.88913,263.956467,127.569564,59.282349,51.77826,0.47084242,0
18,3325865,Landusan,Capul,Northern Samar,1.420956352,1.473194122,0.499443475,0.0,0,0,1,3330011,4.274190649240407,64.5021299999999,53.3011499999999,543.439784999999,262.64322,122.051895,106.6023,0.47084242,0
