,ID,bg_id,barangay_name,city_name,province_name,region_name,RHU_Presence,Road_Presence,POI_Presence,buildability_landcov,Nearest_RHU,Distance_to_Nearest_RHU_km,drought_value,flood_probability_value,rain intensity_value,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,Cluster,HCFAI,Cluster
187,2878591,bg-39075,Kulape,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.80941383175636,0.623327713,0.715184366,0.730052948,10.198032,2.45736,84.369264,41.488376,20.068416,16.914808,0,0.39338282,0
188,2879966,bg-39225,Marang-marang,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,23.09855390091249,0.592744822,0.502600409,0.7300903,27.336133,4.605864,168.201164,79.499701,40.753109,21.587461,0,0.40984702,0
189,2879967,bg-39105,Tarawakan,Bongao,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,23.965491260124047,0.610766709,0.657908351,0.730294927,4.453983,1.834974,38.684604,19.434051,10.809669,8.090571,1,0.44140542,0
190,2879969,bg-39077,Magsaggaw,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.92966225392223,0.623610327,0.597347829,0.730012811,4.55308,1.67745,38.75566,18.931235,9.846855,7.602995,0,0.40084758,0
191,2879970,bg-39077,Magsaggaw,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.00954597161775,0.623610327,0.597347829,0.730012811,44.259918,4.979376,217.616226,107.858042,48.279528,44.096092,0,0.40135637,0
192,2879971,bg-39075,Kulape,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.144774842415607,0.623327713,0.715184366,0.730052948,53.30202,9.053424,341.9391,168.711572,79.012656,68.86528,0,0.39814007,0
193,2881351,bg-39225,Marang-marang,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,24.30409611324137,0.592744822,0.502600409,0.7300903,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
194,2881353,bg-39069,Parangan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,26.5523242051236,0.629746853,0.736412945,0.72998778,46.3449,4.85004,218.3599,108.31772,48.06936,44.2971,0,0.3920655,0
195,2881354,bg-39069,Parangan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.57268451663403,0.629746853,0.736412945,0.72998778,18.53796,1.940016,87.34396,43.327088,19.227744,17.71884,0,0.3915361,0
196,2882732,bg-39225,Marang-marang,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,22.68202256635853,0.592744822,0.502600409,0.7300903,0.910615999963557,0.335489999986573,7.75113199968979,3.78624699984847,1.96937099992118,1.52059899993914,0,0.40983874,0
197,2882735,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,26.19122130551437,0.641760031,0.762513175,0.729892969,75.72054,9.31368,365.675185,172.090505,78.379485,53.67297,0,0.3931234,0
198,2884109,bg-39208,Bakong,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,16.425480511743128,0.630337435,0.693073025,0.729522007,22.937526,0.85428,79.491114,36.477918,16.444962,7.218702,0,0.3942034,0
199,2884117,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,24.63822748165154,0.641760031,0.762513175,0.729892969,29.929347,3.780546,145.173098,67.671835,30.969001,19.879391,0,0.38896054,0
200,2884118,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.927931615678208,0.641760031,0.762513175,0.729892969,51.307452,6.480936,248.868168,116.00886,53.089716,34.078956,0,0.3895355,0
201,2885490,bg-39208,Bakong,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,15.093015678367305,0.630337435,0.693073025,0.729522007,125.789432,4.43248,462.433497999999,226.873626,97.5141940000001,44.101484,0,0.39520887,0
202,2885491,bg-39208,Bakong,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,15.738564462667307,0.630337435,0.693073025,0.729522007,68.812578,2.56284,238.473342,109.433754,49.334886,21.656106,0,0.39421186,0
203,2885498,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,23.09865503362961,0.641760031,0.762513175,0.729892969,4.27562099982889,0.540077999978386,20.73901399917,9.6674049996131,4.42414299982294,2.83991299988634,0,0.3889555,0
204,2885499,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,24.417036934705376,0.641760031,0.762513175,0.729892969,8.551242,1.080156,41.478028,19.33481,8.848286,5.679826,0,0.3889555,0
205,2885500,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.663158763483214,0.641760031,0.762513175,0.729892969,102.614904,12.961872,497.736336,232.01772,106.179432,68.157912,0,0.3993203,0
206,2886878,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,19.027552496768493,0.650284325,0.834896701,0.717298093,68.041488,8.9557,372.862992,185.448552,89.120152,73.174636,0,0.3860927,0
207,2886879,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,20.275151618133208,0.650284325,0.834896701,0.717298093,68.041488,8.9557,372.862992,185.448552,89.120152,73.174636,0,0.38664624,0
208,2886880,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,21.438141396460026,0.650284325,0.834896701,0.717298093,1.00757577745499,0.132618298855452,5.52145066328642,2.7461696451921,1.31971403150835,1.08358874746664,0,0.38452455,0
209,2886881,bg-39064,Balimbing Proper,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,23.10353124284218,0.641760031,0.762513175,0.729892969,38.480589,4.860702,186.651126,87.006645,39.817287,25.559217,0,0.3889864,0
210,2888259,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,17.499206239310848,0.650284325,0.834896701,0.717298093,17.010372,2.238925,93.215748,46.362138,22.280038,18.293659,0,0.38452455,0
211,2892400,bg-39215,Tuhog-tuhog,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,8.171502526363986,0.731035879,0.727261039,0.688813329,113.934048,7.150672,518.90048,240.262608,115.602544,87.95328,0,0.38587353,0
212,2893781,bg-39215,Tuhog-tuhog,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,6.582178523034448,0.731035879,0.727261039,0.688813329,4.73175845813184,0.356470288006332,26.3364680493953,13.5944394581211,6.08526285107699,4.49834943305986,0,0.38583553,0
213,2893787,bg-39066,Buan,Panglima Sugala (Balimbing),Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,14.399306752582993,0.650284325,0.834896701,0.717298093,33.59424,15.13816,288.66172,135.62124,65.32216,43.34072,0,0.38454154,0
214,2895163,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,4.927997208706994,0.782887693,0.80695401,0.64933197,24.62106,2.437725,183.92667,106.163115,44.24478,31.690485,0,0.3789472,0
215,2895164,bg-39220,Bakaw-bakaw,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,5.94883124316921,0.753342548,0.678698765,0.664947033,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
216,2896544,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,3.465031440083007,0.782887693,0.80695401,0.64933197,20.455956,3.156369,162.06439,92.066551,39.331868,28.461865,0,0.3789472,0
217,2896545,bg-39220,Bakaw-bakaw,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,4.365285969861723,0.753342548,0.678698765,0.664947033,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
218,2897925,bg-39226,Sikullis,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,1.39436816521974,0.803890421,0.752529761,0.649507968,19.12908,10.90686,216.629129999999,113.264625,54.8703900000003,41.6142149999999,0,0.3804496,0
219,2897926,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,1.630804334306724,0.782887693,0.80695401,0.64933197,22.1297200000001,12.6177399999999,250.610169999999,131.031625,63.4775100000004,48.1419349999999,1,0.41855845,0
220,2897927,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,2.860797581352238,0.782887693,0.80695401,0.64933197,481.13652,26.857791,2401.330329,1226.963301,589.07307,252.760706,0,0.37996635,0
221,2899306,bg-39226,Sikullis,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,1.392126242496718,0.803890421,0.752529761,0.649507968,13.100842,2.367868,114.446146,59.6176,29.219178,23.588702,0,0.3804496,0
222,2899307,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),1,0,0,0.0,2899307,0.0,0.782887693,0.80695401,0.64933197,8.92690399999999,5.089868,101.093594,52.8568250000001,25.6061820000001,19.419967,0,0.3789472,0
223,2899308,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,1.656260346427056,0.782887693,0.80695401,0.64933197,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
224,2899309,bg-39211,Darussalam,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,3.299962347727322,0.782887693,0.80695401,0.64933197,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
225,2899323,bg-39250,Tup-tup Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,26.73770763938752,0.596690554,0.849320461,0.650517702,46.053419,6.719533,304.181921,152.418762,77.848296,57.198004,0,0.39376146,0
226,2900688,bg-39210,Basnunuk,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,2.756055606724201,0.821645369,0.638770214,0.649647756,139.562226,20.34666,1147.802982,594.848249999999,291.373806,236.06438,0,0.3857286,0
227,2900706,bg-39250,Tup-tup Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.239209850440822,0.596690554,0.849320461,0.650517702,23.649053,3.450571,156.201527,78.269094,39.976152,29.371948,0,0.39124283,0
228,2902069,bg-39210,Basnunuk,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,4.319167722343872,0.821645369,0.638770214,0.649647756,148.625148,5.33673200000001,695.434036000001,327.739051999999,154.624684,120.663824,0,0.385727,0
229,2902088,bg-39250,Tup-tup Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.26241145973231,0.596690554,0.849320461,0.650517702,5.177814,1.200652,44.674272,23.17926,12.123254,9.56353,0,0.39119568,0
230,2903451,bg-39210,Basnunuk,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,5.924768026823156,0.821645369,0.638770214,0.649647756,34.859526,11.408566,388.102754,203.875438,94.226366,68.451448,0,0.38572595,0
231,2903471,bg-39230,Tonggusong Banaran,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.238911088488592,0.608892008,0.848993366,0.650970578,225.234909,52.2283620000001,1943.330832,1008.29781,527.361548999999,416.013555000001,1,0.4668311,0
232,2904832,bg-39227,Tubig Dakula,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,7.502850585380828,0.787176576,0.838650264,0.649768739,305.357552,21.10966,1791.267316,912.995712000001,430.617832,197.068196,0,0.38974163,0
233,2906214,bg-39222,Jakarta (Lookan Latuan),Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,9.979174977072434,0.731591956,0.842439185,0.649620652,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
234,2906215,bg-39227,Tubig Dakula,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,8.249519127272332,0.787176576,0.838650264,0.649768739,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
235,2907596,bg-39218,Parang Pantay,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,9.899439571152046,0.738311268,0.784113298,0.649926249,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
236,2908977,bg-39222,Jakarta (Lookan Latuan),Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,13.123077655465044,0.731591956,0.842439185,0.649620652,14.448564,1.0726,96.029328,44.733768,18.991344,19.117532,0,0.3808477,0
237,2908978,bg-39218,Parang Pantay,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,11.549365360018156,0.738311268,0.784113298,0.649926249,96.921899,8.12611,630.592973,295.625683,126.510319,125.139732,0,0.38481876,0
238,2908991,bg-39228,Baldatal Islam,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,18.250499295685668,0.687784716,0.825061203,0.651355519,25.365472,2.88816,171.405212,86.016524,36.792492,29.258196,1,0.42617926,0
239,2908998,bg-39242,Tapian Bohe North,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.393750840504246,0.66513413,0.845764686,0.652285337,90.889702,18.861056,663.64847,329.087666,163.96086,132.150834,0,0.41607094,0
240,2910359,bg-39223,Kalupag,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,13.199317737587675,0.710134474,0.845377616,0.649722338,93.1606080000001,14.736584,505.117506,251.040714,115.018614,97.2089019999999,0,0.38346428,0
241,2910360,bg-39218,Parang Pantay,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,12.456477587151808,0.738311268,0.784113298,0.649926249,29.272027,5.326076,265.517861,135.359047,75.554165,55.29852,0,0.3837206,0
242,2910379,bg-39249,Tapian Bohe South,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.09032189749204,0.664389553,0.845732253,0.652382016,86.1520070000001,17.713036,1245.477425,599.139975000001,340.117298,251.755761,1,0.44374013,0
243,2911742,bg-39223,Kalupag,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,14.091343429591372,0.710134474,0.845377616,0.649722338,205.70359,35.4946140000001,1621.03293,818.346518000001,445.835196,338.647032000001,1,0.42307016,0
244,2911743,bg-39199,Himbah,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,13.272532638520005,0.730707763,0.817732458,0.650141764,21.457982,3.176095,117.360412,56.627363,28.972138,25.718589,0,0.38232994,0
245,2911761,bg-39236,Lakit-lakit,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.94754030420668,0.655070844,0.845404786,0.652614951,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
246,2913123,bg-39221,BasLikud,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,15.005026530074671,0.688786411,0.839642608,0.649770737,18.037803,3.30819,161.537529,82.521825,45.673089,33.309378,0,0.38436294,0
247,2913130,bg-39186,Baliungan,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,15.121580418260768,0.744583418,0.838754369,0.650695522,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
248,2913143,bg-39236,Lakit-lakit,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.984815120514234,0.655070844,0.845404786,0.652614951,108.433908,9.780318,633.59424,303.189732,133.09731,90.148986,0,0.41139674,0
249,2917286,bg-39241,Sapa-sapa (Pob.),Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,27.97940295677965,0.624971916,0.816915944,0.653009713,10.1529553819532,1.40349741965952,55.6919464116741,26.9351925888969,14.0349682977379,10.7800496285701,1,0.43276802,0
250,2918666,bg-39245,Nunuk Likud Sikubong,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.69676734712652,0.6205375,0.812412752,0.65311259,39.448927,5.979006,239.220996,117.886559,62.015627,47.677425,0,0.3924296,0
251,2918667,bg-39248,Sukah-sukah,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.234893295542484,0.625022541,0.800215546,0.653144956,13.769386,1.903416,75.529132,36.52937,19.034152,14.619848,0,0.39175412,0
252,2918668,bg-39241,Sapa-sapa (Pob.),Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.801935619025983,0.624971916,0.816915944,0.653009713,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
253,2920049,bg-39238,Tabunan Likud Sikubong,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.702056693355303,0.618486293,0.803872076,0.653278947,11.363688,3.333996,158.318492,82.083,44.424418,38.239246,0,0.39215156,0
254,2920050,bg-39241,Sapa-sapa (Pob.),Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.48823894762773,0.624971916,0.816915944,0.653009713,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
255,2921413,bg-39217,Tumbagaan,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.148214380304594,0.627830747,0.850917601,0.648985429,106.902552,26.457488,777.278112,369.689776,176.979144,136.220312,0,0.41578418,0
256,2921431,bg-39246,Pamasan,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.83401007634351,0.609382203,0.795898924,0.653385758,86.747129,20.836319,588.094521,298.937415,157.335479,107.158219,1,0.41973478,0
257,2922795,bg-39217,Tumbagaan,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,26.55597373848068,0.627830747,0.850917601,0.648985429,26.725638,6.614372,194.319528,92.422444,44.244786,34.055078,0,0.38875493,0
258,2922796,bg-39217,Tumbagaan,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,25.818320544936,0.627830747,0.850917601,0.648985429,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
259,2922811,bg-39191,Sallangan,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.122905312277208,0.594029135,0.845308231,0.653122306,115.320072,46.05552,787.875479999999,403.975739999999,192.843994,144.451832,1,0.42975822,0
260,2922813,bg-39239,Malanta,Sapa-Sapa,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.426422305482102,0.598165786,0.807570981,0.653385758,36.144636,4.252312,277.250632,143.30286,75.691124,68.887428,0,0.39722216,0
261,2924176,bg-39219,Adnin,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,28.070246124543427,0.56258339,0.849959657,0.649613789,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
262,2924177,bg-39219,Adnin,Languyan,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,27.511236786171,0.56258339,0.849959657,0.649613789,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
263,2924191,bg-39194,Tapian,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.25006062574224,0.563727749,0.844635591,0.653103828,66.7172880000001,36.256098,954.251867999998,478.147979999999,284.920728,224.284488,1,0.440492,0
264,2924192,bg-39192,Sapa,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.74187039460531,0.577631287,0.840542119,0.653114378,26.092956,10.955238,234.142783,121.3845,65.076417,47.2073539999999,0,0.3946247,0
265,2924193,bg-39196,Tangngah (Tangngah Ungus Matata),Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.55850941636597,0.57717442,0.844544247,0.653289557,190.495768,47.319936,1129.702756,555.852956,273.218798,223.049936,1,0.44931078,0
266,2925573,bg-39194,Tapian,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,29.93623077400357,0.563727749,0.844635591,0.653103828,288.598344,49.265563,1622.659314,804.462146000001,399.266322,269.026451,1,0.46210507,0
267,2925574,bg-39187,Kakoong,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,30.462765202006818,0.573137319,0.844585294,0.653225958,98.160502,18.483266,484.641417,254.920829,119.00629,75.971318,0,0.41200337,0
268,2925575,bg-39196,Tangngah (Tangngah Ungus Matata),Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,31.26988006381804,0.57717442,0.844544247,0.653289557,453.280063,152.730121,3729.543159,1902.479306,988.877883,760.083788,0,0.49031854,0
269,2926956,bg-39187,Kakoong,Tandubas,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,31.492213749479312,0.573137319,0.844585294,0.653225958,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0
270,2940773,bg-39163,Lahad Dampong,South Ubian,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,1,0.0,2899307,44.2143154466479,0.511267822,0.808149672,0.654424548,61.139922,8.572422,458.586948,224.66755,117.716916,60.684766,1,0.45881766,0
271,2942155,bg-39175,Talisay,South Ubian,Tawi-Tawi,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2899307,45.611550914944495,0.525482222,0.795561036,0.654322863,297.873679,30.632007,2035.849478,994.226320000001,504.094461,309.361811,0,0.4795801,0
272,2943465,bg-38782,Kawitan,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,10.486827153687347,0.695443388,0.869353165,0.629703331,22.132164,6.404172,145.789671,74.778393,32.586042,25.33425,0,0.38302475,0
273,2943466,bg-38782,Kawitan,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,10.922601305473648,0.695443388,0.869353165,0.629703331,7.811352,2.260296,51.455178,26.392374,11.500956,8.9415,0,0.38302475,0
274,2946229,bg-38785,Lumah Dapdap,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,8.574198275149138,0.702304809,0.86440596,0.627585793,39.982979,13.628018,297.969149,160.249122,80.618398,49.805493,0,0.38287446,0
275,2946230,bg-38782,Kawitan,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,9.982855579090192,0.695443388,0.869353165,0.629703331,47.775726,24.6584059999999,512.625438,265.655952,154.885735,94.7808060000002,0,0.38327116,0
276,2947610,bg-38794,Tubig Nonok,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,5.716137186832408,0.706166045,0.866550155,0.62790353,86.8474140000001,26.733775,598.943881,311.499791,157.055805,100.999591,0,0.3824388,0
277,2947611,bg-38786,Pandan Niog,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,7.19269713219005,0.686202098,0.862613265,0.628264368,197.756745,54.6978959999999,1233.228858,685.282166999999,315.452745,189.324945,0,0.38885608,0
278,2947612,bg-38786,Pandan Niog,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,8.73163585332651,0.686202098,0.862613265,0.628264368,39.42657,20.34917,423.04041,219.23064,127.818325,78.2171700000002,0,0.3842365,0
279,2947613,bg-38786,Pandan Niog,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,9.802021844101004,0.686202098,0.862613265,0.628264368,75.142404,38.7831239999999,806.265252,417.827808,243.606690000001,149.072724,0,0.38689113,0
280,2948989,bg-38791,Se-ipang,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,1.650047130382915,0.697226859,0.883785963,0.626523427,15.912896,6.861433,111.744941,58.722482,27.814372,20.26195,0,0.38218755,0
281,2948990,bg-38784,Lantong Babag,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,2.858071046938303,0.701488934,0.864381024,0.627313197,11.44722,1.341804,101.515476,49.038552,23.33472,18.722292,0,0.38295245,0
282,2948991,bg-38790,Simbahan (Pob.),Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,4.365821660908727,0.700022604,0.880523468,0.625995742,28.642465,5.059343,173.672867,92.494584,44.47864,31.263764,0,0.38218376,0
283,2948994,bg-38786,Pandan Niog,Pangutaran,Sulu,Autonomous Region In Muslim Mindanao (ARMM),0,0,0,0.0,2950371,8.935163559639827,0.686202098,0.862613265,0.628264368,29.080514,13.441856,288.873564,150.226146,84.6234969999999,54.2875720000001,0,0.38421917,0
