ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,population_children_under5,population_elder60plus,population_women,population_youth,population_reproductive_women,popden_all_total_population,Neighbors,HCFAI
2898577,Telbang,City of Alaminos,Pangasinan,1.011554075,1.223103642,0.572852502,0.0,0,0,1,2901348,11.89247252475002,1344940.7445900033,836259.4032300002,4743063.569700034,1612987.3696499874,2155822.717679995,4375820.778741181,"2949584, 2950965, 2950966, 2950966, 2949585, 2950966, 2949584, 2950966, 2950966, 2950966, 2950966, 2949585, 2950966, 2950966, 2949585, 2949585, 2949585, 2949584, 2949584, 2950965, 2949583, 2950966, 2949584, 2950965, 2949583, 2949583, 2949583, 2950966, 29",0.49999361704316087
2898578,Telbang,City of Alaminos,Pangasinan,1.011554075,1.223103642,0.572852502,1.0,0,0,0,2901348,10.304031285499512,66937.05351,39066.101928,222879.1304700001,79378.69778999999,100737.46979999998,1705120.866886586,"2950965, 2950966, 2950966, 2950966, 2949584, 2950966, 2950966, 2950966, 2950966, 2950966, 2950966, 2949584, 2949584, 2950965, 2949583, 2950966, 2949584, 2950965, 2950964, 2949583, 2950964, 2949583, 2949583, 2950966, 2950965, 2950964",0.5000385250940516
2898579,Baybay Sur,Sual,Pangasinan,1.085749543,1.189202229,0.601536724,0.0,0,0,0,2901348,8.730778415667347,410092.6521419997,198492.46916399983,1487951.5125059995,555676.0796339998,739151.9414639996,2893105.078171581,"2953731, 2952350, 2953732, 2955114, 2953731, 2952350, 2952349, 2953731, 2955114, 2955113, 2953731, 2953730, 2952349, 2953730, 2955113, 2952350, 2952350, 2953732, 2955114, 2953731, 2953730, 2955114, 2955113, 2955113, 2953730",0.4999366224144524
2898580,Baybay Sur,Sual,Pangasinan,1.085749543,1.189202229,0.601536724,1.0,0,1,0,2901348,7.191992351494458,1046210.2048620016,728039.390975999,4429823.461092012,1598370.981858001,2104434.2577960026,3590835.901806593,"2952350, 2953732, 2953731, 2952350, 2952349, 2953731, 2953731, 2952349, 2952350, 2952351, 2952350, 2953732, 2952351, 2953731",0.5000269870318997
2898581,Capantolan,Sual,Pangasinan,0.888625235,1.203290394,0.636293474,1.0,0,1,0,2901348,5.715579384807126,504485.7579000002,271758.556224,1855868.601672,620422.4344680002,868923.0205919994,1709302.7085894942,"2953732, 2955115, 2955114, 2953731, 2952350, 2953731, 2955114, 2953731, 2952350, 2953733, 2952351, 2953733, 2952350, 2953733, 2953732, 2952351, 2955115, 2955114, 2953731, 2955114",0.5000824249631783
2898582,Caoayan,Sual,Pangasinan,0.810258402,1.20829971,0.702760611,1.0,0,0,1,2901348,4.365291874934035,959694.4863179998,515602.6290360002,3457463.5677780025,1140765.087654,1563644.8276919995,10654360.86462736,"2955115, 2955114, 2955114, 2953733, 2953733, 2955116, 2955116, 2953733, 2953732, 2955115, 2955114, 2955116, 2955114",0.5000284515824904
2898583,Caoayan,Sual,Pangasinan,0.810258402,1.20829971,0.702760611,1.0,0,1,0,2901348,3.299777353278369,1079818.7817779998,515496.018348,4166860.598964,1482134.3065620011,2043091.2461579987,10622703.969035266,"2955114, 2953731, 2953731, 2955114, 2955113, 2953731, 2955113, 2953732, 2955115, 2955114, 2953731, 2955114, 2955113, 2955113",0.5000506322895322
2898584,Caoayan,Sual,Pangasinan,0.810258402,1.20829971,0.702760611,1.0,0,0,0,2901348,2.857642426289613,0.0,0.0,0.0,0.0,0.0,2331627.207759797,"2950966, 2950966, 2949585, 2950966, 2949584, 2950966, 2950966, 2950966, 2950967, 2950966, 2950967, 2949585, 2950966, 2950967, 2950966, 2950967, 2949585, 2950967, 2950967, 2949585, 2950967, 2950967, 2949585, 2949584, 2949584, 2950965, 2950966, 2949584, 29",0.500053268902729
2898585,Sioasio East,Sual,Pangasinan,0.445207716,1.049260684,0.75523188,1.0,0,0,0,2901348,3.299779139260058,0.0,0.0,0.0,0.0,0.0,1927309.355453074,"2953731, 2952350, 2952349, 2953731, 2955114, 2955113, 2953731, 2953730, 2952349, 2953730, 2955113, 2952350, 2952350, 2953732, 2955114, 2953731, 2953730, 2955114, 2955113, 2955113, 2953730",0.5000846223096521
2898586,Sioasio East,Sual,Pangasinan,0.445207716,1.049260684,0.75523188,1.0,0,0,0,2901348,4.365294631923176,403693.2909360004,294587.1424079999,1636593.5813759984,556441.6281840006,747377.7264720005,1594218.893018514,"2952350, 2952349, 2953731, 2953731, 2952349, 2952350, 2952351, 2952350, 2953732, 2952351, 2953731",0.5000338815571542
2898587,Uyong,Labrador,Pangasinan,1.059463381,0.384485006,0.725793738,1.0,0,0,0,2901348,5.715582651942778,54343.327626000006,39655.961478,220310.674416,74905.60379400001,100608.540102,604358.7594848424,"2952349, 2952348, 2953731, 2953731, 2953730, 2952349, 2952348, 2953730, 2952350, 2952350, 2953731, 2953730, 2953730, 2952348, 2952348, 2952348, 2952348",0.5001431945529387
2898588,Uyong,Labrador,Pangasinan,1.059463381,0.384485006,0.725793738,1.0,0,0,0,2901348,7.191995974584528,13315.10491746714,7022.354399718976,55631.596497773695,20155.05509319342,25444.62142098155,253854.66350515187,"2952348, 2953730, 2952349, 2952348, 2953730, 2953729, 2952347, 2953730, 2953729, 2953730, 2952348, 2953729, 2952348, 2952347, 2952348, 2953729, 2952347, 2952348, 2952347",0.5002709160265297
2898589,Uyong,Labrador,Pangasinan,1.059463381,0.384485006,0.725793738,1.0,0,0,0,2901348,8.730782359695052,13315.10491746714,7022.354399718976,55631.596497773695,20155.05509319342,25444.62142098155,275033.8461147844,"2950966, 2949585, 2950966, 2949584, 2950966, 2950966, 2950966, 2950967, 2950966, 2950967, 2949585, 2950966, 2950967, 2950966, 2950967, 2949585, 2950967, 2950967, 2949585, 2950967, 2950967, 2949585, 2949584, 2949584, 2950965, 2950966, 2949584, 2950965, 29",0.5002059858186547
2898590,Villacorta,Mabini,Pangasinan,0.905039797,0.520915716,0.809073384,1.0,0,0,0,2901348,10.304035560873036,26630.209836,14044.7088,111263.193,40310.110188,50889.242844,164327.392677851,"2953731, 2955114, 2955113, 2953731, 2953730, 2952349, 2953730, 2955113, 2952350, 2952350, 2953732, 2955114, 2953731, 2953730, 2955114, 2955113, 2955113, 2953730",0.5000922913031378
2898591,Villacorta,Mabini,Pangasinan,0.905039797,0.520915716,0.809073384,1.0,0,0,0,2901348,11.898091066506236,0.0,0.0,0.0,0.0,0.0,186505.39354566112,"2955114, 2955113, 2953731, 2955113, 2953732, 2955115, 2955114, 2953731, 2955114, 2955113, 2955113",0.5001041954588678
2898592,Villacorta,Mabini,Pangasinan,0.905039797,0.520915716,0.809073384,1.0,0,0,0,2901348,13.505585045451047,13315.10491746714,7022.354399718976,55631.596497773695,20155.05509319342,25444.62142098155,107686.77530405676,"2955113, 2953731, 2953730, 2953730, 2955113, 2955112, 2955114, 2953731, 2953730, 2955114, 2955113, 2955113, 2955112, 2953730, 2955112",0.5001408226328256
2898593,Villacorta,Mabini,Pangasinan,0.905039797,0.520915716,0.809073384,1.0,0,0,0,2901348,15.122232582010042,0.0,0.0,0.0,0.0,0.0,93080.86963779108,"2953731, 2953730, 2952349, 2953730, 2955113, 2952350, 2952350, 2953732, 2955114, 2953731, 2953730, 2955114, 2955113, 2955113, 2953730",0.5001642569126479
2898594,Pita,Infanta,Pangasinan,0.523715047,0.249985351,0.800070171,1.0,0,0,0,2901348,16.74538276080105,0.0,0.0,0.0,0.0,0.0,92593.28421921286,"2953730, 2952349, 2952348, 2953730, 2955113, 2953729, 2955112, 2953731, 2953730, 2955113, 2955113, 2953729, 2955112, 2953730, 2952348, 2953729, 2955112, 2952348, 2952348, 2953729, 2952348",0.5004646604756203
2898595,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2901348,18.373312284091845,0.0,0.0,0.0,0.0,0.0,175734.69998919594,"2952349, 2952348, 2953730, 2952350, 2952350, 2953731, 2953730, 2953730, 2952348, 2952348, 2952348, 2952348",0.5002098695881899
2898596,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2901348,20.00485440982023,17064.581471999998,4198.420512,58236.244488,27899.231004,26544.890052,438766.5249463767,"2952348, 2953730, 2953729, 2952347, 2953730, 2953729, 2953730, 2952348, 2953729, 2952348, 2952347, 2952348, 2953729, 2952347, 2952348, 2952347",0.5000772023347927
2898597,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2919329,21.575203548043348,0.0,0.0,0.0,0.0,0.0,217859.28345930576,"2953730, 2955113, 2953729, 2955112, 2953731, 2953730, 2955113, 2955113, 2953729, 2955112, 2953730, 2952348, 2953729, 2955112, 2952348, 2952348, 2953729, 2952348",0.500144167200592
2898598,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2919329,21.4120330518587,80759.93867999999,26551.214856,266618.390616,116161.558488,130543.434,261118.1916598007,"2955113, 2955112, 2955114, 2953731, 2953730, 2955114, 2955113, 2955113, 2955112, 2953730, 2955112",0.5000509924521869
2898599,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2919329,21.310716374278243,0.0,0.0,0.0,0.0,0.0,24346.765678748496,"2953729, 2955112, 2955111, 2955111, 2953728, 2952347, 2953730, 2953729, 2955112, 2955111, 2953730, 2952348, 2953729, 2955112, 2955111, 2953728, 2952348, 2952347, 2952348, 2953729, 2953728, 2952347, 2952348, 2953728, 2952347",0.5013054033769793
2899958,Victoria,City of Alaminos,Pangasinan,0.984873825,1.217015266,0.567571848,,0,0,0,2901348,13.390453692492896,0.0,0.0,0.0,0.0,0.0,4829.785248398315,"2955112, 2955111, 2955111, 2953730, 2955113, 2955113, 2953729, 2955112, 2955111, 2953730, 2953729, 2955112, 2955111, 2953729",
2899959,Victoria,City of Alaminos,Pangasinan,0.984873825,1.217015266,0.567571848,0.0,0,0,1,2901348,12.780509555170662,38108.271528,22907.815416,125029.35014400004,44102.780208,55449.634752,117634.42841184144,"2955111, 2955111, 2953728, 2955110, 2953729, 2955112, 2955111, 2953729, 2955112, 2955111, 2953728, 2953729, 2953728, 2955110, 2953728",0.4997898241105232
2899960,Victoria,City of Alaminos,Pangasinan,0.984873825,1.217015266,0.567571848,0.0,0,0,1,2901348,10.77904910077026,612908.0337419972,368434.031274,2010888.714816,709319.715012003,891814.9589279977,2374046.331023277,"2956494, 2956495, 2957877, 2956495, 2956494, 2956493, 2957877, 2957876, 2957876, 2957877, 2957876, 2956493, 2957876",0.4999845054524792
2899961,Baybay Sur,Sual,Pangasinan,1.085749543,1.189202229,0.601536724,0.0,0,0,0,2901348,9.18666931651508,358938.5483699996,185310.34129799987,1262543.4494999994,465120.3599999999,609124.9550399996,4998194.372801902,"2953721, 2953720, 2953722, 2953722, 2953722, 2953721, 2953720, 2953721, 2955103, 2953721, 2955104, 2955103, 2955104, 2953721, 2952340, 2952339, 2953722, 2953721, 2955104, 2952340, 2953721, 2953720, 2953721, 2953720, 2953721, 2955103, 2953721, 2955104, 29",0.49995913119296526
2899962,Baybay Sur,Sual,Pangasinan,1.085749543,1.189202229,0.601536724,1.0,0,1,1,2901348,7.561127012896756,632495.7695339996,324036.60109200043,2382298.501302,870510.2470740011,1176718.644216,4328094.7620642185,"2953720, 2953721, 2953720, 2953721, 2955103, 2953721, 2955103, 2953721, 2952339, 2953721, 2953721, 2953720, 2953721, 2953720, 2953721, 2955103, 2953721, 2952339, 2953720, 2952339, 2952338, 2953720, 2955102, 2953720, 2952339, 2952338, 2953720, 2952339, 29",0.5000664076596162
2899963,Pangascasan,Sual,Pangasinan,1.056752406,1.189512041,0.607165557,1.0,0,1,0,2901348,5.949053760594828,93864.71132999998,48820.51137600002,357117.8247,129738.400974,176131.31983200007,1882400.070605636,"2955111, 2953728, 2955110, 2953729, 2955112, 2955111, 2953729, 2955112, 2955111, 2953728, 2953729, 2953728, 2955110, 2953728",0.5001718714902058
2899964,Baquioen,Sual,Pangasinan,0.953598189,1.207434972,0.626435892,1.0,0,0,0,2901348,4.365396912626898,560134.53288,321779.42690400005,1924717.971384,524381.3008199999,798489.6388559997,3539562.251339793,"2953728, 2953727, 2952347, 2955110, 2953729, 2955111, 2953729, 2955111, 2953728, 2952347, 2952346, 2953729, 2953728, 2952347, 2953727, 2952346, 2953727, 2955110, 2953728, 2953727, 2952347, 2952346",0.500029348936387
2899965,Baquioen,Sual,Pangasinan,0.953598189,1.207434972,0.626435892,1.0,0,1,0,2901348,2.857794714409446,197195.168574,111557.257344,694984.7809979998,199524.687588,297008.462178,6175532.3491687775,"2953727, 2955110, 2955109, 2953728, 2952346, 2953728, 2953727, 2952346, 2952345, 2953726, 2952345, 2953726, 2953727, 2955109, 2953726, 2955109, 2955110, 2955109, 2953728, 2953727, 2952346, 2953726",0.5001091462119395
2899966,Caoayan,Sual,Pangasinan,0.810258402,1.20829971,0.702760611,1.0,0,1,0,2901348,1.649891563228882,496921.6306799999,250964.05824,2055277.3345200005,763531.9005599997,1026386.8506,10158612.77756345,"2952347, 2953729, 2952348, 2953729, 2953728, 2952348, 2952347, 2952346, 2952348, 2953729, 2953728, 2952347, 2952346, 2952348, 2953728, 2952347, 2952346",0.5001058905759335
2899967,Tobuan,Labrador,Pangasinan,1.059463381,1.027202129,0.68655157,1.0,0,0,0,2901348,1.649892443679118,0.0,0.0,0.0,0.0,0.0,2603383.7821242213,"2955110, 2955109, 2955111, 2955111, 2953728, 2953728, 2953727, 2953727, 2955109, 2955109, 2955110, 2955109, 2953728, 2953727",0.5000714311409559
2899968,Tobuan,Labrador,Pangasinan,1.059463381,1.027202129,0.68655157,1.0,0,0,0,2901348,2.857796282817539,0.0,0.0,0.0,0.0,0.0,1380028.3033289015,"2955109, 2953727, 2953726, 2953726, 2953727, 2955109, 2953726, 2955108, 2955109, 2955110, 2955109, 2953727, 2953726",0.5000777967707376
2899969,Tobuan,Labrador,Pangasinan,1.059463381,1.027202129,0.68655157,1.0,0,0,0,2901348,4.365398718744513,23289.997554,16995.412062,94418.860464,32102.401626000003,43117.945758,913794.3479253352,"2956492, 2956493, 2956492, 2957875, 2957875, 2956491, 2956492, 2956491, 2956493, 2956492, 2957875, 2957874, 2956492, 2956491, 2957875, 2957874, 2956491, 2957874",0.5000769145548201
2899970,Uyong,Labrador,Pangasinan,1.059463381,0.384485006,0.725793738,1.0,0,0,0,2901348,5.949055762223684,11.568118874497417,8.441604452656188,46.89775511179806,15.945231308213176,21.41664128287895,456527.5615735799,"2949585, 2950966, 2949584, 2950966, 2950966, 2950966, 2950967, 2950966, 2950967, 2949585, 2950966, 2950967, 2950966, 2950967, 2949585, 2949586, 2950967, 2949586, 2950967, 2949585, 2949586, 2950967, 2949586, 2950967, 2949585, 2949584, 2949584, 2950966, 29",0.5001821225749672
2899971,Laois,Labrador,Pangasinan,0.856838434,0.271528244,0.710454882,1.0,0,0,0,2901348,7.561129234891764,15526.665036,11330.274708,62945.906976,21401.601084,28745.297172,506854.62609162927,"2950966, 2949584, 2950966, 2950966, 2950966, 2950967, 2950966, 2950967, 2949585, 2950966, 2950967, 2950966, 2950967, 2949585, 2950967, 2950967, 2949585, 2950967, 2950967, 2949585, 2949584, 2949584, 2950965, 2950966, 2949584, 2950965, 2950966, 2950965",0.5002026746154415
2899972,Laois,Labrador,Pangasinan,0.856838434,0.271528244,0.710454882,1.0,0,0,0,2901348,9.186671799662566,0.0,0.0,0.0,0.0,0.0,173272.6597432494,"2949584, 2950966, 2950966, 2950966, 2950966, 2949585, 2950966, 2950966, 2949585, 2949585, 2949585, 2949584, 2949584, 2950965, 2949583, 2950966, 2949584, 2950965, 2949583, 2949583, 2949583, 2950966, 2950965",0.5004879352190592
2899973,San Gonzalo,Labrador,Pangasinan,0.915850412,0.268339396,0.73702055,1.0,0,0,0,2901348,10.819614367093369,0.0,0.0,0.0,0.0,0.0,128920.3396492973,"2950966, 2950966, 2950966, 2950967, 2950966, 2950967, 2949585, 2950966, 2950967, 2950966, 2950967, 2949585, 2950967, 2950967, 2949585, 2950967, 2950967, 2949585, 2949584, 2949584, 2950965, 2950966, 2949584, 2950965, 2950966, 2950965",0.5004517547051974
2899974,Bongalon,Labrador,Pangasinan,0.897276716,0.264576123,0.74917157,1.0,0,0,0,2901348,12.457047180080313,26630.209836,14044.7088,111263.193,40310.110188,50889.242844,145145.00927046686,"2950966, 2950966, 2950967, 2950966, 2950967, 2949585, 2950966, 2950967, 2950966, 2950967, 2949585, 2950967, 2950967, 2949585, 2950967, 2950967, 2949585, 2949584, 2949584, 2950965, 2950966, 2949584, 2950965, 2950966, 2950965",0.5001985022124951
2899975,Villacorta,Mabini,Pangasinan,0.905039797,0.520915716,0.809073384,1.0,0,0,0,2901348,14.097405689807111,39945.314754,21067.0632,166894.78949999998,60465.165282,76333.864266,95834.21015726031,"2950966, 2950967, 2950966, 2950967, 2949585, 2950966, 2950967, 2950966, 2950967, 2949585, 2950967, 2950967, 2949585, 2950967, 2950967, 2949585, 2949584, 2949584, 2950965, 2950966, 2949584, 2950965, 2950966, 2950965",0.500044972259602
2899976,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2901348,15.739775205096713,0.0,0.0,0.0,0.0,0.0,94364.04618541896,"2950967, 2950966, 2950967, 2949585, 2950966, 2950967, 2950966, 2950967, 2949585, 2950968, 2949586, 2950967, 2949586, 2950967, 2949585, 2949586, 2950967, 2950968, 2949586, 2950967, 2950968, 2949585, 2950966, 2950966",0.5004562140149059
2899977,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2901348,17.383585753918926,0.0,0.0,0.0,0.0,0.0,79848.48024389149,"2950966, 2950967, 2949585, 2950966, 2950967, 2950966, 2950967, 2949585, 2950967, 2950967, 2949585, 2950967, 2950967, 2949585, 2949584, 2949584, 2950965, 2950966, 2949584, 2950965, 2950966, 2950965",0.5004881618779222
2899978,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2901348,19.028463886989407,0.0,0.0,0.0,0.0,0.0,283022.76227564726,"2950967, 2949585, 2950966, 2950967, 2950966, 2950967, 2949585, 2950968, 2949586, 2950967, 2949586, 2950967, 2949585, 2949586, 2950967, 2950968, 2949586, 2950967, 2950968, 2949585, 2950966, 2950966",0.5001258267472292
2899979,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2919329,20.27432575821855,0.0,0.0,0.0,0.0,0.0,326928.59161566943,"2949585, 2950966, 2950967, 2950966, 2950967, 2949585, 2949586, 2950967, 2949586, 2950967, 2949585, 2949586, 2950967, 2949586, 2950967, 2949585, 2949584, 2949584, 2950966, 2949584, 2950966",0.5001022349580662
2899980,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2919329,20.071888267573154,20189.984669192025,6637.803713734359,66654.59765133257,29040.38962083784,32635.85849722628,195573.55978763849,"2950966, 2950967, 2950966, 2950967, 2949585, 2950967, 2950967, 2949585, 2950967, 2950967, 2949585, 2949584, 2949584, 2950965, 2950966, 2949584, 2950965, 2950966, 2950965",0.5001726227077253
2899981,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2919329,19.987132872099213,141329.89269,46464.625998,466582.18357800005,203282.727354,228451.0095,283785.75388336915,"2950967, 2950966, 2950967, 2949585, 2950968, 2949586, 2950967, 2949586, 2950967, 2949585, 2949586, 2950967, 2950968, 2949586, 2950967, 2950968, 2949585, 2950966, 2950966",0.5000312158711995
2899982,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2919329,20.23285304822133,0.0,0.0,0.0,0.0,0.0,14715.378922507163,"2950966, 2950967, 2949585, 2950967, 2950967, 2949585, 2950967, 2950967, 2949585, 2949584, 2949584, 2950965, 2950966, 2949584, 2950965, 2950966, 2950965",0.5022725631527813
2901341,Baybay Norte,Sual,Pangasinan,0.006438943,1.187229633,0.571613544,0.0,0,0,0,2901348,11.260404704522538,6351.378588,3817.969236,20838.225024,7350.463368,9241.605792,795515.7008705735,"2950967, 2949585, 2950968, 2949586, 2950967, 2949586, 2950967, 2949585, 2949586, 2950967, 2950968, 2949586, 2950967, 2950968, 2949585, 2950966, 2950966",0.49989391552865814
2901342,Baybay Norte,Sual,Pangasinan,0.006438943,1.187229633,0.571613544,0.0,0,0,1,2901348,9.98759412528986,500811.42418199976,290507.40957599995,1672500.573845996,596800.8662220015,758771.5355279985,3805453.4894022346,"2975837, 2975836, 2977219, 2975836, 2975837, 2975836, 2975837, 2975838, 2975837, 2977219, 2975838, 2977220, 2975838, 2977220",0.5000009965388489
2901343,Baybay Sur,Sual,Pangasinan,1.085749543,1.189202229,0.601536724,1.0,0,1,1,2901348,8.14957118818913,1373598.9260460024,685203.6277799981,5083274.86795802,1876558.0376339967,2517528.784248003,11397743.064662216,"2975836, 2975835, 2977219, 2977218, 2975836, 2975835, 2977218, 2975835, 2975837, 2975836, 2975837, 2975837, 2977219",0.5000287660160447
2901344,Pangascasan,Sual,Pangasinan,1.056752406,1.189512041,0.607165557,1.0,0,1,1,2901348,6.76878206541461,1003630.3749900004,522003.92932800006,3818413.6641000058,1387202.9027220027,1883250.2658960023,6777865.965755582,"2975835, 2977218, 2977217, 2975836, 2975835, 2975834, 2977218, 2977217, 2975835, 2975834, 2975836",0.5000464071539101
2901345,Baquioen,Sual,Pangasinan,0.953598189,1.207434972,0.626435892,0.0,0,0,1,2901348,4.831921225010854,1196334.8155980003,535317.7718880001,4151961.286812,1529560.133586,1963742.0641200016,4429968.950303614,"2977219, 2977218, 2978600, 2975836, 2977218, 2975837, 2975836, 2975837, 2975837, 2977219, 2978601, 2978600, 2977220, 2978601, 2977220",0.49997887833996385
2901346,Baquioen,Sual,Pangasinan,0.953598189,1.207434972,0.626435892,0.0,0,0,1,2901348,3.289776812963003,1409492.6051940003,620505.1254240004,4844873.380085999,1787548.472298,2280665.368980002,8780912.574742198,"2977218, 2977217, 2978600, 2978599, 2975836, 2975835, 2977218, 2977217, 2975835, 2975836, 2977219, 2978600",0.49997341714026106
2901347,Baquioen,Sual,Pangasinan,0.953598189,1.207434972,0.626435892,0.0,0,0,1,2901348,1.653844072078416,5613087.88702798,2805975.1926720147,22904844.2937719,8505220.75707596,11394633.362760022,37930707.556865215,"2977217, 2978599, 2978598, 2975835, 2975834, 2977218, 2977217, 2977216, 2978598, 2975835, 2975834, 2977216",0.4999887035518028
2901348,Poblacion,Sual,Pangasinan,1.021152014,1.191519651,0.665585892,0.0,1,1,1,2901348,0.0,2981529.7840799936,1505784.349439999,12331664.007119969,4581191.403359993,6158321.10360001,22991570.010073896,"2978600, 2978599, 2977218, 2977219, 2978601, 2978600, 2978601",0.5000120558246594
2901349,Tobuan,Labrador,Pangasinan,1.059463381,1.027202129,0.68655157,1.0,0,0,0,2901348,1.649980363723703,1259877.219264,737765.9504639995,5084909.829792001,2099795.3654399994,2406251.952576,3984038.275784255,"2978599, 2978598, 2977218, 2977217, 2978598, 2978600",0.5000160462900554
2901350,Tobuan,Labrador,Pangasinan,1.059463381,1.027202129,0.68655157,1.0,0,0,0,2901348,3.29996075252572,236226.978612,138331.115712,953420.593086,393711.63102,451172.241108,1952561.977283388,"2978598, 2977217, 2977216, 2978598, 2978597, 2977216",0.500042790011036
2901351,Uyong,Labrador,Pangasinan,1.059463381,0.384485006,0.725793738,1.0,0,0,0,2901348,4.9499411663773,0.0,0.0,0.0,0.0,0.0,974773.6032435,"2979982, 2979981, 2981364, 2981363, 2979983, 2981364, 2981363, 2979983, 2979982, 2981364, 2979983, 2979982, 2981364",0.5001025133445534
2901352,Laois,Labrador,Pangasinan,0.856838434,0.271528244,0.710454882,1.0,0,0,0,2901348,6.599921605251614,0.0,0.0,0.0,0.0,0.0,763870.302530542,"2979981, 2979980, 2981363, 2981362, 2979980, 2981363, 2979982, 2979982",0.5001540680921966
2901353,Laois,Labrador,Pangasinan,0.856838434,0.271528244,0.710454882,1.0,0,0,0,2901348,8.24990206912163,0.0,0.0,0.0,0.0,0.0,527640.9010808542,"2979980, 2979979, 2981362, 2981361, 2979980, 2979979, 2981361",0.5001784362463937
2901354,Bongalon,Labrador,Pangasinan,0.897276716,0.264576123,0.74917157,1.0,0,0,0,2901348,9.899882557959051,0.0,0.0,0.0,0.0,0.0,121533.02058412136,"2979979, 2981361, 2981360, 2979980, 2979979, 2979978, 2981361, 2981360",0.500499659560882
2901355,Bongalon,Labrador,Pangasinan,0.897276716,0.264576123,0.74917157,1.0,0,0,0,2901348,11.54986307173678,39945.314754,21067.0632,166894.78949999998,60465.165282,76333.864266,156715.14402039346,"2981364, 2981363, 2979983, 2981365, 2981364, 2981363, 2979983, 2979982, 2981364, 2979983, 2979982, 2981364",0.5001427300527426
2901356,Bolo,Labrador,Pangasinan,0.913305963,0.261808652,0.757372234,1.0,0,0,0,2901348,13.199843610428536,0.0,0.0,0.0,0.0,0.0,141380.37848322096,"2981363, 2981362, 2981364, 2981363, 2979982, 2981364, 2979982, 2981364",0.5002992119951978
2901357,Laguit Padilla,Bugallon,Pangasinan,0.870359652,0.2581367,0.797325804,1.0,0,0,0,2901348,14.849824174004652,26630.209836,14044.7088,111263.193,40310.110188,50889.242844,106139.43517327309,"2981362, 2981361, 2979980, 2981361, 2981363",0.5001227726339228
2901358,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2901348,16.49980476244014,0.0,0.0,0.0,0.0,0.0,90483.21155894548,"2981361, 2981360, 2979980, 2979979, 2981361, 2981360",0.5004538654891919
2901359,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2901348,18.1497853757066,0.0,0.0,0.0,0.0,0.0,103706.84191571364,"2981360, 2979979, 2979978, 2981361, 2981360, 2981359",0.5003600018637149
2901360,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2919329,19.027646507886782,0.0,0.0,0.0,0.0,0.0,225968.8329678588,"2985508, 2985507, 2986889, 2985509, 2985508, 2986890, 2986889",0.5001576025743678
2901361,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2919329,18.739294692101755,0.0,0.0,0.0,0.0,0.0,242288.53483126312,"2985507, 2985506, 2986889, 2986888, 2985508, 2986889",0.5001492489019407
2901362,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2919329,18.59344238932828,0.0,0.0,0.0,0.0,0.0,180883.69705624133,"2985506, 2985505, 2986888, 2986887, 2985505",0.5002014817433487
2901363,Babuyan,Infanta,Pangasinan,0.607055031,0.259921139,0.792115498,1.0,0,0,0,2919329,18.497406383131214,0.0,0.0,0.0,0.0,0.0,200408.3205692768,"2985505, 2985504, 2986887, 2986886, 2985505, 2985504, 2986886",0.5001827970788735
2902724,Baybay Norte,Sual,Pangasinan,0.006438943,1.187229633,0.571613544,0.0,0,0,0,2901348,10.340871470404943,12702.757176,7635.938472000001,41676.450048,14700.926736,18483.211584,375833.5470879078,"2985504, 2986886, 2986885, 2985505, 2985504, 2985503, 2986886, 2986885",0.4997554888048369
2902725,Baybay Norte,Sual,Pangasinan,0.006438943,1.187229633,0.571613544,0.0,0,0,0,2901348,9.43806845767466,104797.746702,62996.49239400001,343830.71289600007,121282.645572,152486.495568,1264257.58553642,"2986889, 2986888, 2985508, 2986890, 2986889",0.49992035909284854
