,ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI,Cluster
0,3317956,Datu Karon,Lebak,Sultan Kudarat,0.584826133,0.669112614,1.015114861,0.0,0,0,0,3362142,76.13930015208692,1.01144371145449,0.576997707220279,12.985853220391,6.36055656997508,3.4552009642237,2.49127479910779,0.36376104,0
1,3319336,Datu Karon,Lebak,Sultan Kudarat,0.584826133,0.669112614,1.015114861,0.0,0,0,0,3362142,74.13408916756349,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
2,3319337,Datu Karon,Lebak,Sultan Kudarat,0.584826133,0.669112614,1.015114861,0.0,0,0,0,3362142,75.12475183547683,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
3,3319338,Datu Karon,Lebak,Sultan Kudarat,0.584826133,0.669112614,1.015114861,0.0,0,0,0,3362142,76.37802853553218,26.881524,13.068937,274.253997,131.528649,71.881619,60.758986,0.40382382,0
4,3319339,Datu Karon,Lebak,Sultan Kudarat,0.584826133,0.669112614,1.015114861,0.0,0,0,0,3362142,77.47092630839404,14.488161,6.56544,132.855489,62.971419,34.531695,31.596186,0.37184912,0
5,3319350,Bantogon (Santa Clara),Kalamansig,Sultan Kudarat,0.629424454,0.669650577,1.0075289,1.0,0,0,0,3398135,81.96540989210206,9.628276,5.805548,86.70808,40.763872,20.274758,16.0769,0.46281,0
6,3319351,Bantogon (Santa Clara),Kalamansig,Sultan Kudarat,0.629424454,0.669650577,1.0075289,1.0,0,0,0,3398135,81.83436212662306,14.442414,8.708322,130.06212,61.145808,30.412137,24.11535,0.46457887,0
7,3319352,Bantogon (Santa Clara),Kalamansig,Sultan Kudarat,0.629424454,0.669650577,1.0075289,1.0,0,0,0,3398135,81.27183661421485,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
8,3319355,Paril,Kalamansig,Sultan Kudarat,0.650217952,0.652352129,0.90662164,0.0,0,0,0,3398135,80.38987659819999,0.0440702710014584,0.019501490255327,0.448687626908196,0.212520079756275,0.111634457173482,0.0944363173575036,0.36767343,0
9,3320719,Tran,Lebak,Sultan Kudarat,0.573231064,0.666792095,1.011508346,0.0,0,0,0,3362142,73.68787657313338,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
10,3320720,Tran,Lebak,Sultan Kudarat,0.573231064,0.666792095,1.011508346,0.0,0,0,1,3362142,74.95817456676832,33.497608,19.109361,430.073385,210.652781,114.431447,82.5075540000001,0.44814286,0
11,3320721,Tran,Lebak,Sultan Kudarat,0.573231064,0.666792095,1.011508346,0.0,0,0,0,3362142,76.32204435806467,66.222749,33.81229,726.196191,350.790841,191.314065,153.570454,0.45621184,0
12,3320722,Datu Karon,Lebak,Sultan Kudarat,0.584826133,0.669112614,1.015114861,0.0,0,0,0,3362142,77.68921394103877,135.222836,61.27744,1239.984564,587.733244,322.29582,294.897736,0.47463176,0
13,3320723,Taguisa,Lebak,Sultan Kudarat,0.582454854,0.663885525,1.047318148,0.0,0,1,0,3362142,78.86217598691955,22.704168,3.850884,174.49317,86.404206,43.964256,38.107704,0.4308083,0
14,3320724,Taguisa,Lebak,Sultan Kudarat,0.582454854,0.663885525,1.047318148,0.0,0,0,0,3362142,79.99251962984134,60.544448,10.269024,465.31512,230.411216,117.238016,101.620544,0.43758637,0
15,3320730,Dumangas Nuevo,Kalamansig,Sultan Kudarat,0.600120905,0.676013152,1.084068949,0.0,0,0,1,3398135,81.482343328091,12.99694,5.02403,110.692435,54.499775,29.43425,24.02796,0.3961879,0
16,3320731,Dumangas Nuevo,Kalamansig,Sultan Kudarat,0.600120905,0.676013152,1.084068949,0.0,0,0,1,3398135,81.20748083612315,16.135056,10.515888,179.786844,88.328088,46.211022,35.775414,0.40798205,0
17,3320732,Bantogon (Santa Clara),Kalamansig,Sultan Kudarat,0.629424454,0.669650577,1.0075289,1.0,0,0,0,3398135,81.46531382957383,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
18,3320733,Bantogon (Santa Clara),Kalamansig,Sultan Kudarat,0.629424454,0.669650577,1.0075289,1.0,0,0,0,3398135,80.89221993078279,14.442414,8.708322,130.06212,61.145808,30.412137,24.11535,0.46449482,0
19,3320734,Bantogon (Santa Clara),Kalamansig,Sultan Kudarat,0.629424454,0.669650577,1.0075289,1.0,0,0,0,3398135,80.4654928037047,14.442414,8.708322,130.06212,61.145808,30.412137,24.11535,0.46445718,0
20,3320735,Datu Ito Andong,Kalamansig,Sultan Kudarat,0.286970434,0.646288693,0.958413703,1.0,0,0,0,3398135,80.16639678035294,24.07069,14.51387,216.7702,101.90968,50.686895,40.19225,0.51244897,0
21,3320736,Paril,Kalamansig,Sultan Kudarat,0.650217952,0.652352129,0.90662164,1.0,0,0,0,3398135,79.49507444657421,8.496686,3.611092,71.244714,33.56191,16.313638,14.23195,0.47337958,0
22,3320737,Paril,Kalamansig,Sultan Kudarat,0.650217952,0.652352129,0.90662164,1.0,0,0,0,3398135,79.47006371947947,12.745029,5.416638,106.867071,50.342865,24.470457,21.347925,0.4739519,0
23,3320738,Sangay,Kalamansig,Sultan Kudarat,0.619383618,0.659533691,0.86944338,0.0,0,0,0,3398135,79.5990392668509,33.37581,14.322792,294.02045,138.713194,68.916322,59.593894,0.41336417,0
24,3320740,Kiponget,Palimbang,Sultan Kudarat,0.63279467,0.640932035,0.834491447,0.0,0,0,0,3393998,78.37921191687818,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
25,3322100,Tran,Lebak,Sultan Kudarat,0.573231064,0.666792095,1.011508346,1.0,0,0,0,3362142,72.4507953453105,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
26,3322101,Tran,Lebak,Sultan Kudarat,0.573231064,0.666792095,1.011508346,0.0,0,0,0,3362142,73.47438970072075,6.483408,3.698586,83.24001,40.771506,22.148022,15.969204,0.365884,0
27,3322102,Tran,Lebak,Sultan Kudarat,0.573231064,0.666792095,1.011508346,0.0,0,0,1,3362142,74.84714695539145,103.427968,53.280101,1060.215805,508.232061,260.647677,206.626754,0.47693583,0
28,3322103,Tran,Lebak,Sultan Kudarat,0.573231064,0.666792095,1.011508346,0.0,0,0,1,3362142,76.23079355659459,603.529556,281.112349,5223.66192399999,2455.934223,1244.986367,1123.62543,0.4954261,0
29,3322104,Taguisa,Lebak,Sultan Kudarat,0.582454854,0.663885525,1.047318148,0.0,0,0,0,3362142,77.62474720509064,200.200536,99.7350819999999,1808.588919,860.730946,459.050002999999,410.053356,0.48227927,0
30,3322105,Taguisa,Lebak,Sultan Kudarat,0.582454854,0.663885525,1.047318148,0.0,0,0,0,3362142,79.02846249650261,34.901399,21.282733,314.935356,151.649633,78.288142,63.791104,0.4139613,0
31,3322106,Taguisa,Lebak,Sultan Kudarat,0.582454854,0.663885525,1.047318148,0.0,0,0,1,3362142,80.37533043314806,198.60321,34.276336,1527.410046,756.201206000001,384.567158,332.997574,0.48517588,0
32,3322107,Tibpuan,Lebak,Sultan Kudarat,0.578661786,0.657656252,1.107010747,0.0,0,0,0,3362142,81.55093207857605,61.50556,23.7107,500.918054,237.959898,124.539328,104.500808,0.4409182,0
33,3322108,Salaman,Lebak,Sultan Kudarat,0.577634457,0.670489164,1.103925113,0.0,0,0,0,3398135,81.71073746388329,187.095717,77.7939059999999,1535.801772,725.518533,381.162123000001,318.425145,0.47921684,0
34,3322109,Salaman,Lebak,Sultan Kudarat,0.577634457,0.670489164,1.103925113,0.0,0,0,0,3398135,81.1925145887421,3.371094,1.401692,27.672104,13.072406,6.867786,5.73739,0.35931617,0
35,3322110,Cadiz,Kalamansig,Sultan Kudarat,0.564411836,0.667215645,1.105359222,0.0,0,0,0,3398135,80.70828045482067,1.68554699993254,0.700845999971952,13.8360519994463,6.53620299973842,3.43389299986257,2.86869499988519,0.36084577,0
36,3322111,Santa Maria,Kalamansig,Sultan Kudarat,0.569668271,0.667680025,1.100495673,0.0,0,0,0,3398135,80.69495905738371,172.5698,63.4382500000001,1383.950164,679.850049999999,354.318906,297.3858,0.4775645,0
37,3322112,Dumangas Nuevo,Kalamansig,Sultan Kudarat,0.600120905,0.676013152,1.084068949,0.0,0,0,1,3398135,80.40137822695817,237.805803999999,122.589746,2328.98127100002,1145.315849,607.860940999998,482.253291000001,0.4895202,0
38,3322113,Poblacion,Kalamansig,Sultan Kudarat,0.603688431,0.67054081,1.057418595,0.0,0,0,1,3398135,79.87008592332522,331.665039999998,216.159919999999,3695.61846000003,1815.63292000001,949.893229999997,735.383510000003,0.49339604,0
39,3322114,Bantogon (Santa Clara),Kalamansig,Sultan Kudarat,0.629424454,0.669650577,1.0075289,1.0,0,0,1,3398135,79.35750093733891,187.751382,113.208186,1690.80756,794.895504,395.357781,313.49955,0.50167316,0
40,3322115,Bantogon (Santa Clara),Kalamansig,Sultan Kudarat,0.629424454,0.669650577,1.0075289,1.0,0,0,0,3398135,79.31952698158643,19.256552,11.611096,173.41616,81.527744,40.549516,32.1538,0.46703854,0
41,3322116,Bantogon (Santa Clara),Kalamansig,Sultan Kudarat,0.629424454,0.669650577,1.0075289,1.0,0,0,0,3398135,79.02432262477383,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
42,3322117,Datu Ito Andong,Kalamansig,Sultan Kudarat,0.286970434,0.646288693,0.958413703,1.0,0,0,1,3398135,78.76247151035139,12.745029,5.416638,106.867071,50.342865,24.470457,21.347925,0.562435,1
43,3322118,Paril,Kalamansig,Sultan Kudarat,0.650217952,0.652352129,0.90662164,1.0,0,0,0,3398135,78.53430726135761,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
44,3322119,Paril,Kalamansig,Sultan Kudarat,0.650217952,0.652352129,0.90662164,1.0,0,0,1,3398135,78.31725572401756,106.208575,45.13865,890.558925,419.523875,203.920475,177.899375,0.50605106,0
45,3322120,Sangay,Kalamansig,Sultan Kudarat,0.619383618,0.659533691,0.86944338,0.0,0,0,0,3398135,78.12598815725667,45.343074,20.064717,461.646271,218.657918,114.858596,97.163753,0.43765688,0
46,3322121,Kiponget,Palimbang,Sultan Kudarat,0.63279467,0.640932035,0.834491447,0.0,0,0,0,3393998,77.59588679905802,23.243751,1.852671,159.763037,79.793725,37.049365,19.51705,0.3850238,0
47,3322122,Kiponget,Palimbang,Sultan Kudarat,0.63279467,0.640932035,0.834491447,1.0,0,0,0,3393998,77.05891326762745,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
48,3322123,Kiponget,Palimbang,Sultan Kudarat,0.63279467,0.640932035,0.834491447,1.0,0,0,0,3393998,76.40013279882761,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
49,3322124,Kiponget,Palimbang,Sultan Kudarat,0.63279467,0.640932035,0.834491447,1.0,0,0,0,3393998,75.76521786637035,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
50,3323483,Tran,Lebak,Sultan Kudarat,0.573231064,0.666792095,1.011508346,1.0,0,0,0,3362142,72.00972210450209,35.658744,20.342223,457.820055,224.243283,121.814121,87.8306220000001,0.48446152,0
51,3323484,Tran,Lebak,Sultan Kudarat,0.573231064,0.666792095,1.011508346,0.0,0,0,1,3362142,73.379629574684,138.015018,46.986574,1166.592972,563.331723,274.543358,234.329185,0.4787511,0
52,3323485,Tran,Lebak,Sultan Kudarat,0.573231064,0.666792095,1.011508346,1.0,0,0,0,3362142,74.77226393118407,243.208592,101.523308,2089.642516,1001.728958,499.875824,443.091506,0.49647692,0
53,3323486,Purikay,Lebak,Sultan Kudarat,0.55781831,0.666579545,1.065553832,0.0,0,0,0,3362142,76.17507345824188,90.9777700000001,55.1931899999999,767.549055,369.67294,176.193615,146.17096,0.45765355,0
54,3323487,Purikay,Lebak,Sultan Kudarat,0.55781831,0.666579545,1.065553832,0.0,0,0,0,3362142,77.58750624604774,127.408567,79.4858689999999,1148.694348,552.487265,283.838622,233.26896,0.47215137,0
55,3323488,Barurao,Lebak,Sultan Kudarat,0.571796142,0.673424387,1.101470902,0.0,0,0,0,3362142,79.00904619580555,45.84385,22.5502,378.39765,184.11885,88.59015,68.27015,0.4211745,0
56,3323489,Aurelio F. Freires (Poblacion II),Lebak,Sultan Kudarat,0.575647962,0.672134876,1.103613426,0.0,0,0,1,3362142,80.43921047771381,256.081988999999,125.25162,2317.11115300001,1148.977509,594.566548999998,460.977255000001,0.48967957,0
57,3323490,Aurelio F. Freires (Poblacion II),Lebak,Sultan Kudarat,0.575647962,0.672134876,1.103613426,0.0,0,0,1,3398135,81.20898096401245,1167.184574,709.536007999997,10962.6669330001,5489.972082,2900.53169699999,2158.94945299997,0.49786615,0
58,3323491,Poblacion,Lebak,Sultan Kudarat,0.567283327,0.672134876,1.104197202,0.0,0,0,1,3398135,80.6687816133422,196.183302000001,80.5968659999999,1592.579302,759.055258,395.627938000001,330.50015,0.48506492,0
59,3323492,Salaman,Lebak,Sultan Kudarat,0.577634457,0.670489164,1.103925113,0.0,0,0,0,3398135,80.11598190301716,79.220709,32.939762,650.294444,307.201541,161.392971,134.828665,0.45166343,0
60,3323493,Santa Maria,Kalamansig,Sultan Kudarat,0.569668271,0.667680025,1.100495673,0.0,0,0,1,3398135,79.67961489891437,304.136569,126.501932,2296.175116,1065.994575,504.003697,419.965421,0.48907104,0
61,3323494,Limulan,Kalamansig,Sultan Kudarat,0.506923252,0.667113018,1.070520565,1.0,0,0,1,3398135,79.23178652752061,137.637418,63.172043,1159.929114,549.307779999999,276.298226,223.331881,0.5045036,0
62,3323495,Limulan,Kalamansig,Sultan Kudarat,0.506923252,0.667113018,1.070520565,1.0,0,0,1,3398135,78.81584890426792,95.0175520000001,61.9268959999999,1058.744748,520.154295999999,272.131574000001,210.677438,0.5048667,0
63,3323496,Nalilidan,Kalamansig,Sultan Kudarat,0.180302525,0.665905586,1.022496658,1.0,0,0,1,3398135,78.20346865934364,739.585361999998,355.38903,6070.20087400001,2976.39889200001,1477.596462,1156.454481,0.50252265,0
64,3323497,Bantogon (Santa Clara),Kalamansig,Sultan Kudarat,0.629424454,0.669650577,1.0075289,1.0,0,0,1,3398135,78.08164542316389,220.25173,122.485446,1906.63458,908.742288,450.927583,356.157818,0.5014928,0
65,3323498,Bantogon (Santa Clara),Kalamansig,Sultan Kudarat,0.629424454,0.669650577,1.0075289,1.0,0,0,0,3398135,77.76430172977427,89.1598069964318,29.1795729988322,835.670555966556,397.976956984073,213.983536991436,181.291607992745,0.48965436,0
66,3323499,Bantogon (Santa Clara),Kalamansig,Sultan Kudarat,0.629424454,0.669650577,1.0075289,1.0,0,0,0,3398135,77.48068773381196,8.496686,3.611092,71.244714,33.56191,16.313638,14.23195,0.46251354,0
67,3323500,Paril,Kalamansig,Sultan Kudarat,0.650217952,0.652352129,0.90662164,1.0,0,0,0,3398135,77.23117503081811,42.48343,18.05546,356.22357,167.80955,81.56819,71.15975,0.48420873,0
68,3323501,Paril,Kalamansig,Sultan Kudarat,0.650217952,0.652352129,0.90662164,1.0,0,0,0,3398135,77.01609506085987,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
69,3323502,Sangay,Kalamansig,Sultan Kudarat,0.619383618,0.659533691,0.86944338,1.0,0,0,0,3398135,76.83573697924747,13.800066,6.106653,140.501039,66.548062,34.956964,29.571577,0.47951925,0
70,3323503,Kiponget,Palimbang,Sultan Kudarat,0.63279467,0.640932035,0.834491447,1.0,0,0,1,3393998,76.5802024953076,217.239656,90.5085649999999,2160.500071,1026.065104,535.737098,445.319659000001,0.5038916,0
