,ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI,Cluster
0,2869579,Malabago,Santa Cruz,Zambales,0.004992073,0.293646839,1.111607614,0.0,0,0,0,2886181,34.5195306598595,13.29188,4.07332,111.69476,48.2367,23.79678,21.8673,0.434947,0
1,2869580,Malabago,Santa Cruz,Zambales,0.004992073,0.293646839,1.111607614,0.0,0,0,0,2886181,33.4204602234915,2.658376,0.814664,22.338952,9.64734,4.759356,4.37346,0.434943,0
2,2869581,Malabago,Santa Cruz,Zambales,0.004992073,0.293646839,1.111607614,0.0,0,0,0,2886181,32.0539725705102,0.402059194079955,0.123211747053823,3.37859694704993,1.45908695587656,0.719816473553628,0.661452632336781,0.434943,0
3,2870961,Malabago,Santa Cruz,Zambales,0.004992073,0.293646839,1.111607614,0.0,0,0,0,2886181,33.5966226358442,29.242136,8.961304,245.728472,106.12074,52.352916,48.10806,0.4359473,0
4,2870962,Malabago,Santa Cruz,Zambales,0.004992073,0.293646839,1.111607614,0.0,0,0,0,2886181,32.2942555967583,15.285662,4.684318,128.448974,55.472205,27.366297,25.147395,0.43495134,0
5,2870963,Malabago,Santa Cruz,Zambales,0.004992073,0.293646839,1.111607614,0.0,0,0,0,2886181,31.461716280212,7.310534,2.240326,61.432118,26.530185,13.088229,12.027015,0.434943,0
6,2872348,Bolitoc,Santa Cruz,Zambales,0.664370018,0.293443938,1.12178479,0.0,0,0,0,2886181,25.9809220923509,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
7,2873729,Bolitoc,Santa Cruz,Zambales,0.664370018,0.293443938,1.12178479,0.0,0,0,0,2886181,25.9093532657835,102.160278,65.011089,863.718724,424.358088,211.464638,164.313732,0.42906287,0
8,2873730,Bolitoc,Santa Cruz,Zambales,0.664370018,0.293443938,1.12178479,0.0,0,0,0,2886181,25.5201087862656,46.43649,29.550495,392.59942,192.89004,96.12029,74.68806,0.39958093,0
9,2875112,Bolitoc,Santa Cruz,Zambales,0.664370018,0.293443938,1.12178479,0.0,0,0,0,2886181,25.5961441744189,10.6242639994074,6.76089558433829,89.8233239440414,44.1315592073445,21.9914842112227,17.0879768699913,0.39390352,0
10,2877876,Bolitoc,Santa Cruz,Zambales,0.664370018,0.293443938,1.12178479,0.0,0,0,0,2886181,23.5688767613826,37.8359200000001,24.47614,315.027665,154.19936,77.60959,58.7425749999999,0.39556828,0
11,2879252,Malabago,Santa Cruz,Zambales,0.004992073,0.293646839,1.111607614,0.0,0,0,0,2886181,31.3020338264199,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0
12,2879257,Bolitoc,Santa Cruz,Zambales,0.664370018,0.293443938,1.12178479,0.0,0,0,1,2886181,23.7896647846974,168.781103999999,109.184867999999,1405.29732299999,687.863232000004,346.206258000002,262.042965000002,0.46886533,0
13,2879258,Sabang,Santa Cruz,Zambales,0.645674405,0.293428749,1.126899914,0.0,0,0,1,2886181,22.6538319808958,53.5805419999997,33.8596520000001,482.951663000001,240.116044000002,114.820247,89.0798730000007,0.44162226,0
14,2879259,Sabang,Santa Cruz,Zambales,0.645674405,0.293428749,1.126899914,0.0,0,0,1,2886181,21.5079173910299,2.57308,1.59064,24.8185,12.49112,5.73094,4.53798,0.4372981,0
15,2880635,Malabago,Santa Cruz,Zambales,0.004992073,0.293646839,1.111607614,0.0,0,0,0,2886181,30.6600737666867,8.056503,7.235215,79.039805,37.036467,16.973411,12.593178,0.43494302,0
16,2880636,Malabago,Santa Cruz,Zambales,0.004992073,0.293646839,1.111607614,0.0,0,1,0,2886181,29.4489101865563,64.5513180000001,57.2183500000002,636.75353,301.565832,139.621466,101.520498,0.50617385,0
17,2880637,Malabago,Santa Cruz,Zambales,0.004992073,0.293646839,1.111607614,0.0,0,1,1,2886181,27.9117502727636,174.651047,148.702167,1763.305394,881.133508000001,439.252544000001,332.936830999999,0.5197903,0
18,2880639,Bolitoc,Santa Cruz,Zambales,0.664370018,0.293443938,1.12178479,0.0,0,0,0,2886181,24.1037128180142,49.6802080000002,32.1382359999999,413.645021000001,202.470464,101.904766,77.131555,0.3994881,0
