ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_w_1,popden_you,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HCFAI
3325864,Landusan,Capul,Northern Samar,0.614305999999999,0.50763,2.501363999999998,1.01526,1.162399,1.718434151969378,1.420956352,1.473194122,0.499443475,0.0,0,0,1,3330011,4.811142252655726,0.47084241392805226
3325865,Landusan,Capul,Northern Samar,0.614305999999999,0.507629999999999,2.501363999999997,1.015259999999999,1.162398999999997,4.16437442119305,1.420956352,1.473194122,0.499443475,0.0,0,0,1,3330011,4.274190649240407,0.47084241392805226
3327243,San Luis,Capul,Northern Samar,1.616911000000001,1.107074000000001,6.467645000000002,2.913353999999999,2.88422,5.792160074819218,2.096993111,1.46922791,0.504646743,0.0,0,0,0,3330011,6.765866135512138,0.41807645869970894
3327244,Aguin,Capul,Northern Samar,1.49816580357143,1.129965098214284,6.08422683928571,2.346810589285713,2.65817471428571,7.889290427193424,1.974501799,1.472623634,0.50316809,0.0,0,0,1,3330011,5.436404522707742,0.4655457299330542
3327245,Aguin,Capul,Northern Samar,0.720192219512195,0.583891097560975,2.93215851219512,1.168571707317072,1.34119082926829,1.124941857605635,1.974501799,1.472623634,0.50316809,0.0,0,0,0,3330011,4.293770596307229,0.41908874653248285
3327246,Landusan,Capul,Northern Samar,0.7679380625,0.61657575,3.17805375,1.284901875,1.4547653125,1.062843364309257,1.420956352,1.473194122,0.499443475,0.0,0,0,0,3330011,3.484057818359688,0.42383213781378104
3327247,Landusan,Capul,Northern Samar,1.358505348623853,1.035367211009173,5.779273981651362,2.321415137614679,2.578632146788992,2.64192558033197,1.420956352,1.473194122,0.499443475,0.0,0,0,0,3330011,3.245045065958134,0.42383213781378104
3327248,Sawang,Capul,Northern Samar,1.166737324324324,0.899413945945946,4.935910162162158,2.01268643243243,2.241068945945946,7.3374825976789,1.540703406,1.47051096,0.514071198,0.0,0,0,1,3330011,3.404685688562361,0.4679224266243554
3327271,Sugod (Pob.),Tagapul-An,Samar (Western Samar),0.740784,0.811335,3.721559,1.463931,1.746134,2.641205386983024,0.011840903,1.632077575,0.586544281,0.0,0,0,0,3330011,40.332362017993376,0.41915961353692766
3327272,Sugod (Pob.),Tagapul-An,Samar (Western Samar),0.837057,0.81207,4.447644999999999,1.711594,2.048915,2.012589504896117,0.011840903,1.632077575,0.586544281,0.0,0,0,0,3330011,41.71948633272274,0.41915961353692766
3328627,Poblacion Barangay 5,Capul,Northern Samar,1.482573000000001,1.132970999999999,6.033879000000008,2.272416000000003,2.628491999999997,6.547419960481408,1.879758473,1.465008736,0.520051006,0.0,0,0,0,3330011,3.981875309479307,0.4180472098351985
3328628,Poblacion Barangay 5,Capul,Northern Samar,1.628996237762238,1.355480195804196,7.001057244755252,2.620665132867139,3.130538580419575,6.57179077783925,1.879758473,1.465008736,0.520051006,0.0,0,0,1,3330011,2.68662143334385,0.4643756676506151
3328629,Landusan,Capul,Northern Samar,1.757732615384616,1.758739692307691,8.588779384615385,3.260345269230769,3.839117461538464,3.510553104843167,1.420956352,1.473194122,0.499443475,0.0,0,0,0,3330011,1.901502061008166,0.42383213781378104
3328630,Poblacion Barangay 3,Capul,Northern Samar,1.244647947368421,0.954652526315789,5.278696842105264,2.141301157894736,2.381344736842105,2.235334933853485,1.099430533,1.461287022,0.527976102,0.0,0,0,0,3330011,2.337358997836019,0.42327577803753347
3328631,Sagaosawan,Capul,Northern Samar,0.535789,0.452072,2.159899999999997,0.971117999999999,1.105065000000002,1.487590948877664,1.044845023,1.467727025,0.521693968,0.0,0,0,1,3330011,3.211092802926725,0.47131592833319075
3328653,San Vicente,Tagapul-An,Samar (Western Samar),1.068716981818183,0.82709870909091,4.638201909090912,1.976744963636363,2.229745199999998,2.199787513996527,1.031187215,1.622192383,0.579007588,0.0,0,0,0,3330011,39.59243557896357,0.4125849414677273
3328654,Labangbaybay,Tagapul-An,Samar (Western Samar),0.818126428571429,0.784983542857143,4.057792800000008,1.57580480952381,1.890370199999998,1.954117083311081,1.000196458,1.623500824,0.577270932,0.0,0,0,1,3330011,40.96160309379496,0.4586471714942374
3328655,Labangbaybay,Tagapul-An,Samar (Western Samar),0.971207823529413,0.593676,3.714983852941172,1.05207055882353,1.604212823529413,2.140541300177574,1.000196458,1.623500824,0.577270932,0.0,0,0,1,3330011,42.18452719723141,0.4586471714942374
3330010,Poblacion Barangay 5,Capul,Northern Samar,2.615456656716427,2.791290619402981,13.195566089552283,4.7904523358209,5.936709074626866,23.326189592105,1.879758473,1.465008736,0.520051006,0.0,0,0,1,3330011,1.219529766287839,0.4643756676506151
3330011,Poblacion Barangay 2,Capul,Northern Samar,0.550973877192984,0.869547346491225,3.275307153508767,1.119618855263162,1.466084214912282,4.644392022903818,1.121740833,1.46100533,0.531969905,0.0,1,0,1,3330011,0.0,0.46950034327506646
3330012,Sagaosawan,Capul,Northern Samar,4.183571600000003,3.743244133333333,17.528313866666668,6.343229066666668,7.261399066666668,1.231947518565825,1.044845023,1.467727025,0.521693968,0.0,0,0,0,3330011,2.2550118813707,0.4242584825211996
3330013,Jubang,Capul,Northern Samar,1.564578999999998,0.611445000000001,4.963490999999994,2.086105000000003,2.355860000000004,2.778033745075975,1.411537698,1.411160111,0.528142467,0.0,0,0,1,3330011,3.754707055294711,0.4692956224833174
3330034,Luna,Tagapul-An,Samar (Western Samar),1.350491931818182,1.064534,5.302881386363642,2.036308886363637,2.05232975,2.105370352297653,0.871475241,1.60879302,0.557885641,0.0,0,0,0,3330011,38.750020622547446,0.41670516324220586
3330035,Luna,Tagapul-An,Samar (Western Samar),1.534317307692308,1.445687230769231,7.095580461538462,2.882311615384615,3.193261769230769,1.129116477417773,0.871475241,1.60879302,0.557885641,0.0,0,0,0,3330011,40.109028830528565,0.41670516324220586
3330036,Labangbaybay,Tagapul-An,Samar (Western Samar),1.297777170731709,0.79026287804878,4.825776902439022,2.080310414634146,2.311192195121953,1.671662595297886,1.000196458,1.623500824,0.577270932,0.0,0,0,0,3330011,41.75631860713132,0.4129803982527436
3330037,Labangbaybay,Tagapul-An,Samar (Western Samar),0.975273,0.587058,3.692782000000001,1.032085,1.590737000000001,1.713283362083657,1.000196458,1.623500824,0.577270932,0.0,0,0,0,3330011,42.914588207939616,0.4129803982527436
3331393,Poblacion Barangay 1,Capul,Northern Samar,0.0,0.0,0.0,0.0,0.0,18.281857728958126,1.105791977,1.46100533,0.537658798,0.0,0,0,0,3330011,0.604989603646779,0.42206191852079133
3331394,Poblacion Barangay 1,Capul,Northern Samar,2.709794666666669,2.368334666666667,11.643536666666654,4.39598333333333,5.002012666666664,4.231366663166646,1.105791977,1.46100533,0.537658798,0.0,0,0,0,3330011,1.625648505783555,0.42206191852079133
3331395,Oson,Capul,Northern Samar,1.309673000000002,1.082484999999999,5.906890999999998,2.445612999999998,2.752985999999996,3.257424014806747,1.297053193,1.443433762,0.541013887,0.0,0,0,0,3330011,3.064867616194758,0.4207358630237622
3331396,Jubang,Capul,Northern Samar,1.309673000000001,1.082484999999999,5.906891000000002,2.445612999999999,2.752985999999997,9.210456125197872,1.411537698,1.411160111,0.528142467,0.0,0,0,1,3330011,4.194251748611013,0.4692956224833174
3331416,Luna,Tagapul-An,Samar (Western Samar),0.873576,0.691941,3.831625,1.228196,1.669308999999999,3.933721540679394,0.871475241,1.60879302,0.557885641,0.0,0,0,0,3330011,37.799471630101394,0.41670516324220586
3331417,Luna,Tagapul-An,Samar (Western Samar),1.149475,0.911056,4.725006666666668,1.620546666666666,1.934176999999999,0.707462347251304,0.871475241,1.60879302,0.557885641,0.0,0,0,0,3330011,39.29431311548252,0.41670516324220586
3331418,Luna,Tagapul-An,Samar (Western Samar),1.062225900000001,0.7052626,4.071673100000002,1.713651749999999,1.859849100000001,1.464231619204598,0.871475241,1.60879302,0.557885641,0.0,0,0,0,3330011,40.901708049552,0.41670516324220586
3331419,Labangbaybay,Tagapul-An,Samar (Western Samar),0.0,0.0,0.0,0.0,0.0,12.163937854766846,1.000196458,1.623500824,0.577270932,0.0,0,0,0,3330011,42.26523887281771,0.4129803982527436
3332797,Balocawe,Tagapul-An,Samar (Western Samar),0.873576,0.691941,3.831625,1.228196,1.669309,2.923236775816533,0.8735383,1.598054171,0.529753544,0.0,0,0,0,3330011,36.81676341362668,0.420391799353186
3332798,Guinbarucan,Tagapul-An,Samar (Western Samar),0.859808411764706,0.693497867647059,3.771141588235297,1.205779147058822,1.649440294117646,1.368053277285354,1.32475269,1.597578645,0.524165764,0.0,0,0,1,3330011,38.68952608174741,0.4638623705893154
3332799,Guinbarucan,Tagapul-An,Samar (Western Samar),0.602360451219512,0.498508951219512,2.577720499999995,0.937114939024389,1.078941463414634,0.734718848073828,1.32475269,1.597578645,0.524165764,0.0,0,0,0,3330011,40.16242299307451,0.4175910095520827
3332800,Mataluto,Tagapul-An,Samar (Western Samar),0.629667,0.489741,2.628608,1.029455,1.099418,1.816924203449572,0.895275758,1.605333169,0.531639447,0.0,0,0,0,3330011,41.34706610533889,0.41976246104584186
3334180,Pantalan,Tagapul-An,Samar (Western Samar),0.734278058823529,0.751891294117647,3.803313294117647,1.37728805882353,1.703897470588235,2.205173293895581,1.313361577,1.60801363,0.515982128,0.0,0,0,0,3330011,38.28095593059404,0.4183201656770168
3334181,Guinbarucan,Tagapul-An,Samar (Western Samar),0.664407518518519,0.651562314814814,2.98371711111112,0.872630666666667,1.328878333333334,0.978017587494473,1.32475269,1.597578645,0.524165764,0.0,0,0,1,3330011,39.39712420155978,0.4638623705893154
3334182,Guinbarucan,Tagapul-An,Samar (Western Samar),0.0,0.0,0.0,0.0,0.0,2.293578766641163,1.32475269,1.597578645,0.524165764,0.0,0,0,0,3330011,40.53030692067533,0.4175910095520827
3335561,Pantalan,Tagapul-An,Samar (Western Samar),0.0,0.0,0.0,0.0,0.0,1.783821456739097,1.313361577,1.60801363,0.515982128,0.0,0,0,0,3330011,37.874152025694976,0.4183201656770168
3335562,Guinbarucan,Tagapul-An,Samar (Western Samar),0.762639954545454,0.741698409090909,3.363256,1.150754409090908,1.283691136363635,0.411690972484503,1.32475269,1.597578645,0.524165764,0.0,0,0,1,3330011,38.86723974486241,0.4638623705893154
3335563,Guinbarucan,Tagapul-An,Samar (Western Samar),0.899524,0.777554,3.308418000000002,1.067232,1.189201,0.474759294540732,1.32475269,1.597578645,0.524165764,0.0,0,0,0,3330011,40.107481394824674,0.4175910095520827
3336944,Suarez (Manlangit),Tagapul-An,Samar (Western Samar),0.0,0.0,0.0,0.0,0.0,0.822491881094481,1.455149364,1.605597258,0.527106617,0.0,0,0,0,3330011,38.63372171781808,0.41598843815744346
3336945,Pulangbato,Tagapul-An,Samar (Western Samar),0.899524,0.777554,3.308418,1.067232,1.189201,1.17040034090535,1.26826937,1.602306247,0.520589279,0.0,0,0,1,3330011,39.74059427423614,0.4646604596535037
3336946,Pulangbato,Tagapul-An,Samar (Western Samar),0.0,0.0,0.0,0.0,0.0,0.994007191487721,1.26826937,1.602306247,0.520589279,0.0,0,0,0,3330011,40.75159391320816,0.41830051042006267
3338293,Calarayan,Allen,Northern Samar,0.0,0.0,0.0,0.0,0.0,8.927531194440974,1.311753856,1.717428565,0.558883213,0.0,0,0,0,3330011,17.807030871410106,0.40985462784099613
3338300,Dalupirit,San Antonio,Northern Samar,0.0,0.0,0.0,0.0,0.0,2.976280182600021,2.029378887,1.555787722,0.609946603,0.0,0,0,0,3330011,8.448954668496562,0.4037025672749422
3339684,Vinisitahan,San Antonio,Northern Samar,0.941679,0.7824786,3.529397799999999,1.2335216,1.478236,4.506732777186802,2.1740916,1.569853147,0.624442663,0.0,0,0,0,3330011,9.110117852451491,0.4006249993488864
3339729,Trabugan,Maripipi,Biliran,0.318776,0.543794,1.631381,0.506291,0.562545,1.684128370549944,1.051542707,1.666840553,0.564117988,0.0,0,0,1,3390853,54.48710454544069,0.45841000655896125
3339730,Trabugan,Maripipi,Biliran,0.0,0.0,0.0,0.0,0.0,2.311655282974243,1.051542707,1.666840553,0.564117988,0.0,0,0,0,3390853,54.64177900905315,0.4127717791935195
3339742,Libertad,Naval,Biliran,3.92553,6.869677,22.522726,8.145474,9.323133,2.243662242211548,1.73529427,1.849066734,0.736764151,0.0,0,0,0,3353597,59.892700391373054,0.3838118876153001
3339743,Mabini,Naval,Biliran,1.164352,1.397222,5.682038,2.049259,2.468426,1.702160909644559,1.763058952,1.838656306,0.746287593,0.0,0,1,0,3353597,58.37456543104001,0.4462849511560632
3341103,Panjobjoban II,Almagro,Samar (Western Samar),0.0,0.0,0.0,0.0,0.0,6.302018642425538,1.5107202,0.0,0.517781797,0.0,0,0,0,3390853,51.00686637540848,0.4718373658106306
3341110,Trabugan,Maripipi,Biliran,0.0,0.0,0.0,0.0,0.0,2.034598517997459,1.051542707,1.666840553,0.564117988,0.0,0,0,0,3390853,53.88796486125875,0.4127717791935195
3341123,Libertad,Naval,Biliran,3.92553,6.869677,22.522726,8.145474,9.323133,5.287254244089128,1.73529427,1.849066734,0.736764151,0.0,0,0,0,3389513,59.684750341788686,0.38381186811302975
3341124,Libertad,Naval,Biliran,1.627907430656937,2.315955321167883,8.509306788321172,3.072711153284677,3.619216226277388,3.970407892124994,1.73529427,1.849066734,0.736764151,0.0,0,0,1,3353597,58.81697465909148,0.42446370185117555
3341125,Mabini,Naval,Biliran,0.0,0.0,0.0,0.0,0.0,2.575937189839103,1.763058952,1.838656306,0.746287593,0.0,0,1,0,3353597,57.783678095563474,0.4462849511560632
3342491,Calbani,Maripipi,Biliran,0.154132,0.237127,0.707428,0.252935,0.300361,1.779558411240578,1.429907546,1.64350764,0.554900056,0.0,0,0,0,3390853,50.4761996916539,0.4117283095985095
3342492,Trabugan,Maripipi,Biliran,0.154132,0.237127,0.707428,0.252935,0.300361,1.301604366136922,1.051542707,1.666840553,0.564117988,0.0,0,0,0,3390853,50.89010668566148,0.4127717791935195
3342508,Jubay,Calubian,Leyte,0.377212,0.412575,2.000008,0.652262,0.895878,7.348431030909222,1.569272959,1.810207526,0.773475109,0.0,0,0,0,3389513,55.31971227067745,0.3822476628517325
3343872,Calbani,Maripipi,Biliran,0.287622692810456,0.464589372549019,1.536075790849672,0.52282462091503,0.62885425490196,2.05167637616396,1.429907546,1.64350764,0.554900056,0.0,0,0,1,3390853,49.48409764603723,0.457222203611016
3343873,Trabugan,Maripipi,Biliran,0.154132,0.237127,0.707427999999999,0.252935000000001,0.300361,0.399737349321656,1.051542707,1.666840553,0.564117988,0.0,0,0,1,3390853,49.97659698480511,0.45841000655896125
3343874,Trabugan,Maripipi,Biliran,0.405990330000001,0.77864799,2.065650509999996,0.55759622,0.66802433,1.179180158793561,1.051542707,1.666840553,0.564117988,0.0,0,0,1,3390853,50.13760508045232,0.45841000655896125
3343889,Dalumpines,Calubian,Leyte,0.336277,0.586695,1.888873,0.787031,0.930127,5.093839296272824,1.502896825,1.798386383,0.768133478,0.0,0,0,0,3389513,54.57639765888074,0.38353203331602925
3345211,Libertad,Victoria,Northern Samar,3.063395714285715,1.255598571428571,9.253524571428574,3.759724000000001,4.011175000000001,2.315421552834999,1.457196153,1.594055414,0.681505114,1.0,0,0,1,3330011,15.6483671516046,0.5640253034803135
3345212,Erenas,Victoria,Northern Samar,1.901533155172415,1.125812103448274,8.257717155172418,3.27795851724138,3.916835689655174,2.501270895520001,1.495468388,1.591610909,0.693662513,1.0,0,1,1,3330011,15.357734944643722,0.6235923600840011
3345244,Bacjao,Almagro,Samar (Western Samar),3.251841,2.486702,15.876633,6.758727,8.607813,18.921158949534096,0.896780118,1.621851921,0.530779321,0.0,0,0,0,3390853,46.74838879965267,0.41932301180168297
3345254,Viga,Maripipi,Biliran,0.474702220338983,0.671471855932201,2.43895748305085,0.881828372881358,0.99573618644068,1.797791694533335,0.011925401,1.615837812,0.550201862,0.0,0,0,1,3390853,47.94292927176768,0.47110867782675625
3345255,Trabugan,Maripipi,Biliran,0.486958545454545,0.681140727272728,2.489136727272727,0.904680454545454,1.016526454545454,0.870936161046351,1.051542707,1.666840553,0.564117988,0.0,0,0,0,3390853,48.3879958151712,0.4127717791935195
3345256,Trabugan,Maripipi,Biliran,0.0,0.0,0.0,0.0,0.0,0.51403613314561,1.051542707,1.666840553,0.564117988,0.0,0,0,1,3390853,48.82341767416159,0.45841000655896125
3345257,Casibang,Maripipi,Biliran,0.568869528301886,1.038613188679245,2.922434528301888,0.959568509433962,1.216465075471698,0.811074333281076,1.129832711,1.666579405,0.581437109,0.0,0,0,1,3390853,49.211924749687554,0.45545652931032793
3346593,Zone III (Pob.),Victoria,Northern Samar,2.636075086956521,1.227620347826088,8.522035652173908,3.260723782608695,3.610983478260871,1.528403589342322,1.492741463,1.601048787,0.697115483,1.0,0,0,1,3330011,16.887955996186015,0.5615186908681884
3346594,Libertad,Victoria,Northern Samar,1.463086046511629,1.110663930232558,6.83485341860465,1.911623348837208,2.883453744186045,1.703910678415231,1.457196153,1.594055414,0.681505114,1.0,0,0,0,3330011,16.70049271151969,0.5158347010798495
3346595,San Roque,San Isidro,Northern Samar,0.0,0.0,0.0,0.0,0.0,1.661890277803576,0.885400862,1.742531913,0.733718511,1.0,0,0,0,3330011,16.674506109297752,0.5082790425303045
3346598,Alegria,San Isidro,Northern Samar,1.930466392523369,1.260368724299067,7.890977981308382,3.185928714953282,3.809451200934573,19.24456037153112,0.011594053,1.739607215,0.746278674,0.0,0,0,1,3330011,17.84394662267624,0.4408588675944844
3346599,San Juan,San Isidro,Northern Samar,1.914903000000001,1.170593999999997,7.79494100000001,3.153162000000006,3.674177999999994,6.35639335008768,0.700909001,1.710416227,0.769709719,0.0,0,0,1,3330011,18.474667834893093,0.4332461180663615
3346600,Palanit,San Isidro,Northern Samar,1.914903,1.170594,7.794941,3.153162,3.674178,3.414721121390661,0.647580829,1.705967355,0.797872981,0.0,0,1,1,3330011,19.12768782991008,0.502920946414755
3346601,Palanit,San Isidro,Northern Samar,2.168294,1.536391,9.038687,3.655124,3.971075,6.889490650055256,0.647580829,1.705967355,0.797872981,0.0,0,1,0,3330011,20.026717299071606,0.4536037024015054
3346602,Palanit,San Isidro,Northern Samar,0.0,0.0,0.0,0.0,0.0,10.556681660505442,0.647580829,1.705967355,0.797872981,0.0,0,0,0,3330011,21.064369981133154,0.3886765992285179
3346635,Agutay,Maripipi,Biliran,0.413043904761905,0.585183095238095,1.769116619047619,0.624093380952381,0.721641571428572,2.404449328132298,1.406237824,1.619460742,0.547440379,0.0,0,0,0,3390853,46.54941944309592,0.4135296544635968
3346636,Danao,Maripipi,Biliran,0.474269444444444,0.640934222222222,2.102394111111111,0.766506222222222,0.8590455,0.603169909162487,0.080152596,1.61191082,0.551957796,0.0,0,0,0,3390853,46.8034797617434,0.4234505346190339
3346637,Ermita (Poblacion Sur),Maripipi,Biliran,0.0,0.0,0.0,0.0,0.0,1.581891214243034,1.239835717,1.63988924,0.567625518,0.0,0,0,0,3390853,47.22478202815176,0.4117885751731838
3346638,Ermita (Poblacion Sur),Maripipi,Biliran,0.0,0.0,0.0,0.0,0.0,0.783553040112465,1.239835717,1.63988924,0.567625518,0.0,0,0,0,3390853,47.69927204991068,0.4117885751731838
3346639,Casibang,Maripipi,Biliran,0.577810559322034,1.297140932203391,3.774908881355936,0.957004847457628,1.519434745762711,2.048894696765476,1.129832711,1.666579405,0.581437109,0.0,0,0,1,3390853,48.2269171669597,0.45545652931032793
3346645,Balacson,Kawayan,Biliran,0.624381,0.67696,2.957592,1.091023,1.32763,1.694309236911627,0.011393882,1.752060413,0.641149418,0.0,0,0,0,3390853,52.09511554066902,0.4089809897013658
3347959,Progresso,Biri,Northern Samar,0.761456,0.512146,3.115397000000001,1.194364,1.387627,1.777262617932989,1.757817458,1.715532112,0.590043063,0.0,0,1,0,3363171,22.714632846246527,0.4714455595366147
3347961,Pio Del Pilar,Biri,Northern Samar,1.058304,0.759808,4.314624,1.980928,2.17088,5.965422007772658,1.781568315,1.706254005,0.596695456,0.0,0,0,0,3363171,20.031018768501607,0.4024598910342155
3347962,Pio Del Pilar,Biri,Northern Samar,0.0,0.0,0.0,0.0,0.0,1.8012775182724,1.781568315,1.706254005,0.596695456,0.0,0,0,0,3363171,18.941064285720287,0.4024598910342155
3347963,San Juan,Lavezares,Northern Samar,0.0,0.0,0.0,0.0,0.0,2.959330081939697,1.528187984,1.741984367,0.607027266,0.0,0,0,0,3363171,17.834704177769524,0.40206367458552467
3347964,Maravilla,Lavezares,Northern Samar,1.540548,0.681195,4.915082,2.221743,2.389422,1.348103732412512,0.055395159,1.741756558,0.606492096,0.0,0,0,0,3363171,17.274084548521156,0.41298871148226346
3347965,Maravilla,Lavezares,Northern Samar,1.540548000000001,0.681195,4.915082000000004,2.221743000000003,2.389421999999999,5.176389393983064,0.055395159,1.741756558,0.606492096,0.0,0,0,0,3363171,16.238381710172003,0.41298871148226346
3347966,Magsaysay,Lavezares,Northern Samar,0.331058,0.39125,2.016444,0.92295,0.988158,0.810696370899677,1.615769249,1.693561435,0.617414187,0.0,0,0,0,3363171,15.524722419804752,0.40172354901255786
3347967,Bani,Lavezares,Northern Samar,0.331058,0.39125,2.016444,0.92295,0.988158,6.387881517410278,1.121136515,1.679473519,0.6209329,0.0,0,0,0,3363171,14.948520749527132,0.4053352489563087
3347974,Lungib,Victoria,Northern Samar,3.734040561617728,1.430439266242592,10.864178613757897,4.53156020023602,4.61386008240076,0.724918568567796,1.211580287,1.629521942,0.731321436,1.0,0,0,0,3363171,16.6183901928217,0.5098775012287237
3347975,Lungib,Victoria,Northern Samar,1.009086666666666,0.380758333333333,3.361259333333334,1.350432166666667,1.462315833333333,0.977692866724142,1.211580287,1.629521942,0.731321436,1.0,0,0,0,3363171,17.391187078136863,0.5098775012287237
3347976,San Roman,Victoria,Northern Samar,0.0,0.0,0.0,0.0,0.0,1.335993556588783,1.314781186,1.605047703,0.72483007,1.0,0,0,0,3330011,18.192370694285195,0.51075449696631
3347977,San Miguel,Victoria,Northern Samar,0.0,0.0,0.0,0.0,0.0,1.047492453782382,1.157084951,1.730246735,0.761140394,1.0,0,0,0,3330011,18.09365782059055,0.50255265148292
3347978,Happy Valley,San Isidro,Northern Samar,1.363801333333334,1.035275155555555,5.744677377777776,2.189616599999999,2.713439044444443,0.796300458613217,0.964411144,1.747520729,0.775001636,1.0,0,0,0,3330011,18.144635151868787,0.5017204267763736
3347979,Seven Hills,San Isidro,Northern Samar,3.500712673469391,2.107052999999998,13.483887612244894,5.5533586122449,5.9907316122449,2.404636387389602,0.952997913,1.746221304,0.753778806,1.0,0,0,0,3330011,18.344054787195468,0.5047873368224903
3347980,Alegria,San Isidro,Northern Samar,1.908636701067609,1.105952911032031,7.798075213523138,3.257492647686837,3.63757288256226,13.041864227952686,0.011594053,1.739607215,0.746278674,0.0,0,0,1,3330011,18.687342328441176,0.4408588675944844
3347981,Salvacion,San Isidro,Northern Samar,0.0,0.0,0.0,0.0,0.0,3.30189938436855,0.877495766,1.743913968,0.734078441,1.0,0,0,0,3330011,19.166250506478733,0.5082488124478675
3347982,San Juan,San Isidro,Northern Samar,1.914903,1.170594,7.794941000000002,3.153162,3.674178,1.360692973222051,0.700909001,1.710416227,0.769709719,1.0,0,0,0,3330011,19.77142913373429,0.5061546918660388
3347983,Palanit,San Isidro,Northern Samar,0.0,0.0,0.0,0.0,0.0,1.682429821041555,0.647580829,1.705967355,0.797872981,1.0,0,0,0,3330011,20.49153220002725,0.502920946414755
3347984,Palanit,San Isidro,Northern Samar,2.168294000000003,1.536391000000003,9.038686999999989,3.655124,3.971075000000003,5.665051934747358,0.647580829,1.705967355,0.797872981,0.0,0,0,1,3330011,21.389099689143087,0.43031067782928456
