ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI
2982856,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,0.0,0,0,0,3010498,28.56599601117433,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982857,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,1,0,3010498,28.522238970557314,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982858,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,1,0,3010498,28.36559495551687,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982859,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,0,0,3010498,28.28720595659652,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982860,Cabayo,Kayapa,Nueva Vizcaya,0.062566883,0.83524234,0.242179112,1.0,0,0,0,3010498,28.308497656064137,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982862,Banao,Kayapa,Nueva Vizcaya,0.060116044,0.71594429,0.356431738,0.0,0,0,0,3010498,29.395497023803177,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2982863,Banao,Kayapa,Nueva Vizcaya,0.060116044,0.71594429,0.356431738,1.0,0,0,0,3010498,29.937774275124774,5.876944,3.055298,52.504988,25.805576,12.495826,11.05871,0.5951953587387018
2982864,Pangawan,Kayapa,Nueva Vizcaya,0.09541134,0.660554528,0.432299177,0.0,0,0,0,3010498,30.53804071520091,8.386362,4.193172,74.079504,36.08676,17.916318,15.62913,0.47016247768999275
2982865,Pangawan,Kayapa,Nueva Vizcaya,0.09541134,0.660554528,0.432299177,0.0,0,1,0,3010498,31.168678737964324,12.446736,10.003042,123.804914,59.590864,30.019178,27.159106,0.5443783855783675
2982866,Tubongan,Kayapa,Nueva Vizcaya,0.11209701,0.609609485,0.475385002,0.0,0,1,0,3010498,31.796015561766808,54.7040799999998,45.106328,570.097336000001,281.819456,147.321928,123.854536,0.530941953292639
2982867,Tubongan,Kayapa,Nueva Vizcaya,0.11209701,0.609609485,0.475385002,1.0,0,0,0,3010498,32.49511981672112,28.02503,20.644236,296.946028,151.99241,82.7241240000001,62.6883959999999,0.5823578642342928
2982868,Talecabcab,Kayapa,Nueva Vizcaya,0.152900123,0.577171504,0.584829888,1.0,0,1,0,3010498,33.26146649537399,12.7944,5.04567,107.581032,52.439004,27.210618,21.083724,0.6354000530322541
2982869,Kayapa Proper West,Kayapa,Nueva Vizcaya,0.160957375,0.554851705,0.621967984,1.0,0,1,0,3010498,34.090521122724915,21.798887,15.975028,228.161185,106.431922,57.631508,50.120492,0.6311455233115647
2982870,Kayapa Proper West,Kayapa,Nueva Vizcaya,0.160957375,0.554851705,0.621967984,1.0,0,1,0,3010498,34.977825020243365,0.0,0.0,0.0,0.0,0.0,0.0,0.5
