ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_w_1,popden_you,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HCFAI
3035675,Alegria,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.215265543568273,0.819766806,1.385697259,0.660811975,0.0,0,0,1,3053645,19.41925716882197,0.4405517298684104
3037048,Semirara,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.0,0.007850663,1.365578788,0.630727465,0.0,0,0,0,3053645,27.02449027450209,0.5
3037049,Semirara,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.376691518085344,0.007850663,1.365578788,0.630727465,0.0,0,0,0,3053645,25.77311755310628,0.43216708901694967
3037050,Semirara,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.173311337603619,0.007850663,1.365578788,0.630727465,0.0,0,0,0,3053645,24.54044806524905,0.43216708901694967
3037051,Semirara,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.310685012489557,0.007850663,1.365578788,0.630727465,0.0,0,0,0,3053645,23.38703048678129,0.43216708901694967
3037052,Semirara,Caluya,Antique,0.217967000000001,0.079374999999999,0.713116000000009,0.226786000000001,0.291042000000002,0.566811464174055,0.007850663,1.365578788,0.630727465,0.0,0,0,1,3053645,22.25284762830737,0.48002371791768506
3037053,Alegria,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.249505070883899,0.819766806,1.385697259,0.660811975,0.0,0,0,0,3053645,21.20933272652792,0.39731857893803824
3037054,Alegria,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.077825747351063,0.819766806,1.385697259,0.660811975,0.0,0,0,1,3053645,20.246683549361105,0.4405517298684104
3037055,Alegria,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.049121446696156,0.819766806,1.385697259,0.660811975,0.0,0,0,0,3053645,19.376956104928578,0.39731857893803824
3037056,Alegria,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.070039844919815,0.819766806,1.385697259,0.660811975,0.0,0,0,0,3053645,18.61318066131608,0.39731857893803824
3037057,Alegria,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.104623373448849,0.819766806,1.385697259,0.660811975,0.0,0,0,0,3053645,18.244699355791536,0.39731857893803824
3038432,Semirara,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.0,0.007850663,1.365578788,0.630727465,0.0,0,0,0,3053645,24.25775970519992,0.5
3038433,Semirara,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.0,0.007850663,1.365578788,0.630727465,0.0,0,0,0,3053645,23.30508519161762,0.5
3038434,Semirara,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.249280496858633,0.007850663,1.365578788,0.630727465,0.0,0,0,0,3053645,22.040385750630463,0.43216708901694967
3038435,Semirara,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.160116832947633,0.007850663,1.365578788,0.630727465,0.0,0,0,0,3053645,20.787851067134287,0.43216708901694967
3038436,Alegria,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.201213047179857,0.819766806,1.385697259,0.660811975,0.0,0,0,1,3053645,19.605290563068976,0.4405517298684104
3038437,Tinogboc,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.179823559669339,1.202872394,1.448420644,0.666236635,0.0,0,0,0,3053645,18.600603975218952,0.3816305872838038
3038438,Tinogboc,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.1137311279958,1.202872394,1.448420644,0.666236635,0.0,0,0,1,3053645,17.72691945781016,0.42182347325372255
3038439,Tinogboc,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.187906840588988,1.202872394,1.448420644,0.666236635,0.0,0,0,0,3053645,17.381015188315374,0.3816305872838038
3039807,Sibolo,Caluya,Antique,3.870752000000001,1.231603,13.371687,5.911693,5.982071000000002,1.30891285490158,0.006828877,1.529515457,0.627652963,0.0,0,0,0,3053645,32.56559194364349,0.42603599396692116
3039814,Semirara,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.0,0.007850663,1.365578788,0.630727465,0.0,0,0,0,3053645,23.418661609737963,0.5
3039817,Tinogboc,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.124062872181336,1.202872394,1.448420644,0.666236635,0.0,0,0,0,3053645,18.650745640003,0.3816305872838038
3039818,Tinogboc,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.07881143240388,1.202872394,1.448420644,0.666236635,0.0,0,0,0,3053645,17.958469362309266,0.3816305872838038
3039819,Tinogboc,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.122427087241006,1.202872394,1.448420644,0.666236635,0.0,0,0,0,3053645,17.124200466454745,0.3816305872838038
3039820,Tinogboc,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.428717944025993,1.202872394,1.448420644,0.666236635,0.0,0,0,1,3053645,16.746551587671934,0.42182347325372255
3039829,Harigue,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,5.685388565063478,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,14.898561336171532,0.3950965068605514
3039830,Harigue,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,1.51561964912848,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,16.059345749424658,0.3950965068605514
3039831,Harigue,Caluya,Antique,6.026002,1.114943,16.976335000000002,6.941848,8.295706999999998,1.425554309932279,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,17.050582262951867,0.3950965068605514
3041189,Sibolo,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,1.142988537225807,0.006828877,1.529515457,0.627652963,0.0,0,0,0,3053645,32.62795510381979,0.42603599396692116
3041190,Sibolo,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,1.121493353959053,0.006828877,1.529515457,0.627652963,0.0,0,0,0,3053645,31.827813454726048,0.42603599396692116
3041201,Tinogboc,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.108479386482101,1.202872394,1.448420644,0.666236635,0.0,0,0,0,3053645,16.945754649406958,0.3816305872838038
3041212,Harigue,Caluya,Antique,6.026002000000002,1.114943,16.976335,6.941848,8.295707,2.069577598714258,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,14.743644421627042,0.3950965068605514
3041213,Harigue,Caluya,Antique,6.026002,1.114943,16.976335000000002,6.941848,8.295707,1.288798819488125,0.981653492,1.291154861,0.657261349,0.0,0,0,1,3053645,15.625388523722387,0.4379360960719077
3041214,Harigue,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,5.108279252823446,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,15.860711062889171,0.3950965068605514
3042593,Harigue,Caluya,Antique,6.026002000000002,1.114943,16.976335000000002,6.941847999999998,8.295706999999998,3.904908905426661,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,13.262716420870484,0.3950965068605514
3042594,Harigue,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,1.538943301204225,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,14.006403970316072,0.3950965068605514
3042595,Harigue,Caluya,Antique,6.026002,1.114943,16.976335000000002,6.941848,8.295706999999998,2.448689098585219,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,14.958214690803375,0.3950965068605514
3043976,Harigue,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.71084685560844,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,12.41996064163856,0.3950965068605514
3043977,Harigue,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,1.533703205126334,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,13.462695593899085,0.3950965068605514
3043978,Harigue,Caluya,Antique,2.684042,1.318883,9.37101,3.93351,4.21117,0.855013526678085,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,14.3802061639961,0.3950965068605514
3045357,Harigue,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.483434222851481,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,11.220973020769154,0.3950965068605514
3045358,Harigue,Caluya,Antique,2.323746,1.161873,9.05038,4.402887,4.341736,0.353191029385362,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,11.868711768052062,0.3950965068605514
3045359,Harigue,Caluya,Antique,2.684042,1.318883,9.37101,3.93351,4.21117,0.768601895963892,0.981653492,1.291154861,0.657261349,0.0,0,0,1,3053645,13.10550399804837,0.4379360960719077
3045360,Sibay,Caluya,Antique,2.684042,1.318883,9.37101,3.933509999999999,4.21117,1.837621749408783,0.924306923,1.259851456,0.657714171,0.0,0,0,0,3053645,13.86044203984452,0.39819218289140346
3046740,Harigue,Caluya,Antique,2.323746,1.161873,9.05038,4.402887,4.341736,0.375417883791353,0.981653492,1.291154861,0.657261349,0.0,0,0,0,3053645,10.506423277574807,0.3950965068605514
3046741,Sibay,Caluya,Antique,2.684042,1.318883,9.37101,3.93351,4.21117,0.410588253263041,0.924306923,1.259851456,0.657714171,0.0,0,0,0,3053645,11.580102281555597,0.39819218289140346
3046742,Sibay,Caluya,Antique,2.684042,1.318883,9.37101,3.933509999999999,4.21117,0.96910415738821,0.924306923,1.259851456,0.657714171,0.0,0,0,0,3053645,12.916175393220056,0.39819218289140346
3048121,Dionela,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,1.232504449784756,0.914272786,1.261681795,0.658761263,0.0,0,0,0,3053645,9.468536714465444,0.3984023657784644
3048122,Bacong,Caluya,Antique,2.323746,1.161873,9.05038,4.402886999999998,4.341735999999999,0.284865425777261,0.997223148,1.262821674,0.66041351,0.0,0,0,1,3053645,10.112023595551625,0.438123210461763
3048123,Bonbon,Caluya,Antique,2.684042000000001,1.318883,9.371010000000007,3.933510000000001,4.211170000000002,0.578022503600104,1.034203272,1.249665578,0.660613597,0.0,0,0,1,3053645,11.522864723375193,0.437088574700914
3048124,Sibay,Caluya,Antique,2.684042,1.318883,9.37101,3.933509999999999,4.21117,0.799913332797587,0.924306923,1.259851456,0.657714171,0.0,0,0,0,3053645,12.476119969655276,0.39819218289140346
3049504,Bacong,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,2.38047174656508,0.997223148,1.262821674,0.66041351,0.0,0,0,0,3053645,9.11802445677668,0.39525512535109864
3049505,Bacong,Caluya,Antique,6.278191,1.541011,18.435052,6.506489000000002,7.647978000000002,1.065620440506098,0.997223148,1.262821674,0.66041351,0.0,0,0,0,3053645,10.163100157615707,0.39525512535109864
3049506,Bonbon,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,1.202727976850435,1.034203272,1.249665578,0.660613597,0.0,0,0,0,3053645,11.6342017190082,0.39437871217856857
3050886,Bacong,Caluya,Antique,6.278190999999996,1.541011,18.43505199999999,6.506489,7.647977999999998,3.384353305779251,0.997223148,1.262821674,0.66041351,0.0,0,0,1,3053645,9.354970794755944,0.438123210461763
3050887,Bacong,Caluya,Antique,4.750068,2.595968,17.011872999999994,5.799502,7.456503,2.299436402210992,0.997223148,1.262821674,0.66041351,0.0,0,0,1,3053645,10.442881265626143,0.438123210461763
3050888,Bonbon,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,10.532594839731852,1.034203272,1.249665578,0.660613597,0.0,0,0,0,3053645,11.800381418593204,0.39437871217856857
3052262,Banago,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,1.670672022870609,1.079191268,1.334465384,0.633254195,0.0,0,0,0,3053645,2.18679742408849,0.39215726447282667
3052263,Banago,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,12.285333824157714,1.079191268,1.334465384,0.633254195,0.0,0,0,0,3053645,0.983321009231899,0.39215726447282667
3052264,Poblacion,Caluya,Antique,2.592811000000001,1.700004,9.967648,3.962599,4.928788,4.67967332204183,0.006842986,1.328662634,0.647580701,0.0,0,0,0,3053645,1.499095556886126,0.4320611498627062
3052265,Sabang,Caluya,Antique,5.412869,2.982601,19.828774,7.566969,8.616403,2.244697240740061,0.006654486,1.275026798,0.652827934,0.0,0,0,0,3053645,2.83877364335891,0.4337040673687062
3052269,Bacong,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,2.911361109126698,0.997223148,1.262821674,0.66041351,0.0,0,0,0,3053645,9.67171574329225,0.39525512535109864
3053641,Sibato,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,5.216929117838542,0.006560178,1.351560831,0.636856738,0.0,0,0,0,3053645,6.430485836719516,0.43219019122523
3053642,Sibato,Caluya,Antique,5.865312000000002,1.894387000000001,20.000350000000008,9.326211,9.872668000000004,11.914560109376907,0.006560178,1.351560831,0.636856738,0.0,0,0,1,3053645,4.877077304745174,0.48004894536427845
3053643,Imba,Caluya,Antique,1.941709000000001,1.553367000000001,9.408460999999994,3.124386000000001,4.360018,3.935127190969609,1.051258147,1.344155312,0.641087312,0.0,0,0,1,3053645,2.660258694064499,0.43447108240801857
3053644,Banago,Caluya,Antique,2.564359207547171,1.866265037735851,11.059173471698116,3.965129566037738,5.188365735849054,4.424042948353838,1.079191268,1.334465384,0.633254195,0.0,0,0,1,3053645,1.404665500599834,0.4344575924308573
3053645,Banago,Caluya,Antique,3.173191681818178,2.080298454545457,12.079167863636394,4.766369227272724,5.846912636363652,10.186073053036637,1.079191268,1.334465384,0.633254195,0.0,1,0,1,3053645,0.0,0.4344575924308573
3053646,Sabang,Caluya,Antique,3.801407285714286,2.249688428571428,14.193844857142857,5.507329,6.509194428571428,0.967890094110064,0.006654486,1.275026798,0.652827934,0.0,0,0,0,3053645,1.960962432440852,0.4337040673687062
3053647,Sabang,Caluya,Antique,5.412869,2.982601000000001,19.828774000000006,7.566969,8.616402999999998,2.225438826945093,0.006654486,1.275026798,0.652827934,0.0,0,0,1,3053645,3.598622345650837,0.481699450412356
3053648,Sabang,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,8.079160124063492,0.006654486,1.275026798,0.652827934,0.0,0,0,0,3053645,4.649190233163944,0.4337040673687062
3055016,Sibolo,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.481778895153719,0.006828877,1.529515457,0.627652963,0.0,0,0,0,3053645,18.637243199728545,0.42603599396692116
3055023,Sibato,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,11.788929963111878,0.006560178,1.351560831,0.636856738,0.0,0,0,0,3053645,6.668207035359432,0.43219019122523
3055024,Sibato,Caluya,Antique,5.865312000000002,1.894387000000001,20.000350000000005,9.326211,9.872668000000004,5.525422530761664,0.006560178,1.351560831,0.636856738,0.0,0,0,0,3053645,5.839607786021132,0.43219019122523
3055025,Sibato,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,19.4345306920666,0.006560178,1.351560831,0.636856738,0.0,0,0,0,3053645,4.776990759207862,0.43219019122523
3055026,Banago,Caluya,Antique,1.941709,1.553367000000001,9.408460999999996,3.124386000000001,4.360018,3.362625720183973,1.079191268,1.334465384,0.633254195,0.0,0,0,1,3053645,2.589630505565574,0.4344575924308573
3055027,Banago,Caluya,Antique,6.617266549999998,3.594999850000001,24.118422266666684,9.354534966666671,10.94900213333332,10.185938784675876,1.079191268,1.334465384,0.633254195,0.0,0,0,1,3053645,1.836006126174841,0.4344575924308573
3055028,Poblacion,Caluya,Antique,5.77855326666667,2.880643633333333,17.59460966666666,6.043922000000004,7.878216733333334,4.71643990876427,0.006842986,1.328662634,0.647580701,0.0,0,0,1,3053645,2.075346258429033,0.4799080176033948
3055029,Dawis,Caluya,Antique,2.815029,1.741255,9.576902000000002,3.192301,4.266074,0.66574911062372,0.00671522,1.268637538,0.652771945,0.0,0,0,0,3053645,3.269388933242431,0.43396253863862844
3055030,Dawis,Caluya,Antique,2.815029,1.741255,9.576902000000002,3.192301,4.266074,3.565306228749892,0.00671522,1.268637538,0.652771945,0.0,0,0,1,3053645,4.500725893413814,0.48198073061263114
3056397,Sibolo,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.112862455042509,0.006828877,1.529515457,0.627652963,0.0,0,0,0,3053645,19.47184935170373,0.42603599396692116
3056398,Sibolo,Caluya,Antique,0.217967,0.079375,0.713116,0.226786,0.291042,0.277005370948222,0.006828877,1.529515457,0.627652963,0.0,0,0,1,3053645,18.525046004855508,0.4732855718702439
3056408,Masanag,Caluya,Antique,1.941709,1.553367,9.408461,3.124386,4.360018,5.703730974878584,1.082023681,1.329728246,0.639062665,0.0,0,0,0,3053645,2.961520825100604,0.391746088229806
3056409,Masanag,Caluya,Antique,6.066328285714288,2.991387571428571,18.296656142857145,6.239577428571428,8.188653714285714,9.877598116331011,1.082023681,1.329728246,0.639062665,0.0,0,0,1,3053645,2.885018694872596,0.4339692760871965
3056410,Hininga-an,Caluya,Antique,2.179133194630876,1.023857409395973,6.702704060402678,2.335285966442951,2.936523489932882,5.229331737483732,0.006711222,1.269690514,0.652595648,0.0,0,0,1,3053645,3.722659945844208,0.4819535672556694
3056411,Hininga-an,Caluya,Antique,2.815029,1.741255000000001,9.576902,3.192301,4.266074000000004,4.914933073369762,0.006711222,1.269690514,0.652595648,0.0,0,0,0,3053645,4.695162996683544,0.43393757189744137
3057780,Sibolo,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,0.210672871711162,0.006828877,1.529515457,0.627652963,0.0,0,0,0,3053645,19.116079290973968,0.42603599396692116
3057793,Hininga-an,Caluya,Antique,0.0,0.0,0.0,0.0,0.0,7.675356129805248,0.006711222,1.269690514,0.652595648,0.0,0,0,0,3053645,4.879649829257214,0.43393757189744137
3084060,Pucio,Libertad,Antique,1.726647,1.938074,7.769913000000002,3.259487,3.893766,3.989250352508143,0.764138282,1.214869499,0.685711555,0.0,0,0,0,3053645,37.379517776679634,0.4032448827828323
3085442,Bagongbayan,Buruanga,Aklan,0.0,0.0,0.0,0.0,0.0,1.822531042535321,0.755260461,1.216540098,0.685706572,1.0,0,0,0,3053645,37.893092952247855,0.521731860482576
3085443,Pucio,Libertad,Antique,3.138751999999998,2.341608999999999,13.401973999999996,5.629825,6.227683000000002,2.970039823055267,0.764138282,1.214869499,0.685711555,1.0,0,0,1,3053645,38.27615056818294,0.5691394762622418
3086822,Santander,Buruanga,Aklan,1.9983744,1.651777866666666,8.138073533333333,3.114112599999999,3.806903466666668,11.940761889984358,1.039815247,1.218434334,0.685761971,0.0,0,1,0,3053645,38.31112132311,0.45926693155712756
3086823,Santander,Buruanga,Aklan,1.62086088405797,1.997313855072465,8.918750101449278,3.680515724637685,4.479820695652177,5.72901507427818,1.039815247,1.216540098,0.685761971,1.0,0,0,0,3053645,38.61013715052218,0.5088860149429002
3086824,Bagongbayan,Buruanga,Aklan,1.865425714285714,1.874057857142857,9.039471857142855,3.713591,4.506072857142858,1.452112456374135,0.755260461,1.216540098,0.685706572,1.0,0,0,1,3053645,39.22095740951208,0.5694378751157088
3086825,Tinigbas,Libertad,Antique,2.050463999999999,1.788702999999999,10.732217,4.319063,5.322482,5.407850395549428,0.016463698,1.215712547,0.696295033,1.0,0,0,0,3053645,39.721880052452285,0.5531853372654492
3088198,Bel-is,Buruanga,Aklan,1.052326,1.095572,4.814752,1.657774,2.234391,3.505118805786659,0.74443246,1.227765322,0.666818788,0.0,0,0,0,3053645,36.999205756529925,0.4051464820767887
3088199,Bel-is,Buruanga,Aklan,1.052326000000001,1.095571999999999,4.814752,1.657774000000002,2.234391000000001,3.074471323654569,0.74443246,1.227765322,0.666818788,1.0,0,0,0,3053645,37.151304159335126,0.5237053487349236
3088200,Alegria,Buruanga,Aklan,0.347766,0.478179,1.794159,0.671822,0.857561,3.324991777087703,0.007245952,1.232820511,0.671269732,1.0,0,0,1,3053645,37.2769251024996,0.5991884436638707
3088202,Katipunan,Buruanga,Aklan,0.616900999999999,0.747231999999998,3.710096000000005,1.459710000000001,1.968002000000005,12.323383240472705,0.684694141,1.232983947,0.684745922,1.0,0,0,0,3053645,38.3180503871,0.5242854585665828
3088203,Tigum,Buruanga,Aklan,0.90532623809524,0.81692614285714,3.919301428571419,1.761129309523813,2.011141809523811,6.943124212840996,0.526803042,1.222612667,0.686968662,1.0,0,1,1,3053645,38.68395442065371,0.635529889807797
3088204,Panilongan,Buruanga,Aklan,1.985047857142856,1.546353376623378,7.720809714285716,2.933766402597405,3.577571246753243,2.389581475757126,0.624125431,1.218434334,0.686053364,1.0,0,1,0,3053645,38.918092160046015,0.596019452518509
3088205,Panilongan,Buruanga,Aklan,2.05954,1.59689,7.984449,3.014689,3.686278,1.815778921120358,0.624125431,1.218434334,0.686053364,1.0,0,1,0,3053645,39.42241202669129,0.596019452518509
3088206,Bagongbayan,Buruanga,Aklan,1.754468642201834,1.863602256880737,8.437180110091736,3.565247284403668,4.216528633027528,3.092645458534834,0.755260461,1.216540098,0.685706572,1.0,0,1,1,3053645,40.118778216245936,0.628988686517441
3088207,Tinigbas,Libertad,Antique,2.050463999999999,1.788702999999999,10.732216999999997,4.319063,5.322482000000002,3.20145986477534,0.016463698,1.215712547,0.696295033,1.0,0,0,1,3053645,40.66253715769808,0.5973185709928139
3089579,Bel-is,Buruanga,Aklan,2.508502638297869,2.004743319148935,9.989485319148937,3.190205659574466,4.413513638297871,2.747628583848102,0.74443246,1.227765322,0.666818788,1.0,0,0,0,3053645,37.72837912502845,0.5237053487349236
3089580,Bel-is,Buruanga,Aklan,2.52479889473684,2.006478421052631,10.4412582631579,3.477695894736841,4.63496605263158,1.515490003115766,0.74443246,1.227765322,0.666818788,1.0,0,0,1,3053645,37.84015290856107,0.571235681405358
3089581,Balusbos,Buruanga,Aklan,2.079783931034485,1.6203885,7.823657396551726,2.843013586206895,3.679640551724138,3.467894706320255,1.239111025,1.228041649,0.671371344,1.0,0,0,1,3053645,38.10343853670385,0.5500105149326658
