ID,barangay_name,city_name,province_name,children_m,elderly_me,women_mean,youthmean,women_repr,phall_mean,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,youth_children_sum,youth_elderly_sum,youth_phall_sum,youth_women_sum,youth_women_repr_sum,youth_youth_sum
"3089928",Lampinigan,City of Isabela,City of Isabela (Not a Province),"1.644705000000001","0.35011","4.999250000000002","2.271646","2.695036000000001","1.124767067531745","0.005814016","0.639172435","0.886347835","0.0","0","0","1","3165865","144.28577346299912",29.60469,6.30198,195.361578,89.9865,48.510648,40.889628
"3091284",Labuan,City of Zamboanga,Zamboanga del Sur,"3.487433","1.335086","12.810518","5.450662","6.547098","26.03059995177358","0.862677068","0.692668378","0.775687437",,"0","0","0","3165865","108.16129862206894",0.47735735457346,0.182745624385633,3.53472466856755,1.75349461428956,0.896162128824609,0.746082747107711
"3091285",Patalon,City of Zamboanga,Zamboanga del Sur,,,,,,"7.247747818628948","0.860924303","0.684305966","0.774226758",,"0","0","0","3165865","109.29708473598247",0,0,0,0,0,0
"3092661",Limpapa,Sibuco,Zamboanga del Norte,"1.926773999999998","0.341627","6.108281999999994","2.487041000000003","2.801337","5.138142939714286","0.307617824","0.707166566","0.795544236","1.0","0","0","0","3165865","102.51841269287402",113.679666,20.155993,725.614745,360.388638,165.278883,146.735419
"3092662",Limpapa,City of Zamboanga,Zamboanga del Sur,"3.512169000000004","1.429881166666666","12.446748666666664","5.334611833333332","6.3054145","3.574631193611357","0.924451436","0.701072311","0.784551773","1.0","0","0","1","3165865","103.48921155573812",189.657126,77.2135829999999,1416.342375,672.124428,340.492383,288.069039
"3092663",Limpapa,City of Zamboanga,Zamboanga del Sur,"3.829248","1.647532","13.714441999999998","5.904126000000002","7.006230000000002","2.424769039469204","0.924451436","0.701072311","0.784551773","1.0","0","0","0","3165865","104.66159870897788",65.097216,28.008044,493.247588,233.145514,119.10591,100.370142
"3092664",Limpapa,City of Zamboanga,Zamboanga del Sur,"3.568817523809524","1.409477904761905","13.025738","5.558629619047618","6.656415142857146","4.908160206568668","0.924451436","0.701072311","0.784551773","1.0","0","0","1","3165865","105.95350099342896",74.945168,29.599036,558.251428,273.540498,139.784718,116.731222
"3092665",Labuan,City of Zamboanga,Zamboanga del Sur,"3.487433000000009","1.335085999999994","12.810517999999892","5.45066199999998","6.547098000000006","18.430715691449954","0.862677068","0.692668378","0.775687437","0.0","0","0","1","3165865","107.06194468797298",1060.179632,405.866143999998,7850.39355200002,3894.39747199997,1990.317792,1657.00124799999
"3092666",Labuan,City of Zamboanga,Zamboanga del Sur,"2.953752346590916","1.161821482954544","10.87282515909092","4.600567255681818","5.545653710227288","12.001999476814971","0.862677068","0.692668378","0.775687437","0.0","0","0","0","3165865","108.33698921835152",519.860413000001,204.480581,3887.96074299999,1913.617228,976.035053000003,809.699837
"3092667",Patalon,City of Zamboanga,Zamboanga del Sur,"2.042390000000005","0.865938999999998","7.563842000000016","3.148866999999997","3.835494999999993","5.978962517856212","0.860924303","0.684305966","0.774226758","0.0","0","0","0","3165865","109.29254408632264",251.213970000001,106.510497,1933.05692999999,930.352566000002,471.765884999999,387.310641
"3092668",Patalon,City of Zamboanga,Zamboanga del Sur,"2.042389999999998","0.865939","7.563842000000006","3.148866999999998","3.835495000000002","6.067028161552218","0.860924303","0.684305966","0.774226758","0.0","0","0","1","3165865","110.26734087248381",112.33145,47.626645,864.37505,416.01131,210.952225,173.187685
"3092669",Patalon,City of Zamboanga,Zamboanga del Sur,"2.04239","0.865939","7.563842","3.148867","3.835495","15.061485648155212","0.860924303","0.684305966","0.774226758","0.0","0","0","0","3165865","111.36857988912976",1.08885860760209,0.461657731289491,8.37861714941793,4.03250822234841,2.04481599751505,1.67875427178167
"3094041",Bongalao,Sibuco,Zamboanga del Norte,"6.484431000000002","2.134626","22.594819000000005","7.571882000000002","10.834236","7.412432511647542","0.237683549","0.71640886","0.775699427","0.0","0","0","0","3165865","98.41791578954815",7.53029653013922,2.47891708014858,51.7766355882157,26.2391082756257,12.5816759801299,8.7931411023147
"3094042",Limpapa,Sibuco,Zamboanga del Norte,"1.926774000000001","0.341627","6.108282000000002","2.487041000000001","2.801337000000001","2.186377187353977","0.307617824","0.707166566","0.795544236","1.0","0","0","1","3165865","99.69685533086736",25.048062,4.441151,159.881215,79.407666,36.417381,32.331533
"3094043",Limpapa,Sibuco,Zamboanga del Norte,"1.926774000000001","0.341627","6.108282000000002","2.487041000000001","2.801337","1.114089557505029","0.307617824","0.707166566","0.795544236","1.0","0","0","1","3165865","100.9162229376825",23.121288,4.099524,147.58266,73.299384,33.616044,29.844492
"3094044",Limpapa,City of Zamboanga,Zamboanga del Sur,"2.243853","0.559277833333333","7.375975333333334","3.056555166666667","3.5021525","1.118870281330917","0.924451436","0.701072311","0.784551773","1.0","0","0","0","3165865","102.08851417923844",13.463118,3.355667,90.507339,44.255852,21.012915,18.339331
"3094045",Limpapa,City of Zamboanga,Zamboanga del Sur,"3.829248000000002","1.647531999999999","13.714442000000004","5.904126000000002","7.00623","0.910849583544854","0.924451436","0.701072311","0.784551773","1.0","0","0","0","3165865","103.23773578230865",91.9019520000001,39.540768,696.349536,329.146608,168.14952,141.699024
"3094046",Labuan,City of Zamboanga,Zamboanga del Sur,"3.829248","1.647532","13.714442","5.904126","7.006230000000002","0.760510735588966","0.862677068","0.692668378","0.775687437","1.0","0","0","0","3165865","104.40037857311724",49.780224,21.417916,377.189332,178.287746,91.08099,76.753638
"3094047",Labuan,City of Zamboanga,Zamboanga del Sur,"3.487433000000001","1.335086","12.810518","5.450662","6.547098000000002","1.751775279748354","0.862677068","0.692668378","0.775687437","1.0","0","0","0","3165865","105.57599915551285",45.336629,17.356118,335.707619,166.536734,85.112274,70.858606
"3094048",Labuan,City of Zamboanga,Zamboanga del Sur,"3.487433","1.335086","12.810518","5.450662","6.547098","3.294109086836538","0.862677068","0.692668378","0.775687437","1.0","0","0","0","3165865","106.7641688207387",24.412031,9.345602,180.765641,89.673626,45.829686,38.154634
"3094049",Patalon,City of Zamboanga,Zamboanga del Sur,"2.042389999999998","0.865938999999999","7.563842000000006","3.148866999999997","3.835495000000003","2.334614392036178","0.860924303","0.684305966","0.774226758","1.0","0","0","0","3165865","107.96447325489675",118.45862,50.224462,911.52278,438.702836,222.45871,182.634286
"3094050",Patalon,City of Zamboanga,Zamboanga del Sur,"2.042390000000001","0.865939","7.563841999999998","3.148867","3.835495000000001","1.624803441975798","0.860924303","0.684305966","0.774226758","1.0","0","0","0","3165865","109.1765122242814",28.59346,12.123146,220.02274,105.893788,53.69693,44.084138
"3094051",Sinubung,City of Zamboanga,Zamboanga del Sur,"2.042389999999999","0.865939","7.563842000000004","3.148866999999998","3.835495000000001","2.801982778090018","0.849404627","0.678118642","0.760926677","1.0","0","0","0","3165865","110.37789181147572",100.07711,42.431011,770.07959,370.628258,187.939255,154.294483
"3094052",Patalon,City of Zamboanga,Zamboanga del Sur,"0.993138176470587","0.411559282352941","3.661653211764715","1.526585705882352","1.88895583529412","3.038796574745363","0.860924303","0.684305966","0.774226758","0.0","0","0","1","3165865","111.45258832561636",84.4167449999999,34.9825389999999,653.476194,311.240523000001,160.561246,129.759785
"3094053",Sinubung,City of Zamboanga,Zamboanga del Sur,"0.884125","0.364351","3.256231","1.358037","1.686717999999999","3.903331748568095","0.849404627","0.678118642","0.760926677","0.0","0","0","1","3165865","112.52643864322243",14.146,5.829616,109.662112,52.099696,26.987488,21.728592
"3094054",Talisayan,City of Zamboanga,Zamboanga del Sur,"0.416353705882354","0.216058264705882","1.841536352941183","0.70711080882353","0.978125499999998","6.274023579828668","0.892378373","0.675853888","0.816489656","0.0","0","0","1","3165865","113.7054832256996",56.6241040000001,29.3839239999999,512.505616000001,250.448944000001,133.025068,96.1670700000001
"3094055",Talisayan,City of Zamboanga,Zamboanga del Sur,,,,,,"9.198809378185114","0.892378373","0.675853888","0.816489656",,"0","0","0","3165865","114.58236497321208",0,0,0,0,0,0
"3094076",Makiri,City of Isabela,City of Isabela (Not a Province),"1.667537","1.250652","10.505481","4.210530000000001","6.003131999999998","2.592880970537662","0.532800917","0.642991338","0.957851655","0.0","0","0","0","3165865","143.65216943604153",38.353351,28.764996,508.181803,241.626063,138.072036,96.84219
"3094077",Makiri,City of Isabela,City of Isabela (Not a Province),,,,,,"0.588165572534005","0.532800917","0.642991338","0.957851655","0.0","0","0","0","3165865","144.9930543490541",0,0,0,0,0,0
"3094078",Makiri,City of Isabela,City of Isabela (Not a Province),"5.341219","1.563284","19.638749","6.643955","8.695765","0.470237391938766","0.532800917","0.642991338","0.957851655","0.0","0","0","0","3165865","146.26618997578268",5.341219,1.563284,37.61651,19.638749,8.695765,6.643955
"3095422",Bongalao,Sibuco,Zamboanga del Norte,"3.338551594594596","1.374372216216216","12.174862891891893","5.184714432432434","6.123126162162162","2.381884892197216","0.237683549","0.71640886","0.775699427","1.0","0","0","0","3165865","97.07487942102722",123.526409,50.851772,912.136582000001,450.469927,226.555668,191.834434
"3095423",Malayal,Sibuco,Zamboanga del Norte,"6.484431","2.134625999999999","22.594819000000015","7.571881999999996","10.834236","1.900792694326797","0.687971843","0.725624742","0.77209945","1.0","0","0","0","3165865","98.22173374740659",188.048499,61.904154,1292.979442,655.249751000001,314.192844,219.584578
"3095424",Lingayon,Sibuco,Zamboanga del Norte,"1.926774","0.341627","6.108282","2.487041","2.801337","0.676363809449638","0.272629166","0.713712215","0.781571551","1.0","0","0","0","3165865","99.34719102587768",3.853548,0.683254,24.59711,12.216564,5.602674,4.974082
"3095425",Lingayon,Sibuco,Zamboanga del Norte,"1.926774","0.341627","6.108282000000002","2.487041","2.801337","0.272887574729099","0.272629166","0.713712215","0.781571551","1.0","0","0","0","3165865","100.48713011711864",17.340966,3.074643,110.686995,54.974538,25.212033,22.383369
"3095426",Limpapa,City of Zamboanga,Zamboanga del Sur,,,,,,"0.67843928120353","0.924451436","0.701072311","0.784551773","1.0","0","0","0","3165865","101.72941451817844",0,0,0,0,0,0
"3095427",Limpapa,City of Zamboanga,Zamboanga del Sur,"3.829248000000003","1.647531999999999","13.714442000000004","5.904126","7.006229999999998","0.51002221701393","0.924451436","0.701072311","0.784551773","1.0","0","0","0","3165865","102.8085207492362",103.389696,44.483364,783.393228,370.289934,189.16821,159.411402
"3095428",Limpapa,City of Zamboanga,Zamboanga del Sur,"3.74379425","1.5694205","13.488461","5.790760000000002","6.891447","0.54968628606626","0.924451436","0.701072311","0.784551773","1.0","0","0","0","3165865","103.9890455955862",14.975177,6.277682,112.867355,53.953844,27.565788,23.16304
"3095429",Labuan,City of Zamboanga,Zamboanga del Sur,"3.487433","1.335086","12.810518","5.450662","6.547098","1.198548487219654","0.862677068","0.692668378","0.775687437","1.0","0","0","0","3165865","105.22807675148388",3.48743299986043,1.33508599994657,25.8236629989665,12.8105179994873,6.54709799973798,5.45066199978186
"3095430",Labuan,City of Zamboanga,Zamboanga del Sur,"3.265118692307692","1.262909538461539","12.003337076923076","5.096539692307694","6.129928307692308","1.962586759088131","0.862677068","0.692668378","0.775687437","1.0","0","0","1","3165865","106.5382986917372",42.446543,16.417824,315.492113,156.043382,79.689068,66.255016
"3095431",Patalon,City of Zamboanga,Zamboanga del Sur,,,,,,"0.6831271766818","0.860924303","0.684305966","0.774226758","1.0","0","0","0","3165865","107.71063194074372",0,0,0,0,0,0
"3095432",Sinubung,City of Zamboanga,Zamboanga del Sur,"2.042390000000001","0.865939","7.563842","3.148867","3.835495","0.902071736097336","0.849404627","0.678118642","0.760926677","1.0","0","0","0","3165865","108.90266893302508",12.25434,5.195634,94.29546,45.383052,23.01297,18.893202
"3095433",Sinubung,City of Zamboanga,Zamboanga del Sur,"1.779147954545454","0.751941727272727","6.584839500000002","2.741860181818183","3.347136590909092","1.116622121744258","0.849404627","0.678118642","0.760926677","1.0","0","0","1","3165865","110.07280994469816",39.141255,16.542718,301.43988,144.866469,73.637005,60.320924
"3095434",Talisayan,City of Zamboanga,Zamboanga del Sur,"0.884124999999999","0.364350999999999","3.256231000000007","1.358036999999999","1.686718000000001","1.736429295795304","0.892378373","0.675853888","0.816489656","1.0","0","0","0","3165865","111.32301908720189",73.3823749999999,30.241133,568.872206,270.267173000001,139.997594,112.717071
"3095435",Sinubung,City of Zamboanga,Zamboanga del Sur,"0.782125808080809","0.332015242424242","2.947751808080807","1.216100232323231","1.532206888888898","3.312345169296333","0.849404627","0.678118642","0.760926677","1.0","0","0","1","3165865","112.58352117130649",154.86091,65.739018,1223.855196,583.654858,303.376964000002,240.787846
"3095436",Talisayan,City of Zamboanga,Zamboanga del Sur,"0.379229000000003","0.204289000000002","1.729258999999981","0.655449999999991","0.921888000000005","5.399689176425722","0.892378373","0.675853888","0.816489656","0.0","0","0","1","3165865","113.84023717850826",240.810415000002,129.723515000001,2237.45170999997,1098.07946499999,585.398880000003,416.210749999994
"3095437",Talisayan,City of Zamboanga,Zamboanga del Sur,"0.379229","0.204289000000002","1.729258999999994","0.655449999999999","0.921888000000006","9.444933494696253","0.892378373","0.675853888","0.816489656","0.0","0","0","1","3165865","114.72007662352368",160.413867,86.4142470000007,1490.45995799999,731.476556999997,389.958624000003,277.25535
"3095457",Balatanay,City of Isabela,City of Isabela (Not a Province),,,,,,"8.280851205190023","0.643862676","0.643385053","0.892081827",,"0","0","0","3165865","142.8244490175661",0,0,0,0,0,0
"3095458",Kumalarang,City of Isabela,City of Isabela (Not a Province),"1.114787833333333","0.82357275","6.450678083333334","2.463921499999999","3.702792291666665","0.848792880662755","0.59596395","0.646684647","0.939753876","0.0","0","0","0","3165865","143.7813618575717",26.754908,19.765746,320.153452,154.816274,88.867015,59.134116
"3095459",Makiri,City of Isabela,City of Isabela (Not a Province),"0.647077","0.462198","3.019691000000001","0.986022","1.756351","0.22935084375952","0.532800917","0.642991338","0.957851655","0.0","0","0","0","3165865","145.195566965549",11.647386,8.319564,106.767666,54.354438,31.614318,17.748396
"3095460",Lumbang,City of Isabela,City of Isabela (Not a Province),"5.341219","1.563284","19.638749","6.643955","8.695765","0.989909475483","0.493349928","0.64700658","0.951984547","0.0","0","0","0","3165865","146.54721540766707",21.364876,6.253136,150.46604,78.554996,34.78306,26.57582
"3095461",Lumbang,City of Isabela,City of Isabela (Not a Province),"2.877123","0.920256","8.8535","3.543515","4.527238","3.228379905933425","0.493349928","0.64700658","0.951984547","0.0","0","0","0","3165865","147.59200896936895",40.279722,12.883584,258.560274,123.949,63.381332,49.60921
"3095464",Kapayawan,City of Isabela,City of Isabela (Not a Province),,,,,,"0.022276671085921","0.281566615","0.646455129","0.914695434","1.0","0","0","0","3165865","152.12608038760223",0,0,0,0,0,0
"3096803",Lintangan,Sibuco,Zamboanga del Norte,"7.662845714285716","2.905452428571429","29.169699142857148","12.014191428571428","14.366533857142857","25.923611958821613","0.820574441","0.740464169","0.78886762","0.0","0","0","0","3165865","94.56661976983203",53.63992,20.338167,421.885981,204.187894,100.565737,84.09934
"3096804",Lintangan,Sibuco,Zamboanga del Norte,"5.854204847457622","2.464189135593218","22.91823694915253","9.393223864406766","11.471085000000016","5.85283682835152","0.820574441","0.740464169","0.78886762","1.0","0","0","1","3165865","95.46810443983888",345.398086,145.387159,2791.699073,1352.17598,676.794015000001,554.200207999999
"3096805",Malayal,Sibuco,Zamboanga del Norte,,,,,,"0.534720477344315","0.687971843","0.725624742","0.77209945","1.0","0","0","0","3165865","96.6126215885323",0,0,0,0,0,0
"3096806",Malayal,Sibuco,Zamboanga del Norte,"6.484431","2.134626","22.594819","7.571882","10.834236","0.671905537820204","0.687971843","0.725624742","0.77209945","1.0","0","0","0","3165865","97.74267881914557",12.968862,4.269252,89.170996,45.189638,21.668472,15.143764
"3096807",Lingayon,Sibuco,Zamboanga del Norte,,,,,,"0.538241027236839","0.272629166","0.713712215","0.781571551","1.0","0","0","0","3165865","98.88734712183661",0,0,0,0,0,0
"3096808",Lingayon,Sibuco,Zamboanga del Norte,"1.926774","0.341627","6.108282","2.487041","2.801337","0.238061599369742","0.272629166","0.713712215","0.781571551","1.0","0","0","0","3165865","99.89354124520713",5.780322,1.024881,36.895665,18.324846,8.404011,7.461123
"3096809",Limpapa,City of Zamboanga,Zamboanga del Sur,,,,,,"0.621621303047453","0.924451436","0.701072311","0.784551773","1.0","0","0","0","3165865","101.75322598965872",0,0,0,0,0,0
"3096810",Limpapa,City of Zamboanga,Zamboanga del Sur,"3.829248","1.647532","13.714442","5.904126","7.00623","0.448174372550071","0.924451436","0.701072311","0.784551773","1.0","0","0","0","3165865","102.42099920789911",7.658496,3.295064,58.029128,27.428884,14.01246,11.808252
"3096811",Limpapa,City of Zamboanga,Zamboanga del Sur,,,,,,"0.459635115663211","0.924451436","0.701072311","0.784551773","1.0","0","0","0","3165865","103.43414494631887",0,0,0,0,0,0
"3096815",Sinubung,City of Zamboanga,Zamboanga del Sur,"2.04239","0.865939","7.563842","3.148867","3.835495","0.628966998364498","0.849404627","0.678118642","0.760926677","1.0","0","0","0","3165865","108.53386754262056",4.08478,1.731878,31.43182,15.127684,7.67099,6.297734
"3096816",Talisayan,City of Zamboanga,Zamboanga del Sur,"0.989421818181819","0.409949909090909","3.647832","1.520839727272727","1.882061363636363","0.647402439920706","0.892378373","0.675853888","0.816489656","1.0","0","0","0","3165865","109.7695422627616",21.76728,9.018898,168.50946,80.252304,41.40535,33.458474
"3096817",Talisayan,City of Zamboanga,Zamboanga del Sur,"0.884125000000001","0.364351","3.256231","1.358037000000001","1.686717999999999","1.393987247197748","0.892378373","0.675853888","0.816489656","1.0","0","0","0","3165865","111.03541789648328",27.407875,11.294881,212.470342,100.943161,52.288258,42.099147
"3096818",Talisayan,City of Zamboanga,Zamboanga del Sur,"0.379229000000001","0.204289","1.729259000000006","0.655450000000001","0.921887999999998","1.308196013546332","0.892378373","0.675853888","0.816489656","1.0","0","0","1","3165865","112.3112603123662",53.4712890000001,28.8047489999999,496.819986000001,243.825519000001,129.986208,92.4184500000001
"3096819",La Paz,City of Zamboanga,Zamboanga del Sur,"0.379228999999999","0.204289000000001","1.729259000000009","0.655450000000001","0.921887999999997","3.813386589177922","0.881451052","0.699008295","0.751910546","0.0","0","0","1","3165865","113.59673369067681",95.1864789999997,51.2765390000002,884.410046000002,434.044009000002,231.393887999999,164.51795
"3096820",Ayala,City of Zamboanga,Zamboanga del Sur,"0.924985513513518","0.445292378378379","4.281724545945937","1.675992675675667","2.417228756756753","16.100752407171594","0.899839562","0.682227532","0.841231683","0.0","0","0","1","3165865","114.81816381175604",513.366960000002,247.13727,4782.42168899999,2376.357123,1341.56196,930.175934999995
"3096821",Ayala,City of Zamboanga,Zamboanga del Sur,"5.187084000000006","2.327414000000002","24.215265000000027","9.645944999999992","14.095128000000011","89.95235125223797","0.899839562","0.682227532","0.841231683","0.0","0","0","0","3165865","115.47988415457064",321.599208,144.299668,3000.442818,1501.34643,873.897936000001,598.04859
"3096835",Lukbuton,City of Isabela,City of Isabela (Not a Province),,,,,,"14.278834104537964","0.852285423","0.657483339","0.778252221",,"0","0","0","3165865","135.500976035379",0,0,0,0,0,0
"3096836",Lukbuton,City of Isabela,City of Isabela (Not a Province),"4.520376","1.200326","14.786993999999996","5.925013000000002","7.687194000000002","6.464105668212428","0.852285423","0.657483339","0.778252221","0.0","0","0","0","3165865","136.59949692034985",58.764888,15.604238,394.089982,192.230922,99.933522,77.025169
"3096837",Lukbuton,City of Isabela,City of Isabela (Not a Province),"4.520376","1.200325999999999","14.786994000000014","5.925013","7.687193999999994","15.025081020991008","0.852285423","0.657483339","0.778252221","0.0","0","0","1","3165865","137.85336111359604",244.100304,64.8176039999999,1636.989156,798.497676000001,415.108476,319.950702
"3096838",Sumagdang,City of Isabela,City of Isabela (Not a Province),,,,,,"51.89276390075683","0.753361748","0.651382148","0.825747579",,"0","0","0","3165865","139.73338590160466",0,0,0,0,0,0
"3096839",Kumalarang,City of Isabela,City of Isabela (Not a Province),"3.547519000000001","2.138121000000003","18.626479000000007","7.567506999999988","9.737660000000004","13.467097499269125","0.59596395","0.646684647","0.939753876","0.0","0","0","0","3165865","140.81002447259084",315.729191,190.292769,3178.673448,1657.756631,866.65174,673.508122999999
"3096840",Kumalarang,City of Isabela,City of Isabela (Not a Province),"3.376904764705881","2.039537294117646","17.708432647058828","7.180360823529416","9.26817123529412","3.200615772897122","0.59596395","0.646684647","0.939753876","0.0","0","0","1","3165865","142.3584096438719",114.814762,69.344268,1154.756898,602.08671,315.117822,244.132268
"3096841",Makiri,City of Isabela,City of Isabela (Not a Province),"0.647077","0.462198","3.019691","0.986022","1.756351","0.28172564227804","0.532800917","0.642991338","0.957851655","0.0","0","0","0","3165865","143.7713709023595",1.941231,1.386594,17.794611,9.059073,5.269053,2.958066
"3096842",Kumalarang,City of Isabela,City of Isabela (Not a Province),"2.654118399999999","0.8744502","8.2701191","3.2877657","4.250149299999999","1.198728128892483","0.59596395","0.646684647","0.939753876","0.0","0","0","0","3165865","145.20952931647005",53.082368,17.489004,344.297712,165.402382,85.002986,65.755314
"3096843",Kapayawan,City of Isabela,City of Isabela (Not a Province),"2.877122999999999","0.920256","8.8535","3.543515","4.527238","2.197172205244298","0.281566615","0.646455129","0.914695434","0.0","0","0","0","3165865","146.6236508859703",54.665337,17.484864,350.903229,168.2165,86.017522,67.326785
"3096844",Kapayawan,City of Isabela,City of Isabela (Not a Province),,,,,,"0.407438727424425","0.281566615","0.646455129","0.914695434","0.0","0","0","0","3165865","147.9048811178436",0,0,0,0,0,0
"3096845",Kapayawan,City of Isabela,City of Isabela (Not a Province),"0.340895","0.251186","4.144567000000001","1.578883","2.81687","0.316625587798499","0.281566615","0.646455129","0.914695434","1.0","0","0","0","3165865","149.41795202054703",1.022685,0.753558,24.356061,12.433701,8.45061,4.736649
"3096846",Kapayawan,City of Isabela,City of Isabela (Not a Province),"0.293612096774194","0.160150516129032","2.859292967741934","1.165727354838711","1.822120806451613","0.163047080393881","0.281566615","0.646455129","0.914695434","1.0","0","0","0","3165865","151.00117538371083",9.101975,4.964666,173.569557,88.6380819999999,56.485745,36.137548
"3096847",Kapayawan,City of Isabela,City of Isabela (Not a Province),"0.243177","0.063046","1.488334","0.725028","0.761055","0.015023960629157","0.281566615","0.646455129","0.914695434","1.0","0","0","0","3165865","152.1374120189599",1.215885,0.31523,14.556855,7.44167,3.805275,3.62514
"3098184",Lintangan,Sibuco,Zamboanga del Norte,"10.011935","3.108801","35.727302","15.1295","17.122321","6.02391808958196","0.820574441","0.740464169","0.78886762","1.0","0","0","0","3165865","92.60993027496387",10.011935,3.108801,73.654678,35.727302,17.122321,15.1295
"3098185",Lintangan,Sibuco,Zamboanga del Norte,"9.957122916666664","3.1040562","35.57429126666667","15.056809466666667","17.058019300000023","5.161687981640852","0.820574441","0.740464169","0.78886762","0.0","0","0","0","3165865","93.88799280469843",597.427375,186.243372,4400.541327,2134.457476,1023.481158,903.408568
"3098186",Malayal,Sibuco,Zamboanga del Norte,"6.72321","2.824113","26.546658","10.768068","13.264219","2.874028241248439","0.687971843","0.725624742","0.77209945","1.0","0","0","0","3165865","95.00491436890408",13.44642,5.648226,109.83065,53.093316,26.528438,21.536136
"3098187",Malayal,Sibuco,Zamboanga del Norte,,,,,,"0.445877991269566","0.687971843","0.725624742","0.77209945","1.0","0","0","0","3165865","96.13970882089491",0,0,0,0,0,0
"3098188",Malayal,Sibuco,Zamboanga del Norte,"6.484431","2.134626","22.594819","7.571882","10.834236","0.40639770378135","0.687971843","0.725624742","0.77209945","1.0","0","0","0","3165865","97.28924396297268",19.453293,6.403878,133.756494,67.784457,32.502708,22.715646
"3098189",Bongalao,Sibuco,Zamboanga del Norte,,,,,,"0.407137656205539","0.237683549","0.71640886","0.775699427","1.0","0","0","0","3165865","98.37570211882208",0,0,0,0,0,0
"3098191",Limpapa,City of Zamboanga,Zamboanga del Sur,,,,,,"0.621766433119774","0.924451436","0.701072311","0.784551773","1.0","0","0","0","3165865","101.44586706406233",0,0,0,0,0,0
"3098196",Sinubung,City of Zamboanga,Zamboanga del Sur,,,,,,"0.310150492288496","0.849404627","0.678118642","0.760926677","1.0","0","0","0","3165865","107.40167890035752",0,0,0,0,0,0
"3098197",Sinubung,City of Zamboanga,Zamboanga del Sur,"1.038560333333334","0.4312294","3.830579133333333","1.596814333333334","1.973221599999999","0.544743904993482","0.849404627","0.678118642","0.760926677","1.0","0","0","0","3165865","108.23243389949621",31.15681,12.936882,241.064572,114.917374,59.196648,47.90443
"3098198",Pamucutan,City of Zamboanga,Zamboanga del Sur,"2.843313769230768","1.313512384615384","10.81516192307693","4.394863923076923","5.448084461538462","3.494523151587415","0.829953697","0.678831259","0.771065359","1.0","0","0","0","3165865","109.49029383714512",73.926158,34.151322,592.099172,281.19421,141.650196,114.266462
"3098199",La Paz,City of Zamboanga,Zamboanga del Sur,"4.954981690140852","2.286753915492952","18.71933797183097","7.536499943661974","9.36454692957748","11.328851538319745","0.881451052","0.699008295","0.751910546","1.0","0","0","1","3165865","110.77164149178948",351.803700000001,162.359528,2800.420504,1329.072996,664.882832000001,535.091496
"3098200",La Paz,City of Zamboanga,Zamboanga del Sur,"0.778046111111112","0.358703888888889","3.090899666666672","1.198476555555556","1.591991666666665","3.028140886438836","0.881451052","0.699008295","0.751910546","1.0","0","0","1","3165865","112.06262621873088",63.0217350000001,29.055015,514.436904,250.362873,128.951325,97.0766010000001
"3098201",La Paz,City of Zamboanga,Zamboanga del Sur,"1.823978332402242","0.854701432960891","7.72971820670388","3.005906494413398","4.136738924581","13.855569522772262","0.881451052","0.699008295","0.751910546","1.0","0","0","1","3165865","113.36291877595464",652.984243000003,305.983112999999,5565.91335499999,2767.23911799999,1480.952535,1076.114525
"3098202",Recodo,City of Zamboanga,Zamboanga del Sur,"5.251304744274834","2.052026068702269","22.831938696565032","9.111692683206186","13.033603845419822","78.44325777664483","0.947484938","0.677609861","0.841290901","0.0","0","0","1","3165865","114.66615980282208",2751.68368600001,1075.26165999999,23905.6618199998,11963.9358770001,6829.60841499999,4774.52696600004
"3098203",Recodo,City of Zamboanga,Zamboanga del Sur,"5.336937015873014","1.684822380952377","20.987404269841317","8.399317888888914","11.618162063492072","116.16086897739144","0.947484938","0.677609861","0.841290901","0.0","0","0","0","3165865","115.33667953234755",672.454064,212.287619999999,5282.46141000001,2644.41293800001,1463.88842,1058.314054
"3098216",Lukbuton,City of Isabela,City of Isabela (Not a Province),,,,,,"20.50261443001884","0.852285423","0.657483339","0.778252221",,"0","0","0","3165865","134.31396092475708",0,0,0,0,0,0
"3098217",Santa Barbara,City of Isabela,City of Isabela (Not a Province),"10.764103837837837","5.811155864864862","42.74907589189191","16.458555972972963","21.555878189189183","6.572910921668318","0.005011293","0.658231401","0.789624425","0.0","0","0","1","3165865","135.21215086980524",398.271842,215.012767,3153.176493,1581.715808,797.567493,608.966571
"3098218",Panigayan,City of Isabela,City of Isabela (Not a Province),"35.662785318181825","8.551431090909094","136.67204445454547","60.26067727272726","71.59445390909092","14.009895714685376","0.855758414","0.653440893","0.809197525","0.0","0","0","0","3165865","136.62736190561515",784.581277,188.131484,6029.832732,3006.784978,1575.077986,1325.7349
"3098219",Santa Barbara,City of Isabela,City of Isabela (Not a Province),"1.705887745454542","0.617840545454544","7.065623854545448","2.94818070909091","3.73676418181818","51.96359157562256","0.005011293","0.658231401","0.789624425","0.0","0","0","0","3165865","137.84788134980883",93.8238259999998,33.9812299999999,776.535068,388.609312,205.52203,162.149939
