ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_you,popden_w_1,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HCFAI
3207320,Depore,Bayog,Zamboanga del Sur,6.539962,2.546534,26.651793,15.684334,14.121688,0.468832481120314,0.970781201,0.857471848,1.067523958,1.0,0,0,0,3225286,19.267612815520035,0.4397209946358162
3207321,Depore,Bayog,Zamboanga del Sur,2.67652,1.121938,10.971625666666668,6.209892,5.734149333333334,0.59244051258733,0.970781201,0.857471848,1.067523958,1.0,0,0,0,3225286,19.254381245713976,0.43972099463581416
3207322,Damit,Bayog,Zamboanga del Sur,0.744799,0.40964,3.131542,1.472671,1.54038,0.654496910546323,1.041527179,0.863159943,1.114271557,1.0,0,0,0,3225286,19.381968511440768,0.42958300864196786
3207323,Damit,Bayog,Zamboanga del Sur,0.976644,0.484859,3.95506,2.036406,2.116061,0.532024304751012,1.041527179,0.863159943,1.114271557,1.0,0,0,0,3225286,19.647631470381487,0.42958300864196786
3207324,Damit,Bayog,Zamboanga del Sur,0.963851603773585,0.478841188679245,3.901723433962267,2.008939905660377,2.086465886792455,1.473951619265327,1.041527179,0.863159943,1.114271557,0.0,0,0,0,3225286,20.04588123093783,0.34090109711993666
3207325,Gaulan,Diplahan,Zamboanga Sibugay,0.298647,0.165915,1.128222000000001,0.580703,0.54752,0.374977511710394,1.055142559,0.863542843,1.150963319,0.0,0,0,0,3225286,20.56901794645073,0.337815664217247
3207326,Sampoli A,Diplahan,Zamboanga Sibugay,0.446358588888889,0.198686077777778,1.580701844444445,0.708448311111111,0.731339900000001,0.642594572331501,1.050817271,0.859105766,1.138517297,0.0,0,0,1,3225286,21.2078018045524,0.3677735715159537
3207327,Paradise,Diplahan,Zamboanga Sibugay,0.559477813953489,0.227690790697674,1.958884279069767,0.842794302325582,0.910520209302327,0.530000346877515,1.099059946,0.865140975,1.169366903,0.0,0,0,0,3225286,21.952139502534468,0.33532862152453374
3207328,Manangon,Diplahan,Zamboanga Sibugay,0.805015365853659,0.357063902439024,3.153886682926827,1.535856804878048,1.712442512195123,1.622436479748791,1.094152884,0.873929679,1.166766613,0.0,0,0,1,3225286,22.791691764062648,0.3628914941166921
3207329,Manangon,Diplahan,Zamboanga Sibugay,3.134290863636363,1.452855113636364,12.513653022727278,5.437720659090914,6.548622340909094,1.984277373787323,1.094152884,0.873929679,1.166766613,0.0,0,0,0,3225286,23.716349037794487,0.3353238141518906
3207330,Kauswagan,Diplahan,Zamboanga Sibugay,1.084161875000002,0.72954413888889,5.314438763888884,2.570662541666665,2.952778958333329,3.158422882654774,0.595456027,0.891158024,1.133107144,0.0,0,0,0,3225286,24.716561724768475,0.35090470522375283
3207331,Kauswagan,Diplahan,Zamboanga Sibugay,0.567361457983194,0.298568344537815,2.386440596638649,1.101313810924368,1.265777680672267,4.675656924352928,0.595456027,0.897748947,1.133107144,0.0,0,0,1,3225286,25.783538333890164,0.38297959236677526
3207332,Little Baguio,Imelda,Zamboanga Sibugay,0.773751278606966,0.383669870646766,3.200198791044772,1.465812258706463,1.720738960199003,4.004122261703016,0.647940622,0.917496045,1.12553067,0.0,0,0,1,3225286,26.90933831137654,0.3807229628495813
3207333,Little Baguio,Imelda,Zamboanga Sibugay,1.252013482758623,0.53290076724138,4.545270445402304,2.10459673850575,2.351449939655181,5.435949443919318,0.647940622,0.917496045,1.12553067,0.0,0,0,0,3225286,28.086889141147807,0.34888469075351525
3207334,Malungon,Malangas,Zamboanga Sibugay,0.907609,0.773149,4.386778,1.647143,2.369869,0.611102492582026,0.731825215,0.92401371,1.063098877,0.0,0,0,0,3225286,29.30995409306856,0.3513295670246446
3207335,Rebocon,Malangas,Zamboanga Sibugay,1.362674,0.75382,6.494449,3.131252,3.537155,0.726367281863339,0.639347256,0.927010179,1.101151425,0.0,0,0,0,3225286,30.573071327500447,0.35076679960659685
