ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_you,popden_w_1,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HCFAI
3444949,Manoligao,Carmen,Agusan del Norte,1.161272,0.421246,3.768441,1.616672,1.855758,2.078182211289039,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,8.519247696254714,0.48800103114360444
3444950,Manoligao,Carmen,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,2.41238973421209,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,9.535155009105138,0.48800103114360444
3444951,Manoligao,Carmen,Agusan del Norte,1.201244857142857,0.604745428571429,4.064704999999999,1.447308,1.686638428571429,1.179566248825618,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,10.55048942019704,0.48800103114360444
3444952,Manoligao,Carmen,Agusan del Norte,0.646868,0.225249,1.674927,0.756605,0.808586,1.669960676355565,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,11.434069660592275,0.48800103114360444
3444971,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.026812379163775,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,40.73225950054462,0.5486860500066112
3444972,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.022762528467657,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,42.22913906155063,0.5486860500066112
3444973,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.028720027720221,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,43.842533085567176,0.5486860500066112
3444974,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.028448151127374,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,45.400196966515566,0.5486860500066112
3446324,San Agustin,Carmen,Agusan del Norte,2.208961794871794,1.665940820512819,8.847501589743583,3.42277669230769,4.062398846153846,14.666350512277512,0.71486195,1.293281364,0.961858561,0.0,0,0,0,3453239,10.105265267493088,0.3834591357185836
3446325,Cahayagan,Carmen,Agusan del Norte,1.114576452631582,0.821172863157894,4.77231048421053,1.88956769473684,2.296464663157891,4.368262693358631,0.857862998,1.299020529,1.018926239,1.0,0,0,0,3453239,9.104606497167936,0.48408647650913006
3446326,Cahayagan,Carmen,Agusan del Norte,1.014913000000005,0.742249999999999,4.400480000000009,1.730653,2.120713000000006,4.16622700147769,0.857862998,1.299020529,1.018926239,1.0,0,0,1,3453239,8.064616304027886,0.5337987392992837
3446327,Cahayagan,Carmen,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.686616891112767,0.857862998,1.299020529,1.018926239,1.0,0,0,0,3453239,7.155511322439028,0.48408647650913006
3446328,Tagcatong,Carmen,Agusan del Norte,0.741637,0.564414,3.199631999999999,1.263672,1.546842,0.834180103881018,0.838474701,1.304852919,1.024944114,1.0,0,0,0,3453239,6.520299476581808,0.4835867879055442
3446329,Manoligao,Carmen,Agusan del Norte,1.02352,0.523617333333333,3.477873666666667,1.186953333333333,1.449030333333333,0.754147508630046,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,7.11476662709713,0.48800103114360444
3446330,Manoligao,Carmen,Agusan del Norte,1.10605075,0.52373475,3.726306625,1.436002625,1.66112925,0.88728841400554,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,7.489540319902838,0.48800103114360444
3446331,Manoligao,Carmen,Agusan del Norte,1.7915484,0.6945256,5.7376284,1.9979602,2.341156,1.047897623926401,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,8.082664125227822,0.48800103114360444
3446332,Manoligao,Carmen,Agusan del Norte,1.072918,0.585228,3.701026,1.327601,1.544352,0.682335399256812,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,9.18558718799536,0.48800103114360444
3446333,Manoligao,Carmen,Agusan del Norte,1.025579111111111,0.545230333333333,3.475903888888888,1.264157,1.462600222222222,0.741740759769221,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,10.395926320047412,0.48800103114360444
3446334,Manoligao,Carmen,Agusan del Norte,0.646868,0.225249,1.674927,0.756605,0.808586,1.229598115693342,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,11.309065238792543,0.48800103114360444
3446335,Manoligao,Carmen,Agusan del Norte,1.087981,0.621703,3.998682000000001,1.907499,1.907499,2.444324739146651,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,12.542871875184344,0.48800103114360444
3446342,Simbalan,Buenavista,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.451891231868002,0.267015835,1.422807791,1.020678998,1.0,0,0,0,3453239,23.362490326966817,0.4953931872475837
3446343,Simbalan,Buenavista,Agusan del Norte,16.132247,4.298211,49.764354,21.630608,21.211951,0.691055834293365,0.267015835,1.422807791,1.020678998,1.0,0,0,0,3453239,24.850942158663955,0.4953931932768506
3446344,Casiklan,Las Nieves,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.049367733299732,0.263929515,1.410885366,0.957567898,1.0,0,0,0,3453239,26.449275456998343,0.5044854362339825
3446350,Kinamaybay,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.049148458689486,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,36.51070112654329,0.5137421318484623
3446351,Kinamaybay,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.055026025094879,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,38.0988178364561,0.5137421318484623
3446352,Guibonon,Esperanza,Agusan del Sur,0.219208,0.057054,0.566038,0.173415,0.230469,0.04053094105697,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,39.555275099244746,0.5486860500066112
3446353,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.025789267356907,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,41.15476781517269,0.5486860500066112
3446354,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.031515037051315,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,42.77700108351355,0.5486860500066112
3446355,Guibonon,Esperanza,Agusan del Sur,0.219208,0.057054,0.566038,0.173415,0.230469,0.038973677229123,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,44.40096158319676,0.5486860500066112
3446356,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.049289193631221,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,45.57262617719847,0.5486860500066112
3447708,Cahayagan,Carmen,Agusan del Norte,1.014913,0.74225,4.40048,1.730653,2.120713,10.741278711954752,0.857862998,1.299020529,1.018926239,0.0,0,0,0,3453239,7.205690101939716,0.37501461925365265
3447709,Cahayagan,Carmen,Agusan del Norte,0.977648090909091,0.717999636363636,4.236728000000001,1.666973772727272,2.042457863636363,1.224302874695171,0.857862998,1.299020529,1.018926239,1.0,0,0,0,3453239,6.41609135157726,0.48408647650913006
3447710,Cahayagan,Carmen,Agusan del Norte,0.741637,0.564414,3.199632000000001,1.263672,1.546842,0.638935713453844,0.857862998,1.299020529,1.018926239,1.0,0,0,0,3453239,5.81156306883255,0.48408647650913006
3447711,Tagcatong,Carmen,Agusan del Norte,0.741637,0.564414,3.199632000000001,1.263672,1.546841999999999,0.650064673965628,0.838474701,1.304852919,1.024944114,1.0,0,1,0,3453239,5.62784606424699,0.5572570641795834
3447712,Manoligao,Carmen,Agusan del Norte,1.072918,0.585228,3.701025999999999,1.327601,1.544352,0.760064133668204,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,5.937601334924984,0.48800103114360444
3447713,Manoligao,Carmen,Agusan del Norte,1.352250445945945,0.736919418918918,5.09866293243243,1.826078000000001,2.427432648648648,1.646252942306024,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,6.642317736408478,0.48800103114360444
3447714,Manoligao,Carmen,Agusan del Norte,1.072918,0.585228,3.701026,1.327601,1.544352,0.59593953261666,0.845928871,1.304867554,0.99084307,1.0,0,0,1,3453239,7.64213511390049,0.5376284829487643
3447715,Manoligao,Carmen,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.47305990383029,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,8.837456775981524,0.48800103114360444
3447716,Manoligao,Carmen,Agusan del Norte,1.072918,0.585228,3.701025999999999,1.327601,1.544352,0.477372148771867,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,10.159509068141515,0.48800103114360444
3447717,Manoligao,Carmen,Agusan del Norte,1.072918,0.585228,3.701025999999999,1.327601,1.544352000000001,0.675168079625669,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,11.5649114091457,0.48800103114360444
3447718,Poblacion (Carmen),Carmen,Agusan del Norte,1.5337234,0.716989,5.078519866666668,2.2533502,2.342440066666667,2.599357169971131,0.824760161,1.295745017,0.994219163,1.0,0,0,0,3453239,12.693196494686411,0.48844574553529857
3447721,Sangay,Buenavista,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.206324962632997,0.414387099,1.387630416,1.051419872,1.0,0,0,0,3453239,17.834957961707136,0.48849360761225036
3447722,Sangay,Buenavista,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.347519269660115,0.414387099,1.387630416,1.051419872,1.0,0,0,0,3453239,19.11331464538472,0.48849360761225036
3447723,Lower Olave,Buenavista,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.264316866609538,0.445146518,1.371049959,0.993829993,1.0,0,0,0,3453239,20.72216209489771,0.49607603411961826
3447724,Lower Olave,Buenavista,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.186395950708538,0.445146518,1.371049959,0.993829993,1.0,0,0,0,3453239,22.331774174046927,0.49607603411961826
3447725,Simbalan,Buenavista,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.472560867441423,0.267015835,1.422807791,1.020678998,1.0,0,0,0,3453239,23.925140087348865,0.4953931872475837
3447726,Casiklan,Las Nieves,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.466330503255374,0.263929515,1.410885366,0.957567898,1.0,0,0,0,3453239,25.51097639631632,0.5044854362339825
3447727,Casiklan,Las Nieves,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.042674286467997,0.263929515,1.410885366,0.957567898,1.0,0,0,0,3453239,27.107397963081688,0.5044854362339825
3447728,Casiklan,Las Nieves,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.05814478593603,0.263929515,1.410885366,0.957567898,1.0,0,0,0,3453239,28.713330487101672,0.5044854362339825
3447729,Kinamaybay,Esperanza,Agusan del Sur,1.354191,0.399992,4.154137000000001,1.744545,1.896349,0.217667540892418,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,30.32540159617609,0.5137421318484623
3447730,Kinamaybay,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.12254491750347,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,31.94763026857252,0.5137421318484623
3447731,Kinamaybay,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.071230250365913,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,33.56793758437556,0.5137421318484623
3447732,Kinamaybay,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.051934340484225,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,35.186523823984416,0.5137421318484623
3447733,Kinamaybay,Esperanza,Agusan del Sur,0.219208,0.057054,0.566038,0.173415,0.230469,0.058643950108748,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,36.87527079971488,0.5137421318484623
3447734,Kinamaybay,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.080082604074446,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,38.49050148721619,0.5137421318484623
3447735,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.095425832782969,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,40.11917887250298,0.5486860500066112
3447736,Guibonon,Esperanza,Agusan del Sur,0.219208,0.057054,0.566038,0.173415,0.230469,0.043522137036319,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,41.74919032113844,0.5486860500066112
3447737,Guibonon,Esperanza,Agusan del Sur,0.219208,0.057054,0.566038,0.173415,0.230469,0.035358547335789,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,43.38038545219746,0.5486860500066112
3447738,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.04997546019149,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,44.96105500363845,0.5486860500066112
3447745,San Vicente,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.134064011275768,0.269471785,1.306087024,0.727464902,0.0,0,0,0,3453239,56.36970429702272,0.41833577362249064
3449090,Tagcatong,Carmen,Agusan del Norte,0.741637,0.564414,3.199632,1.263672,1.546842,2.05088586807251,0.838474701,1.304852919,1.024944114,0.0,0,0,1,3453239,5.77077028387662,0.41331277012162526
3449091,Tagcatong,Carmen,Agusan del Norte,0.741637000000001,0.564414,3.199631999999998,1.263672,1.546841999999999,1.376477912730641,0.838474701,1.304852919,1.024944114,1.0,0,0,0,3453239,4.888546361426584,0.4835867879055442
3449092,Tagcatong,Carmen,Agusan del Norte,0.741636999999999,0.564414,3.199632000000003,1.263672,1.546841999999999,1.874863872642619,0.838474701,1.304852919,1.024944114,1.0,0,1,1,3453239,4.252331462982589,0.6008119489956332
3449093,Rojales,Carmen,Agusan del Norte,0.741637,0.564414,3.199632,1.263672,1.546842,0.568524784214205,0.831708802,1.312740207,1.020458357,1.0,0,0,0,3453239,4.338518260408368,0.4840924079949147
3449094,Rojales,Carmen,Agusan del Norte,0.8410213,0.5706582,3.3500502,1.2828507,1.546095,0.833610534348658,0.831708802,1.312740207,1.020458357,1.0,0,0,0,3453239,4.99796333756307,0.4840924079949147
3449095,Manoligao,Carmen,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,1.07461896331319,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,6.045908819118248,0.48800103114360444
3449096,Manoligao,Carmen,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.554847890313292,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,7.317299267141404,0.48800103114360444
3449097,Manoligao,Carmen,Agusan del Norte,3.789081333333334,2.308556333333333,14.785511833333333,5.839602666666668,7.007940333333334,0.636927558899783,0.845928871,1.304867554,0.99084307,1.0,0,0,0,3453239,8.714883990137064,0.48800103114360444
3449098,Poblacion (Carmen),Carmen,Agusan del Norte,2.159383333333334,1.274559333333334,8.134820333333332,3.132401666666668,3.729787333333334,0.590993220997708,0.824760161,1.295745017,0.994219163,1.0,0,0,0,3453239,10.18685509503317,0.48844574553529857
3449099,Poblacion (Carmen),Carmen,Agusan del Norte,4.332313999999999,2.653222,17.002409,6.742002999999998,8.100658,0.960239953488755,0.824760161,1.295745017,0.994219163,1.0,0,0,0,3453239,11.705183037780277,0.48844574553529857
3449100,Poblacion (Carmen),Carmen,Agusan del Norte,4.413097181818183,1.575779636363637,12.989273818181816,4.908768454545454,5.702484454545456,1.422634321945929,0.824760161,1.295745017,0.994219163,1.0,0,0,0,3453239,13.200016121625376,0.48844574553529857
3449101,Poblacion (Carmen),Carmen,Agusan del Norte,4.332313999999999,2.653222,17.002409,6.742002999999998,8.100657999999997,1.082935312525235,0.824760161,1.295745017,0.994219163,1.0,0,0,0,3453239,14.795770630572278,0.48844574553529857
3449102,Guinabsan,Buenavista,Agusan del Norte,3.81611475,2.32697975,14.87122025,5.8583045,7.010078249999998,1.718733490755161,0.633665789,1.369755399,1.05182085,1.0,0,0,0,3453239,16.2511588753586,0.48315158907124395
3449103,Sangay,Buenavista,Agusan del Norte,2.267517,1.348253,8.477654,3.207209,3.738339,0.444867973742278,0.414387099,1.387630416,1.051419872,1.0,0,0,0,3453239,18.00370181449476,0.48849360761225036
3449104,Lower Olave,Buenavista,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.2663056092023,0.445146518,1.371049959,0.993829993,1.0,0,0,0,3453239,19.607523319757195,0.49607603411961826
3449105,Lower Olave,Buenavista,Agusan del Norte,3.050983,1.61225,10.77243,4.930736,5.046413,0.208897712241326,0.445146518,1.371049959,0.993829993,1.0,0,0,0,3453239,21.21775535652897,0.49607603411961826
3449106,Simbalan,Buenavista,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.222940209640988,0.267015835,1.422807791,1.020678998,1.0,0,0,0,3453239,22.83304171589665,0.4953931872475837
3449107,Simbalan,Buenavista,Agusan del Norte,16.132247,4.298211,49.764354,21.630608,21.211951,0.595321079095205,0.267015835,1.422807791,1.020678998,1.0,0,0,0,3453239,24.45238077763388,0.4953931920280054
3449108,Casiklan,Las Nieves,Agusan del Norte,1.354191,0.399992,4.154137000000001,1.744545,1.896349,0.152526964705827,0.263929515,1.410885366,0.957567898,1.0,0,0,0,3453239,26.07501749796712,0.5044854362339825
3449109,Casiklan,Las Nieves,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,0.036665000262912,0.263929515,1.410885366,0.957567898,1.0,0,0,0,3453239,27.700372371840224,0.5044854362339825
3449110,Kinamaybay,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.074603046320836,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,29.327993484283223,0.5137421318484623
3449111,Kinamaybay,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.102142907692338,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,30.95752338940507,0.5137421318484623
3449112,Kinamaybay,Esperanza,Agusan del Sur,1.354191,0.399992,4.154137000000001,1.744545,1.896349,0.15263463361823,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,32.58867575355416,0.5137421318484623
3449113,Kinamaybay,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.066934335075559,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,34.2212185750825,0.5137421318484623
3449114,Kinamaybay,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.028896324986445,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,35.85496192493264,0.5137421318484623
3449115,Kinamaybay,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.138711859807104,0.504346422,1.345554813,0.858686019,1.0,0,0,0,3453239,37.4897488527947,0.5137421318484623
3449116,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.254020798162014,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,39.12544854738216,0.5486860500066112
3449117,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.138736404865767,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,40.7619511266268,0.5486860500066112
3449118,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.068111288130924,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,42.3991636230824,0.5486860500066112
3449119,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.070355881518428,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,44.033258698925344,0.5486860500066112
3449120,Guibonon,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.127379290823244,0.241422836,1.229516917,0.67932649,1.0,0,0,0,3453239,45.39695698557573,0.5486860500066112
3449121,San Vicente,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.096332978673171,0.269471785,1.306087024,0.727464902,1.0,0,0,0,3453239,47.40345256829737,0.5390001878476692
3449122,San Vicente,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.027519822040182,0.269471785,1.306087024,0.727464902,1.0,0,0,0,3453239,48.88150901292369,0.5390001878476692
3449123,San Vicente,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.025583096966147,0.269471785,1.306087024,0.727464902,1.0,0,0,0,3453239,50.601245573709726,0.5390001878476692
3449124,San Vicente,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.02660266626935,0.269471785,1.306087024,0.727464902,1.0,0,0,0,3453239,52.20591005319656,0.5390001878476692
3449125,San Vicente,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.027917269508911,0.269471785,1.306087024,0.727464902,1.0,0,0,0,3453239,53.87829614972414,0.5390001878476692
3449126,San Vicente,Esperanza,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.036145883466938,0.269471785,1.306087024,0.727464902,1.0,0,0,0,3453239,55.54035286908831,0.5390001878476692
3449127,Mahagsay,San Luis,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.148124067156528,0.304880158,1.440231678,0.818575389,1.0,0,1,0,3453239,57.078996024464494,0.590706672478226
3449128,Mahagsay,San Luis,Agusan del Sur,0.0,0.0,0.0,0.0,0.0,0.707060233284445,0.304880158,1.440231678,0.818575389,1.0,0,0,0,3453239,58.56279221272777,0.5211420987620524
3450474,Rojales,Carmen,Agusan del Norte,0.741636999999998,0.564413999999999,3.199632000000001,1.263672000000006,1.546842,5.119190678184416,0.831708802,1.312740207,1.020458357,1.0,0,0,0,3453239,3.241511546836379,0.4840924079949147
3450475,Rojales,Carmen,Agusan del Norte,0.741637,0.564414,3.199631999999999,1.263672,1.546841999999999,1.550615470400817,0.831708802,1.312740207,1.020458357,1.0,0,0,1,3453239,2.794048065582111,0.5338045648965737
3450476,Rojales,Carmen,Agusan del Norte,0.741637,0.564414,3.199631999999998,1.263672,1.546842,0.445545259213532,0.831708802,1.312740207,1.020458357,1.0,0,0,0,3453239,3.354893832410915,0.4840924079949147
3450477,Rojales,Carmen,Agusan del Norte,4.332314,2.653222,17.002409,6.742003,8.100658,0.597844853145736,0.831708802,1.312740207,1.020458357,1.0,0,0,0,3453239,4.485566830072925,0.4840924079949147
3450478,Poblacion (Carmen),Carmen,Agusan del Norte,0.0,0.0,0.0,0.0,0.0,1.032471208487238,0.824760161,1.295745017,0.994219163,1.0,0,0,0,3453239,5.86529591471857,0.48844574553529857
3450479,Poblacion (Carmen),Carmen,Agusan del Norte,4.332314,2.653222,17.002409,6.742003,8.100658,0.961275554231172,0.824760161,1.295745017,0.994219163,1.0,0,0,0,3453239,7.355234317038326,0.48844574553529857
