ID,barangay_name,city_name,province_name,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,popden_chi,popden_eld,popden_all,popden_wom,popden_w_1,popden_you,HCFAI
3016245,Apitong,Naujan,Oriental Mindoro,0.830931047,1.568475829,1.024941208,0.0,0,0,0,3016245,5.29161108407157e-13,19.466235,9.283905,163.89075,79.437225,37.659675,29.5737,0.3721988671327612
3016246,Bagong Buhay,Victoria,Oriental Mindoro,0.83873794,1.518075585,0.996966871,0.0,0,0,0,3016246,3.52774072271438e-13,30.017544,14.404268,244.775072,119.025676,59.0736140000001,47.348946,0.3746899184723146
3016247,Antonino,Victoria,Oriental Mindoro,0.839247032,1.506330649,0.973778778,1.0,0,0,1,3016247,0.0,99.9545390000001,53.000169,818.376689000001,399.868044,206.792248,170.714691,0.5354346029148133
3016248,Bagong Silang,Victoria,Oriental Mindoro,0.789844052,1.498708316,0.961746912,1.0,0,0,0,3016248,0.0,43.566726,22.100287,369.682968,179.570866,88.540713,83.299396,0.48784132919481615
3016249,Bagong Silang,Victoria,Oriental Mindoro,0.789844052,1.498708316,0.961746912,1.0,0,0,0,3016249,1.76387036135719e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016250,Loyal,Victoria,Oriental Mindoro,0.605674448,1.478227496,0.960145019,1.0,0,0,0,3016250,0.0929039892715486,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016251,Loyal,Victoria,Oriental Mindoro,0.605674448,1.478227496,0.960145019,1.0,0,0,0,3016251,0.35769308901087,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016252,Alcate,Victoria,Oriental Mindoro,0.725741579,1.47372818,0.966285764,1.0,0,0,0,3016252,0.0527730363146453,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016253,Villa Cerveza,Victoria,Oriental Mindoro,0.689920695,1.437382351,0.895130323,1.0,0,0,0,3014871,0.993957089007449,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016254,Pag-Asa,Sablayan,Occidental Mindoro,0.880599127,1.490855553,0.862059109,1.0,0,0,0,3016254,0.181486654670072,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016255,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016255,0.0038198023120491,100.60292,32.726254,617.758471,282.415419,131.309024,109.087495,0.5035627072133064
3016256,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016256,0.0,36.58288,11.900456,224.639444,102.696516,47.748736,39.66818,0.5035627072133064
3016257,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016257,1.76387036135719e-13,9.14571999963398,2.97511399988093,56.1598609977524,25.6741289989725,11.9371839995223,9.91704499960311,0.5035627072133064
3016258,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016258,1.76387036135719e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016259,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016260,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016260,3.52774072271438e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016261,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016262,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016262,5.29506288517012e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016263,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016264,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016265,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016266,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016266,5.29161108407157e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016267,San Agustin,Sablayan,Occidental Mindoro,0.859016869,1.474015019,0.749373312,1.0,0,0,0,3016267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016268,Batong Buhay,Sablayan,Occidental Mindoro,0.740081916,1.475063772,0.79376311,1.0,0,0,0,3016268,1.76387036135719e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016269,Batong Buhay,Sablayan,Occidental Mindoro,0.740081916,1.475063772,0.79376311,1.0,0,0,0,3016269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016270,Batong Buhay,Sablayan,Occidental Mindoro,0.740081916,1.475063772,0.79376311,1.0,0,0,0,3016270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016271,Batong Buhay,Sablayan,Occidental Mindoro,0.740081916,1.475063772,0.79376311,1.0,0,0,0,3016271,1.76387036135719e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016272,Malisbong,Sablayan,Occidental Mindoro,0.860648994,1.473636172,0.887389023,1.0,0,0,0,3016272,1.76732216245574e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016273,Malisbong,Sablayan,Occidental Mindoro,0.860648994,1.473636172,0.887389023,1.0,0,0,0,3016273,1.76387036135719e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016274,Malisbong,Sablayan,Occidental Mindoro,0.860648994,1.473636172,0.887389023,1.0,0,0,0,3016274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016275,Malisbong,Sablayan,Occidental Mindoro,0.860648994,1.473636172,0.887389023,1.0,0,0,0,3016275,1.76387036135719e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016276,Ligaya,Sablayan,Occidental Mindoro,0.936995994,1.476344039,0.976002447,1.0,0,0,0,3016276,3.52774072271438e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016277,Ligaya,Sablayan,Occidental Mindoro,0.936995994,1.476344039,0.976002447,1.0,0,0,0,3016277,5.29506288517012e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016278,Ligaya,Sablayan,Occidental Mindoro,0.936995994,1.476344039,0.976002447,1.0,0,0,0,3016278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016279,Burgos,Sablayan,Occidental Mindoro,0.932473343,1.472520547,1.030293199,1.0,0,0,0,3016279,1.76387036135719e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016280,Burgos,Sablayan,Occidental Mindoro,0.932473343,1.472520547,1.030293199,1.0,0,0,0,3016280,7.0589332465273e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016281,Monte Claro,San Jose,Occidental Mindoro,0.750396679,1.503224158,1.114835519,1.0,0,0,0,3016281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016282,Monte Claro,San Jose,Occidental Mindoro,0.750396679,1.503224158,1.114835519,1.0,0,0,0,3016282,3.5346443249114697e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016283,Monte Claro,San Jose,Occidental Mindoro,0.750396679,1.503224158,1.114835519,1.0,0,0,0,3016283,3.52774072271438e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016284,Monte Claro,San Jose,Occidental Mindoro,0.750396679,1.503224158,1.114835519,1.0,0,0,0,3016284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016285,Monte Claro,San Jose,Occidental Mindoro,0.750396679,1.503224158,1.114835519,1.0,0,0,0,3016285,0.0,4.97629499980085,1.65876499993362,36.5619469985368,17.914662999283,8.84674699964595,7.64414199969408,0.47680958190480777
3016286,Monte Claro,San Jose,Occidental Mindoro,0.750396679,1.503224158,1.114835519,1.0,0,0,0,3016286,3.52774072271438e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
3016287,Monte Claro,San Jose,Occidental Mindoro,0.750396679,1.503224158,1.114835519,1.0,0,0,0,3016287,0.0,10.870628,3.131096,71.15522,32.23704,15.98622,14.354524,0.47680958190480777
3016288,Monte Claro,San Jose,Occidental Mindoro,0.750396679,1.503224158,1.114835519,1.0,0,0,0,3016288,3.53119252381293e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.5
