ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_you,popden_w_1,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HCFAI
2956760,Bunducan,Nasugbu,Batangas,1.591757803738322,1.00714321495327,7.15591247663551,2.780706096573211,3.717374657320871,31.28508292594046,0.566677149,1.488958518,1.115111902,0.0,0,0,1,2983012,28.9978103561021,0.42647353902361834
2956761,Bucana,Nasugbu,Batangas,2.859785084487573,2.257832285318627,13.381675984764698,4.750773364265948,6.840303835872568,129.6580867614746,0.544659332,1.477738857,1.128190115,0.0,0,1,1,2983012,29.6269911582717,0.4983768509449321
2956762,Bucana,Nasugbu,Batangas,0.360959571238345,0.215644407456724,1.605884877496671,0.588169392809585,0.84191005193076,11.373361952761387,0.544659332,1.477738857,1.128190115,0.0,0,0,1,2983012,30.4063140210645,0.4262314980177013
2956763,Bucana,Nasugbu,Batangas,0.533528144578316,0.271181397590361,2.215487284337352,0.812920848192777,1.086486296385544,7.67867468355238,0.544659332,1.477738857,1.128190115,0.0,0,0,1,2985780,31.1781910278115,0.4262314980177013
2956764,San Diego,Lian,Batangas,0.67301632142857,0.297008714285714,2.670046750000008,1.00731207142857,1.309987535714286,2.110899966612136,0.500840945,1.550065994,1.149564502,0.0,0,1,1,2985780,31.7533462738856,0.4957500421925896
2956765,San Diego,Lian,Batangas,0.54214948,0.37345084,2.410774440000002,0.91013452,1.19266148,1.558217911432821,0.500840945,1.550065994,1.149564502,0.0,0,0,0,2985780,32.3482607891918,0.38334301457648723
2956766,Prenza,Lian,Batangas,0.684834606635068,0.462261720379146,3.059569260663511,1.158511303317533,1.518370919431276,4.610894042598314,0.502700633,1.554196618,1.158938169,0.0,0,0,1,2985780,32.9510911531065,0.42282456807207913
2956767,Lumaniag,Lian,Batangas,0.893630009259263,0.663536499999998,4.181990833333325,1.476917657407403,2.088933296296292,5.78646023597943,0.002829778,1.553132057,1.132870056,0.0,0,0,0,2985780,33.5453745874274,0.3995318273075499
2956768,Luyahan,Lian,Batangas,0.639061864,0.612255952,3.28474363999999,1.002121727999999,1.650729671999996,5.774968603679112,0.441061686,1.593830109,1.084020529,0.0,0,0,0,2985780,34.4103684594066,0.38954663485657015
2956769,Luyahan,Lian,Batangas,0.511133884615386,0.376164803418799,2.480139948717944,0.943693711538462,1.293585149572653,5.77511127104222,0.441061686,1.593830109,1.084020529,0.0,0,1,1,2985780,35.4035396557477,0.5040694155313944
2956770,Balibago,Lian,Batangas,0.553341333333337,0.316846541666667,2.543220361111104,1.045884472222226,1.334256888888897,7.065707257194242,0.459950941,1.619103909,1.052714587,0.0,0,0,1,2985780,36.314955139751,0.43317509566023293
2956771,Biga,Calatagan,Batangas,0.632424645098042,0.448006333333336,2.893680811764684,1.039368909803927,1.448730862745094,7.832079613125408,0.445371529,1.636501122,1.013611217,0.0,0,0,1,2985780,37.2771697978995,0.43719109669566
2956772,Balibago,Calatagan,Batangas,0.561804015151519,0.358256666666665,2.215867303030311,0.73806704545455,1.057327484848484,4.65761055737211,0.002853029,1.622580528,1.021053122,0.0,0,0,1,2985780,38.2863537620683,0.45295389233702066
2956773,Carretunan,Calatagan,Batangas,0.429123740740739,0.297081851851851,1.778943088888891,0.58471802222222,0.841717017283944,6.216667376653978,0.002838352,1.64319849,0.996711343,0.0,0,0,1,2985780,39.3216474782202,0.4549718461038487
2956774,Gulod,Calatagan,Batangas,0.602722779411767,0.451750579831932,2.590833306722694,0.835059035714281,1.272196273109246,7.041949232419332,0.002436327,1.71498661,0.939971498,0.0,0,0,1,2985780,40.4313999574672,0.4590887206299339
2956775,Gulod,Calatagan,Batangas,0.519127350806449,0.330505364919359,2.173674645161311,0.788854830645163,1.13412410685484,7.195572518628394,0.002436327,1.71498661,0.939971498,0.0,0,0,1,2985780,41.5607245465433,0.4590887206299339
2956776,Balitoc,Calatagan,Batangas,0.579974981651376,0.373260552752295,2.491071052752286,0.883106151376143,1.228952027522928,6.297760445876478,0.002426241,1.720587349,0.91160331,0.0,0,0,0,2998241,41.5498535120573,0.41590197963524683
2956777,Barangay 4 (Pob.),Calatagan,Batangas,0.504783156862744,0.344549524509807,2.249719191176433,0.793532279411752,1.145933799019625,7.118761227423684,0.004090002,1.525867581,0.906673482,0.0,0,0,1,2998241,41.2703056993826,0.4676344361656426
2956778,Barangay 4 (Pob.),Calatagan,Batangas,0.2146009079646,0.218419513274335,1.144128398230099,0.40273899469027,0.562484469026552,4.099293147276969,0.004090002,1.525867581,0.906673482,0.0,0,1,1,2998241,41.0552315450311,0.5419050805906591
2956779,Barangay 4 (Pob.),Calatagan,Batangas,0.668579840909091,0.420116045454545,2.838582931818181,1.133633393939393,1.447253348484849,3.819627639765923,0.004090002,1.525867581,0.906673482,0.0,0,0,0,2998241,40.887133684143,0.420953665204806
2956780,Tanagan,Calatagan,Batangas,1.203844,0.655665,4.834188,1.99118,2.490991,6.268194811684746,0.004100989,1.404560089,0.891649605,0.0,0,0,0,2998241,40.3136174161174,0.42534778050608024
2958130,Sapang I,Ternate,Cavite,0.104686,0.035892,0.365903,0.161516,0.192423,0.228739277512397,0.548473561,1.389226278,0.939100396,1.0,0,0,0,2971948,14.0613396816165,0.5213523798191173
2958131,Sapang I,Ternate,Cavite,0.104686,0.035892,0.365903,0.161516,0.192423,0.111942571902817,0.548473561,1.389226278,0.939100396,1.0,0,0,0,2971948,14.5730835074343,0.5213523798191173
2958132,Sapang I,Ternate,Cavite,0.104686,0.035892,0.365903,0.161516,0.192423,0.030598635746205,0.548473561,1.389226278,0.939100396,1.0,0,1,0,2971948,15.3459610054344,0.5908841949006819
2958133,Patungan,Maragondon,Cavite,3.444544923076923,1.776882307692308,15.274756384615385,6.691259,7.134092307692308,0.392788554655343,0.175822888,1.409887314,0.958695523,1.0,0,1,0,2971948,16.2422169007744,0.6005236782313169
2958134,Looc,Nasugbu,Batangas,0.0,0.0,0.0,0.0,0.0,0.463178393453882,0.553296669,1.413892312,1.019925365,1.0,0,1,1,2971948,17.2501225072565,0.6220023483217605
2958135,Looc,Nasugbu,Batangas,0.0,0.0,0.0,0.0,0.0,0.336457316520322,0.553296669,1.413892312,1.019925365,1.0,0,1,0,2971948,18.3512906738395,0.5826012779859622
2958136,Looc,Nasugbu,Batangas,0.901899,0.407133,3.432328,1.398491,1.741724,0.47266461538685,0.553296669,1.413892312,1.019925365,1.0,0,0,0,2971948,19.5299523480735,0.5116687267025317
2958137,Bulihan,Nasugbu,Batangas,0.864037727272727,0.392987909090909,3.260355818181818,1.290923727272727,1.643605818181818,0.92085944890976,0.459583012,1.54242877,1.040641195,1.0,0,0,0,2971948,20.7729207071707,0.5095169622325232
2958138,Bulihan,Nasugbu,Batangas,0.738215032558139,0.345980153488373,2.688848265116291,0.933450162790699,1.317534000000002,3.380205202561158,0.459583012,1.54242877,1.040641195,1.0,0,0,1,2971948,22.0693329664774,0.5581584815403434
2958139,Bulihan,Nasugbu,Batangas,0.710777369863015,0.335729356164384,2.564221849315067,0.855497301369864,1.246428794520548,0.967224431717605,0.459583012,1.54242877,1.040641195,1.0,0,0,0,2971948,23.4103119923303,0.5095169622325232
2958140,Bulihan,Nasugbu,Batangas,0.381869,0.255582,1.728936999999999,0.664513,0.871985,0.36163885356255,0.459583012,1.54242877,1.040641195,1.0,0,1,0,2971948,24.7886261198349,0.5807302676596359
2958141,Bunducan,Nasugbu,Batangas,0.381869000000001,0.255582,1.728937000000002,0.664513,0.871984999999998,1.521065854480569,0.566677149,1.488958518,1.115111902,0.0,0,0,0,2971948,26.1983833432676,0.3854782511519145
2958142,Bunducan,Nasugbu,Batangas,1.452859091503269,0.883059542483659,5.64049742483661,2.087580562091506,2.750578026143802,5.402147190970974,0.566677149,1.488958518,1.115111902,0.0,0,0,0,2983012,27.3603777142571,0.3854782511519145
2958143,Bunducan,Nasugbu,Batangas,2.31947520833333,1.83137046875,11.610132770833347,3.989431739583333,6.018191218749988,20.727704651364167,0.566677149,1.488958518,1.115111902,0.0,0,0,0,2983012,28.0710689180565,0.3854782511519145
2958144,Talangan,Nasugbu,Batangas,0.677001113095241,0.408583198412698,3.007629632936477,1.076053029761897,1.56803999007938,20.210139086238005,0.519386516,1.545974731,1.125903852,0.0,0,0,1,2983012,28.8587182779784,0.4256624063326888
2958145,Bucana,Nasugbu,Batangas,0.383947726166327,0.265459726166327,1.779873212981735,0.615745166328607,0.876665257606483,5.05097489905872,0.544659332,1.477738857,1.128190115,0.0,0,0,1,2985780,29.6296308198206,0.4262314980177013
2958146,San Diego,Lian,Batangas,0.406209017045457,0.303780713068181,1.916298971590905,0.664109889204547,0.945025903409088,4.940124411959398,0.500840945,1.550065994,1.149564502,0.0,0,0,1,2985780,30.1310623643927,0.42389760300083057
2958147,San Diego,Lian,Batangas,0.581647370689653,0.350379275862069,2.489027336206896,0.939464396551724,1.228072525862068,3.385461329543678,0.500840945,1.550065994,1.149564502,0.0,0,0,0,2985780,30.7130736802148,0.38334301457648723
2958148,Prenza,Lian,Batangas,0.484327742081447,0.345708185520363,2.172895719457017,0.807085380090497,1.08307995022624,2.263597186406453,0.502700633,1.554196618,1.158938169,0.0,0,1,0,2985780,31.3711802420462,0.445642842528098
2958149,Puting-Kahoy,Lian,Batangas,0.598665799999998,0.409683800000001,2.692103599999995,0.982220599999998,1.360997399999997,2.37786546924658,0.427833003,1.554072857,1.168475148,0.0,0,1,0,2985780,32.1007022369822,0.4474052413535927
