ID,barangay_name,city_name,province_name,children,elderly,women,youth,women_rep,ph_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km
2283925,Pag-Asa (Pob.),Kalayaan,Palawan,,,,,,,0.0,,0.0,,0,0,0,2283925,0.111097693091907
2285307,Pag-Asa (Pob.),Kalayaan,Palawan,,,,,,,0.0,,0.0,,0,0,0,2285307,0.0535137152040319
2561919,Agutayan,Balabac,Palawan,,,,,,1.199698713123798,0.488369281,0.933480399,0.894437341,0.0,0,0,0,2561919,0.0849795142449927
2561920,Agutayan,Balabac,Palawan,5.248662,0.761903,14.941755,5.164006,6.814795,0.865716431762131,0.488369281,0.933480399,0.894437341,0.0,0,0,0,2561920,0.109651551637239
2561921,Agutayan,Balabac,Palawan,,,,,,1.231306407902692,0.488369281,0.933480399,0.894437341,0.0,0,0,0,2561921,0.0358756314253147
2563298,Catagupan,Balabac,Palawan,,,,,,3.36547185102392,0.502208183,0.925575843,0.917858161,,0,0,0,2563298,0.0241097155249212
2563302,Agutayan,Balabac,Palawan,,,,,,0.771641773948992,0.488369281,0.933480399,0.894437341,0.0,0,0,0,2563302,0.254865020237848
2563303,Agutayan,Balabac,Palawan,,,,,,0.363137578694665,0.488369281,0.933480399,0.894437341,0.0,0,0,0,2563303,0.10226698412255
2564676,Catagupan,Balabac,Palawan,,,,,,1.65837040245533,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2566059,0.794077122005728
2564677,Catagupan,Balabac,Palawan,,,,,,1.339257638958784,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2564677,0.0482174791174671
2564678,Catagupan,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976,6.06372,1.084833240509033,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2564678,0.0416756357243436
2564679,Catagupan,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976000000002,6.063720000000002,0.848242880344391,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2564679,0.0418653893214682
2564680,Catagupan,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976,6.06372,1.592487347936167,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2564680,0.163800317629543
2564681,Catagupan,Balabac,Palawan,,,,,,2.942452490329742,0.502208183,0.925575843,0.917858161,,0,0,0,2564681,0.0529028886259536
2564682,Catagupan,Balabac,Palawan,,,,,,2.09254681567351,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2564682,0.053704268488321
2564683,Catagupan,Balabac,Palawan,,,,,,0.62306964063887,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2564683,0.172493634825601
2564684,Agutayan,Balabac,Palawan,,,,,,0.134069289770915,0.488369281,0.933480399,0.894437341,0.0,0,0,0,2564684,0.0
2564685,Agutayan,Balabac,Palawan,5.248662,0.761903,14.941755,5.164006,6.814795000000004,0.426188871101781,0.488369281,0.933480399,0.894437341,0.0,0,0,0,2564685,0.0456133092017212
2564686,Rabor,Balabac,Palawan,,,,,,0.912108509242535,0.480262569,0.933982849,0.845035207,0.0,0,0,0,2564686,0.0975960291897219
2566058,Catagupan,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976,6.06372,2.005698645193326,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2566058,0.114844984826842
2566059,Catagupan,Balabac,Palawan,,,,,,1.248055869188064,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2566059,0.311829219733064
2566060,Catagupan,Balabac,Palawan,,,,,,1.44672935628891,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2566060,0.185250003685472
2566061,Catagupan,Balabac,Palawan,,,,,,0.310257919216424,0.502208183,0.925575843,0.917858161,0.0,0,0,1,2566061,0.0128420619481129
2566062,Catagupan,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976,6.06372,0.261223736105205,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2566062,0.0
2566063,Catagupan,Balabac,Palawan,4.966476,1.299368999999999,13.152498,4.850976000000002,6.063719999999996,0.325820494762489,0.502208183,0.925575843,0.917858161,0.0,0,0,1,2566063,1.76559626190646e-13
2566064,Catagupan,Balabac,Palawan,,,,,,0.726386675085777,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2566064,0.0154738168616981
2566065,Catagupan,Balabac,Palawan,5.248662,0.761903,14.941755,5.164006,6.814795,0.361934140991809,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2566065,0.0142839235387523
2566066,Agutayan,Balabac,Palawan,5.248662,0.761903,14.941755,5.164006,6.814795000000002,0.141873376630247,0.488369281,0.933480399,0.894437341,0.0,0,0,0,2566066,0.0
2566067,Agutayan,Balabac,Palawan,5.248662,0.761903,14.941755,5.164006,6.814795000000002,0.128630119235181,0.488369281,0.933480399,0.894437341,0.0,0,0,1,2566067,0.0
2566068,Agutayan,Balabac,Palawan,3.4325545,0.767493,10.1590995,3.8294785,4.7427235,0.179068092095981,0.488369281,0.933480399,0.894437341,0.0,0,0,0,2566068,3.5346443249114697e-13
2566069,Rabor,Balabac,Palawan,1.616447,0.773083,5.376444,2.494951,2.670652,0.51531663635927,0.480262569,0.933982849,0.845035207,0.0,0,0,0,2566069,0.0630361179595597
2566070,Rabor,Balabac,Palawan,1.616447,0.773083,5.376444,2.494951,2.670652,0.860782381244328,0.480262569,0.933982849,0.845035207,0.0,0,0,0,2566070,0.0865149071820425
2566071,Rabor,Balabac,Palawan,,,,,,2.810667448573642,0.480262569,0.933982849,0.845035207,,0,0,0,2566071,0.217286001579707
2567437,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723726999999998,16.621295,1.390550376319174,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2567437,0.0713182321428441
2567438,Ramos,Balabac,Palawan,,,,,,2.054353833198547,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2567438,0.0129108938205186
2567441,Salang,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976,6.06372,2.009449970509325,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2567441,0.289665668714881
2567442,Catagupan,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976,6.06372,0.346819904596148,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2567442,0.0
2567443,Catagupan,Balabac,Palawan,,,,,,0.266399213321693,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2567443,0.0
2567444,Catagupan,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976000000002,6.063720000000002,0.296980581331602,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2567444,0.0
2567445,Catagupan,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976,6.06372,0.249400150523904,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2567445,0.0
2567446,Catagupan,Balabac,Palawan,5.17170218181818,0.908484636363637,14.4537758181818,5.078634181818182,6.609956363636366,0.158539135301752,0.502208183,0.925575843,0.917858161,0.0,0,0,1,2567446,1.76387036135719e-13
2567447,Catagupan,Balabac,Palawan,5.248662,0.761903,14.941755,5.164006,6.814795,0.110832191360511,0.502208183,0.925575843,0.917858161,0.0,0,0,1,2567447,0.0
2567448,Agutayan,Balabac,Palawan,,,,,,0.086983384577919,0.488369281,0.933480399,0.894437341,0.0,0,0,0,2567448,0.0
2567449,Agutayan,Balabac,Palawan,,,,,,0.096748545739268,0.488369281,0.933480399,0.894437341,0.0,0,0,0,2567449,0.0
2567450,Rabor,Balabac,Palawan,,,,,,0.130807688124746,0.480262569,0.933982849,0.845035207,0.0,0,0,0,2567450,0.0
2567451,Rabor,Balabac,Palawan,1.616447,0.773083,5.376444,2.494951,2.670652,0.159312019178617,0.480262569,0.933982849,0.845035207,0.0,0,0,0,2567451,1.76559626190646e-13
2567452,Rabor,Balabac,Palawan,1.24884315384615,0.245492615384616,3.55104496153846,1.347359653846155,1.764058730769231,0.3466997263687,0.480262569,0.933982849,0.845035207,0.0,0,0,1,2567452,0.0133401647515338
2567453,Rabor,Balabac,Palawan,,,,,,0.727126886540989,0.480262569,0.933982849,0.845035207,0.0,0,0,0,2567453,0.0653569005346546
2567454,Melville,Balabac,Palawan,,,,,,2.737892251748305,0.472949508,0.936346632,0.76028611,,0,0,0,2568837,1.05919620571638
2568818,Ramos,Balabac,Palawan,,,,,,1.066531160142687,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2568818,0.0442053197757488
2568819,Ramos,Balabac,Palawan,,,,,,0.468062841762667,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2568819,0.0457294420327848
2568820,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727,16.621295,1.02218376994133,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2568820,0.340734237671981
2568821,Salang,Balabac,Palawan,,,,,,2.421677024133744,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2568821,0.0986146784928732
2568822,Salang,Balabac,Palawan,,,,,,1.96730313450098,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2568822,0.0824266142882251
2568823,Salang,Balabac,Palawan,,,,,,0.892685785312061,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2568823,0.185026057646192
2568824,Salang,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976000000002,6.063720000000002,0.301857563767502,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2568824,0.0042749851550477
2568825,Catagupan,Balabac,Palawan,,,,,,0.29940881028021,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2568825,1.76387036135719e-13
2568826,Catagupan,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976,6.06372,0.286545449006024,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2568826,0.0
2568827,Catagupan,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976,6.06372,0.236322756697025,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2568827,1.76387036135719e-13
2568828,Catagupan,Balabac,Palawan,4.966476,1.299369,13.152498,4.850976,6.06372,0.20583394317211,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2568828,0.0
2568829,Catagupan,Balabac,Palawan,,,,,,0.096503739975554,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2568829,0.0
2568830,Agutayan,Balabac,Palawan,,,,,,0.088550521459963,0.488369281,0.933480399,0.894437341,0.0,0,0,0,2568830,0.0
2568831,Rabor,Balabac,Palawan,,,,,,0.07885641997364,0.480262569,0.933982849,0.845035207,0.0,0,0,0,2568831,0.0
2568832,Rabor,Balabac,Palawan,,,,,,0.096419182049928,0.480262569,0.933982849,0.845035207,0.0,0,0,0,2568832,0.0
2568833,Rabor,Balabac,Palawan,1.616447,0.773083,5.376444,2.494951,2.670652,0.147121191218662,0.480262569,0.933982849,0.845035207,0.0,0,0,0,2568833,0.0
2568834,Pasig,Balabac,Palawan,1.616447,0.773083,5.376444,2.494951,2.670652,0.155226236496348,0.488206637,0.932954894,0.81292982,0.0,0,0,0,2568834,1.76387036135719e-13
2568835,Rabor,Balabac,Palawan,1.234139,0.224389,3.478029,1.301456000000001,1.727795,0.206954438426941,0.480262569,0.933982849,0.845035207,0.0,0,0,0,2568835,0.0
2568836,Melville,Balabac,Palawan,1.234139,0.224389,3.478029,1.301456,1.727795,0.968654400884768,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2568836,0.0966904888330041
2568837,Melville,Balabac,Palawan,3.929519,0.81865,11.256435,4.072783000000001,5.096095000000002,0.702059694929012,0.472949508,0.936346632,0.76028611,0.0,0,0,1,2568837,0.0421881926288377
2568838,Melville,Balabac,Palawan,3.929519,0.81865,11.256435,4.072783000000001,5.096095,0.93202432387405,0.472949508,0.936346632,0.76028611,0.0,0,0,1,2568838,0.0420011162481833
2570195,Ramos,Balabac,Palawan,,,,,,2.091205626726151,0.51701949,0.910136359,0.776415239,,0,0,0,2570195,0.0364231123870473
2570199,Ramos,Balabac,Palawan,,,,,,1.377086812364203,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2570199,0.139722254247216
2570200,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727,16.621295,0.299271226793096,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2570200,0.0073396084467745
2570201,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727,16.621295,0.687709337648223,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2570201,0.134554694691058
2570202,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727,16.621295,0.992473130456863,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2570202,0.152962313982099
2570203,Salang,Balabac,Palawan,,,,,,0.653987809228219,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2570203,0.0584277072430174
2570204,Salang,Balabac,Palawan,,,,,,0.413187994419848,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2570204,0.0370680203333695
2570205,Salang,Balabac,Palawan,,,,,,0.230452270682553,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2570205,1.76559626190646e-13
2570206,Salang,Balabac,Palawan,,,,,,0.207501724745859,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2570206,1.76387036135719e-13
2570207,Catagupan,Balabac,Palawan,7.619393,2.7902,27.472743,10.087648,13.629056,0.343969063266464,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2570207,0.0
2570208,Catagupan,Balabac,Palawan,5.298090625,1.485722875,14.942528625,5.505560000000002,7.009387000000002,0.566254168427248,0.502208183,0.925575843,0.917858161,0.0,0,0,0,2570208,0.0
2570209,Poblacion VI,Balabac,Palawan,,,,,,0.770530930579566,0.498527408,0.92935431,0.837592599,0.0,0,0,0,2570209,0.0
2570210,Malaking Ilog,Balabac,Palawan,5.248662,0.761903,14.941755,5.164006,6.814795,0.169345924550934,0.486446215,0.93525049,0.800725948,0.0,0,0,0,2570210,1.76387036135719e-13
2570211,Malaking Ilog,Balabac,Palawan,,,,,,0.097544347398358,0.486446215,0.93525049,0.800725948,0.0,0,0,0,2570211,0.0
2570212,Malaking Ilog,Balabac,Palawan,,,,,,0.082008222399427,0.486446215,0.93525049,0.800725948,0.0,0,0,0,2570212,0.0
2570213,Indalawan,Balabac,Palawan,,,,,,0.09036890681887,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2570213,0.0
2570214,Indalawan,Balabac,Palawan,,,,,,0.11215393971104,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2570214,0.0
2570215,Rabor,Balabac,Palawan,,,,,,0.114032794072525,0.480262569,0.933982849,0.845035207,0.0,0,0,0,2570215,1.76387036135719e-13
2570216,Pasig,Balabac,Palawan,1.234139,0.224389,3.478029,1.301456,1.727795,0.156629324920716,0.488206637,0.932954894,0.81292982,0.0,0,0,0,2570216,0.0
2570217,Pasig,Balabac,Palawan,1.234139,0.224389,3.478029,1.301456,1.727795,0.139073296157377,0.488206637,0.932954894,0.81292982,0.0,0,0,0,2570217,1.76387036135719e-13
2570218,Melville,Balabac,Palawan,3.929519,0.81865,11.256435,4.072783000000001,5.096095,0.250084512656735,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2570218,0.0
2570219,Melville,Balabac,Palawan,3.929519,0.81865,11.256435,4.072783000000001,5.096095,0.444740550937476,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2570219,0.0858132503866077
2570220,Melville,Balabac,Palawan,3.929519,0.81865,11.256435,4.072783000000001,5.096095,0.787604651436573,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2570220,0.0346576227011048
2571578,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727,16.621295,2.233422642946243,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2571578,0.0564104300546645
2571581,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727,16.621295,0.9519249546859,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2571581,0.10560241954068
2571582,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723726999999998,16.621295,0.225988058954157,0.51701949,0.910136359,0.776415239,0.0,0,0,1,2571582,0.0
2571583,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727,16.621295,0.219725127030405,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2571583,0.0
2571584,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727,16.621295,0.244401250101332,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2571584,1.76559626190646e-13
2571585,Ramos,Balabac,Palawan,11.68551975,3.20909,35.32096075,14.880299,16.716513499999998,0.926803814803625,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2571585,0.0518967672924589
2571586,Salang,Balabac,Palawan,12.796686,3.664778,37.128412,15.350015,17.002169,0.229337432211445,0.499181278,0.922168422,0.792529756,0.0,0,0,1,2571586,0.0
2571587,Salang,Balabac,Palawan,,,,,,0.156696730323376,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2571587,0.0
2571588,Salang,Balabac,Palawan,,,,,,0.183311563636069,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2571588,0.0
2571589,Salang,Balabac,Palawan,9.34515733333333,3.081726,30.6912993333333,11.841770333333336,14.753427,0.369906863527177,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2571589,1.76559626190646e-13
2571590,Salang,Balabac,Palawan,7.619393,2.7902,27.472743,10.087648,13.629056000000002,1.252243864920831,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2571590,0.0
2571591,Poblacion VI,Balabac,Palawan,11.5277439090909,3.964878181818183,39.7575116363636,16.68849709090909,19.905937818181823,3.203678272025926,0.498527408,0.92935431,0.837592599,0.0,0,0,0,2571591,1.76559626190646e-13
2571592,Malaking Ilog,Balabac,Palawan,16.217765,5.374492,54.499234,24.609516,27.438196,2.516216817251641,0.486446215,0.93525049,0.800725948,0.0,0,0,0,2571592,0.0
2571593,Malaking Ilog,Balabac,Palawan,,,,,,0.159202563998511,0.486446215,0.93525049,0.800725948,0.0,0,0,1,2571593,0.0
2571594,Malaking Ilog,Balabac,Palawan,2.489385,0.313478,7.892271,3.466698,3.927696,0.130493576132825,0.486446215,0.93525049,0.800725948,0.0,0,0,0,2571594,0.0
2571595,Indalawan,Balabac,Palawan,,,,,,0.128625802167538,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2571595,0.0
2571596,Indalawan,Balabac,Palawan,,,,,,0.11149489508424,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2571596,1.76559626190646e-13
2571597,Indalawan,Balabac,Palawan,,,,,,0.115999137610197,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2571597,0.0
2571598,Rabor,Balabac,Palawan,,,,,,0.117233902109139,0.480262569,0.933982849,0.845035207,0.0,0,0,0,2571598,1.76387036135719e-13
2571599,Pasig,Balabac,Palawan,,,,,,0.113770515829432,0.488206637,0.932954894,0.81292982,0.0,0,0,0,2571599,0.0
2571600,Melville,Balabac,Palawan,,,,,,0.148761865138794,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2571600,3.52946662326365e-13
2571601,Melville,Balabac,Palawan,3.929519,0.81865,11.256435,4.072783000000001,5.096095,0.250534207593623,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2571601,0.0
2571602,Melville,Balabac,Palawan,3.929519,0.818650000000001,11.256435,4.072783000000001,5.096095000000002,1.27542300911637,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2571602,0.348170686858923
2571603,Melville,Balabac,Palawan,,,,,,1.220728409511072,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2571603,0.0174637099897371
2572962,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727,16.621295,2.576012164354324,0.51701949,0.910136359,0.776415239,,0,0,0,2572962,0.0588178195266294
2572963,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727,16.621295,0.31549777008675,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2572963,0.0145746824125404
2572964,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727,16.621295,0.216252559882766,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2572964,0.0
2572965,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727,16.621295,0.204620212369922,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2572965,1.76559626190646e-13
2572966,Ramos,Balabac,Palawan,,,,,,0.74688322360699,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2572966,0.197010311585843
2572967,Salang,Balabac,Palawan,12.796686,3.664778,37.128412,15.350015,17.002169000000002,0.633191709344586,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2572967,0.0700544654181686
2572968,Salang,Balabac,Palawan,12.796686,3.664778,37.128412,15.350015,17.002169,0.211966217999105,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2572968,0.0
2572969,Salang,Balabac,Palawan,12.796686,3.664778,37.128412,15.350015,17.002169,0.192918450720068,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2572969,1.76387036135719e-13
2572970,Salang,Balabac,Palawan,12.796686,3.664778,37.128412,15.350015,17.002169,0.288245334742325,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2572970,0.0
2572971,Salang,Balabac,Palawan,1.215246,0.621126,5.293071,2.02541,2.862579,0.817806018296108,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2572971,0.0
2572972,Poblacion VI,Balabac,Palawan,1.215246,0.621126,5.293071,2.02541,2.862578999999998,1.623516538513266,0.498527408,0.92935431,0.837592599,0.0,0,0,1,2572972,0.0
2572973,Poblacion VI,Balabac,Palawan,12.0185866470588,4.890338588235296,44.263218,20.478281176470585,22.852254352941173,3.648219207636744,0.498527408,0.92935431,0.837592599,0.0,0,0,0,2572973,0.0
2572974,Malaking Ilog,Balabac,Palawan,2.489385,0.313478,7.892271,3.466698,3.927696,0.425540990861399,0.486446215,0.93525049,0.800725948,0.0,0,0,0,2572974,1.76387036135719e-13
2572975,Malaking Ilog,Balabac,Palawan,,,,,,0.145583912565866,0.486446215,0.93525049,0.800725948,0.0,0,0,0,2572975,0.0
2572976,Indalawan,Balabac,Palawan,,,,,,0.19393941847396,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2572976,0.0
2572977,Malaking Ilog,Balabac,Palawan,1.717304,0.241874,5.353474,1.685054,2.402613,0.193508834627812,0.486446215,0.93525049,0.800725948,0.0,0,0,0,2572977,0.0
2572978,Indalawan,Balabac,Palawan,1.717304,0.241874,5.353474,1.685054,2.402613,0.306135655525359,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2572978,0.0
2572979,Indalawan,Balabac,Palawan,,,,,,0.222735718080929,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2572979,1.76387036135719e-13
2572980,Melville,Balabac,Palawan,,,,,,0.115028493399067,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2572980,0.0
2572981,Melville,Balabac,Palawan,,,,,,0.11102123673351,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2572981,1.76387036135719e-13
2572982,Melville,Balabac,Palawan,3.929519,0.81865,11.256435,4.072783000000001,5.096095,0.313340757014778,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2572982,0.006398746371694
2572983,Melville,Balabac,Palawan,,,,,,0.530490300080306,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2572983,0.0863772138217978
2574345,Ramos,Balabac,Palawan,,,,,,1.380111640319228,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2574345,0.0878904087298567
2574346,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723726999999998,16.621295,0.52070024132435,0.51701949,0.910136359,0.776415239,0.0,0,0,1,2574346,0.0662761573681893
2574347,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727000000002,16.621295,0.4333618543288,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2574347,0.0304378522003438
2574348,Ramos,Balabac,Palawan,11.315131,3.057194,34.718477,14.723727000000002,16.621295,0.64304800214145,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2574348,0.0816323331376975
2574349,Salang,Balabac,Palawan,,,,,,0.754968093015761,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2574349,0.145673693908849
2574350,Salang,Balabac,Palawan,12.796686,3.664778,37.128412,15.350015,17.002169,0.204218231470269,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2574350,1.76559626190646e-13
2574351,Salang,Balabac,Palawan,12.796686,3.664778,37.128412,15.350015,17.002169,0.184015236178534,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2574351,0.0
2574352,Salang,Balabac,Palawan,9.64482225,2.77348225,28.029315,11.577248,12.85371175,0.161891306448969,0.499181278,0.922168422,0.792529756,0.0,0,0,1,2574352,0.0
2574353,Salang,Balabac,Palawan,,,,,,0.26094845494778,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2574353,1.76559626190646e-13
2574354,Salang,Balabac,Palawan,,,,,,0.572823923696345,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2574354,0.100982216713892
2574355,Malaking Ilog,Balabac,Palawan,0.86661543877551,0.469808581632654,3.76081423469387,1.561456295918369,2.040439622448977,1.203690343536437,0.486446215,0.93525049,0.800725948,0.0,0,0,0,2574355,0.0212191365188321
2574356,Malaking Ilog,Balabac,Palawan,,,,,,0.756200748542659,0.486446215,0.93525049,0.800725948,0.0,0,0,0,2574356,0.0
2574357,Malaking Ilog,Balabac,Palawan,,,,,,0.166560138506231,0.486446215,0.93525049,0.800725948,0.0,0,0,0,2574357,0.0
2574358,Malaking Ilog,Balabac,Palawan,,,,,,0.160478743112513,0.486446215,0.93525049,0.800725948,0.0,0,0,0,2574358,0.0
2574359,Indalawan,Balabac,Palawan,,,,,,0.226379699171235,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2574359,0.0
2574360,Indalawan,Balabac,Palawan,1.717304,0.241874,5.353474,1.685054,2.402613,0.440951170681192,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2574360,1.76387036135719e-13
2574361,Indalawan,Balabac,Palawan,1.717304,0.241874,5.353474,1.685054,2.402613,0.527339534887246,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2574361,0.0
2574362,Indalawan,Balabac,Palawan,,,,,,0.248214837110085,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2574362,1.76387036135719e-13
2574363,Indalawan,Balabac,Palawan,1.717304,0.241874,5.353474,1.685054,2.402613,0.148025118594566,0.472452326,0.938216441,0.794071427,0.0,0,0,0,2574363,0.0
2574364,Melville,Balabac,Palawan,1.717304,0.241874,5.353474,1.685054,2.402613,0.233278978380572,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2574364,3.52774072271438e-13
2574365,Melville,Balabac,Palawan,,,,,,0.877897633337661,0.472949508,0.936346632,0.76028611,0.0,0,0,0,2574365,0.0881360956637801
2575729,Ramos,Balabac,Palawan,,,,,,0.947137463092804,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2575729,0.121513164684396
2575730,Ramos,Balabac,Palawan,,,,,,0.930580766685307,0.51701949,0.910136359,0.776415239,0.0,0,0,0,2575730,0.198588749347739
2575731,Salang,Balabac,Palawan,12.796686,3.664778,37.128412,15.350015000000004,17.002169,0.243828386872364,0.499181278,0.922168422,0.792529756,0.0,0,0,1,2575731,0.0
2575732,Salang,Balabac,Palawan,12.796686,3.664778,37.128412,15.350015,17.002169,0.232839785973518,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2575732,1.76387036135719e-13
2575733,Salang,Balabac,Palawan,,,,,,0.227713209443859,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2575733,0.0
2575734,Salang,Balabac,Palawan,,,,,,0.089357294976481,0.499181278,0.922168422,0.792529756,0.0,0,0,0,2575734,0.0210528228435099
