ID,barangay_name,city_name,province_name,children_m,elderly_me,women_mean,youth_mean,women_repr,phall_mean,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km
2880641,Naulo,Santa Cruz,Zambales,0.148323670250896,0.09075547311828,0.701574469534052,0.258149874551972,0.324104691756272,2.168284832646972,0.672745499,0.311730385,1.152750828,0.0,0,0,1,2886181,21.3986769552353
2880642,Naulo,Santa Cruz,Zambales,0.451467999999999,0.263729,1.888565,0.739781,0.902934999999999,4.639724715002652,0.672745499,0.311730385,1.152750828,0.0,0,0,0,2886181,19.9356752629886
2880656,Magalawa,Palauig,Zambales,0.282337,0.149472,1.270515000000001,0.622801,0.705842,0.836677678355149,0.621697527,0.309698611,1.09481521,0.0,0,0,1,2886181,7.30094043838146
2880657,Magalawa,Palauig,Zambales,,,,,,2.097233891487122,0.621697527,0.309698611,1.09481521,0.0,0,0,0,2886181,7.76285603907019
2880658,Lipay,Palauig,Zambales,0.449405,0.34811,1.817593,0.686234,0.893103,3.446040349436392,0.587170774,0.313103676,1.087144107,0.0,0,0,0,2886181,8.8609203774028
2880660,Libaba,Palauig,Zambales,0.64288759130435,0.724663826086956,3.506188473913029,1.154490817391303,1.777237295652168,14.147361346145177,0.665578334,0.313078552,1.112643635,0.0,0,1,0,2886181,12.465083763092
2880661,Libaba,Palauig,Zambales,0.5707869375,0.6101885625,3.0793678125,1.0518400625,1.558460562499999,6.49751453822659,0.665578334,0.313078552,1.112643635,0.0,0,0,0,2886181,13.2794524226978
2882017,Gama,Santa Cruz,Zambales,0.531096097959185,0.391048048979593,2.22412929795918,0.758064085714287,1.037255514285711,5.541390740092676,0.837921691,0.285698261,1.200157213,0.0,0,1,1,2886181,29.8144870793829
2882018,Pamonoran,Santa Cruz,Zambales,0.473894943319838,0.400284298245619,2.328190203778672,0.799803071524967,1.124435647773273,10.454050359108464,0.814954012,0.289479792,1.204360489,0.0,0,0,1,2886181,28.3559694472212
2882019,Bulawon,Santa Cruz,Zambales,0.417385701234558,0.431756696296286,2.231797893827159,0.84633419753087,1.092256827160487,13.230804300308227,0.632268085,0.291970253,1.19471648,0.0,0,1,1,2886181,26.7880941387995
2882020,San Fernando,Santa Cruz,Zambales,0.665853218155195,0.457713049780381,2.956081026354329,1.155066411420217,1.485983472913626,48.279026058898566,0.67710455,0.291216175,1.201570863,0.0,0,0,1,2886181,25.1176861579431
2882021,Biay,Santa Cruz,Zambales,0.768248703761755,0.621176114420058,3.497451579937297,1.277601490595617,1.741941115987472,15.709350777273418,0.677938397,0.291280329,1.158164468,0.0,0,0,1,2886181,23.4059002411686
2882022,Biay,Santa Cruz,Zambales,0.350783831739966,0.23926109751434,1.554237437858498,0.58762906118547,0.747657887189285,4.460700731192317,0.677938397,0.291280329,1.158164468,0.0,0,0,1,2886181,21.8584230475172
2882023,Bayto,Santa Cruz,Zambales,0.349246349794241,0.213178596707818,1.503140567901234,0.579097650205758,0.718633798353914,3.702315202158087,0.67400943,0.292068154,1.154353679,0.0,0,0,1,2886181,20.2443566802139
2882024,Naulo,Santa Cruz,Zambales,0.451467999999999,0.263729,1.888565,0.739781,0.902935,5.583010750658372,0.672745499,0.311730385,1.152750828,0.0,0,0,0,2886181,19.1334375405841
2882029,Libertador,Candelaria,Zambales,0.278603,0.261496,1.307481,0.403242,0.574314,3.770288014411926,0.607449916,0.29527998,1.100540391,,0,0,0,2886181,10.2275740844624
2882030,Dampay,Candelaria,Zambales,0.384071739130435,0.261874413043478,1.609223369565216,0.60904902173913,0.824821652173914,3.714009398367347,0.616203534,0.300966978,1.093736484,0.0,0,0,0,2886181,9.25790896751284
2882031,Bani,Masinloc,Zambales,,,,,,3.020400709576077,0.003444736,0.308082521,1.098266618,1.0,0,0,0,2886181,7.66853567584149
2882033,Bani,Masinloc,Zambales,,,,,,3.905643463134766,0.003444736,0.308082521,1.098266618,0.0,0,0,0,2886181,4.95186301141792
2882036,San Salvador,Masinloc,Zambales,0.678421999999999,0.306012000000001,2.549133999999996,1.120118,1.241367999999996,2.02595032892417,0.489920376,0.32176373,1.082824597,0.0,0,0,1,2886181,4.51212409848467
2882037,San Salvador,Masinloc,Zambales,0.678421999999999,0.306012,2.549134000000002,1.120118000000002,1.241367999999997,5.766004687861392,0.489920376,0.32176373,1.082824597,0.0,0,0,0,2886181,4.97645395746031
2882038,Lipay,Palauig,Zambales,0.449404999999999,0.348109999999999,1.817593,0.686233999999999,0.893102999999998,2.417398571968079,0.587170774,0.313103676,1.087144107,0.0,0,0,1,2886181,6.99751631935515
2882039,Lipay,Palauig,Zambales,0.449404999999999,0.348109999999999,1.817593,0.686233999999999,0.893102999999998,1.736226398278685,0.587170774,0.313103676,1.087144107,0.0,0,0,0,2886181,7.92157766706364
2882040,Lipay,Palauig,Zambales,0.449404999999999,0.348109999999999,1.817592999999995,0.686233999999999,0.893102999999997,2.319937624037266,0.587170774,0.313103676,1.087144107,0.0,0,0,0,2886181,9.09493490538155
2882041,San Juan,Palauig,Zambales,0.303294,0.331568,1.477918000000001,0.511488,0.740244,17.647156178951263,0.657064774,0.31172663,1.086740261,0.0,0,0,0,2886181,11.2087249203904
2882042,East Poblacion,Palauig,Zambales,0.600600597014927,0.617837901119409,3.011056535447791,1.134801923507456,1.510520759328385,17.621312219182222,0.664410267,0.313078552,1.103610679,0.0,0,1,1,2886181,12.3816673791
2882043,Macarang,Palauig,Zambales,0.24924088340807,0.278234811659193,1.286616313901348,0.422599116591927,0.621760852017937,3.376578513419989,0.638891173,0.323766303,1.142282498,0.0,0,0,1,2886181,13.855997481502
2882044,Locloc,Palauig,Zambales,0.279335158415841,0.288993297029703,1.396757297029704,0.471553445544555,0.66495101980198,3.203618260143801,0.634436844,0.325994551,1.148246927,0.0,0,0,0,2886181,15.2388437971146
2883399,Gama,Santa Cruz,Zambales,1.668299079754595,1.337576306748461,7.010410950920218,2.572468196319006,3.387721092024536,18.677119298414752,0.837921691,0.285698261,1.200157213,0.0,0,1,0,2886181,30.3115775512979
2883400,Pamonoran,Santa Cruz,Zambales,0.466801261363635,0.33639809469697,2.042145757575759,0.726901333333332,0.979221162878787,5.41624994040384,0.814954012,0.289479792,1.204360489,0.0,0,0,0,2886181,28.9923188789211
2883401,Pamonoran,Santa Cruz,Zambales,0.747987774436085,0.540352981203006,3.182661563909763,1.177742977443615,1.511175375939853,6.113505861825414,0.814954012,0.289479792,1.204360489,0.0,0,1,0,2886181,27.3513777249371
2883402,Tubotubo North,Santa Cruz,Zambales,0.444704170478173,0.320389224532226,2.008784124740113,0.790042904365906,0.999004218295222,8.171453034227547,0.636126817,0.26912117,1.125184975,0.0,0,1,1,2886181,25.7115840964995
2883403,San Fernando,Santa Cruz,Zambales,0.981640965183742,0.673012263056089,4.370746058027095,1.684360437137345,2.179109760154748,13.909232357122605,0.67710455,0.291216175,1.201570863,0.0,0,0,1,2886181,24.0731724980481
2883404,Biay,Santa Cruz,Zambales,0.630945657370517,0.478985505976092,2.749176892430272,1.010188023904377,1.313783908366529,6.098907854355558,0.677938397,0.291280329,1.158164468,0.0,0,0,0,2886181,22.4364457035022
2883405,Biay,Santa Cruz,Zambales,0.69994716981132,0.494904213836478,3.064269157232708,1.170878308176099,1.484563213836475,4.721943576151218,0.677938397,0.291280329,1.158164468,0.0,0,0,0,2886181,20.8018014136516
2883406,Lucapon North,Santa Cruz,Zambales,0.510731104278073,0.354869917112297,2.22995967914439,0.846651459893043,1.096313106951877,6.047633087528604,0.661023357,0.307213803,1.153940619,0.0,0,0,1,2886181,19.3110425292784
2883409,Sinabacan,Candelaria,Zambales,0.48357,0.304125,2.017013,0.756234,0.998602,11.716760269800822,0.628665947,0.281254231,0.947247437,,0,0,0,2886181,13.6947148974202
2883410,Panayonan,Candelaria,Zambales,0.422105620689655,0.266260137931035,1.745427448275861,0.641192655172413,0.87620551724138,5.045606801384374,0.620747346,0.297175169,1.120357285,0.0,0,0,0,2886181,12.688298517883
2883411,Libertador,Candelaria,Zambales,0.565665573584909,0.557360935849052,2.759601015094372,0.998778671698116,1.340270539622648,9.157631033426751,0.607449916,0.29527998,1.100540391,0.0,0,0,1,2886181,10.8616725893142
2883412,Libertador,Candelaria,Zambales,0.349544263020832,0.252422388020831,1.490431330729167,0.542016848958331,0.742030893229164,3.449088584099497,0.607449916,0.29527998,1.100540391,0.0,0,0,1,2886181,9.50808361501557
2883413,Dampay,Candelaria,Zambales,0.362715810810809,0.298556132678135,1.619143759213773,0.583713901719908,0.791237901719899,4.046543707882148,0.616203534,0.300966978,1.093736484,0.0,0,0,1,2886181,7.95459074251155
2883414,Binabalian,Candelaria,Zambales,0.425937491525424,0.271910186440678,1.839472949152544,0.642585305084746,0.884726966101696,4.738267781588954,0.564211177,0.306726654,1.103203653,0.0,0,0,0,2886181,6.42559302353712
2883415,Bani,Masinloc,Zambales,0.430712,0.269739000000001,1.855540000000007,0.647154999999998,0.891876999999996,7.226791654314314,0.003444736,0.308082521,1.098266618,0.0,0,0,1,2886181,4.93708258438029
2883416,Bani,Masinloc,Zambales,0.430712,0.269739000000001,1.855540000000002,0.647154999999999,0.891876999999997,9.861804845598009,0.003444736,0.308082521,1.098266618,0.0,0,0,0,2886181,4.05756428504076
2883418,San Salvador,Masinloc,Zambales,0.678422,0.306012,2.549134,1.120118,1.241368000000001,1.747517565454262,0.489920376,0.32176373,1.082824597,0.0,0,0,0,2886181,3.16708125175789
2883419,San Salvador,Masinloc,Zambales,0.678421999999999,0.306012,2.549134000000004,1.120118000000002,1.241367999999998,3.198475269540664,0.489920376,0.32176373,1.082824597,0.0,0,0,0,2886181,4.03254037463686
2883421,Lipay,Palauig,Zambales,0.310181666666667,0.182578333333333,1.361694666666666,0.633373166666667,0.737052166666667,2.072911825031042,0.587170774,0.313103676,1.087144107,0.0,0,0,0,2886181,6.26281685246505
2883422,Lipay,Palauig,Zambales,0.449404999999999,0.34811,1.817593000000001,0.686233999999999,0.893102999999998,1.676405362324281,0.587170774,0.313103676,1.087144107,0.0,0,0,1,2886181,8.01915992472107
2883423,Cauyan,Palauig,Zambales,0.444627528610356,0.347569117166215,1.806486460490456,0.680520234332431,0.888104885558581,2.882929673490598,0.655946952,0.316440868,1.07106288,0.0,0,0,0,2886181,9.54811832783011
2883424,East Poblacion,Palauig,Zambales,0.37543034563758,0.287197179530203,1.580659416107391,0.574149843959733,0.798959068791951,4.595796329574986,0.664410267,0.321419328,1.103610679,0.0,0,0,1,2886181,11.1464976963734
2883425,Alwa,Palauig,Zambales,0.501659593220338,0.417294135593221,2.447390406779661,1.098846898305084,1.327938457627117,2.741432539704773,0.561320385,0.322746058,1.123329466,0.0,0,0,0,2886181,12.7457051313366
2883426,Liozon,Palauig,Zambales,0.45766191210191,0.358946977070062,2.20321756050954,0.737052528662424,1.092181698089174,9.427287556983869,0.620857778,0.32631387,1.173022187,0.0,0,0,1,2886181,14.3563915145201
2883427,Liozon,Palauig,Zambales,0.500178167130919,0.395233011142062,2.37702350139277,0.90200583844011,1.163212459610028,12.971992527500968,0.620857778,0.32631387,1.173022187,0.0,0,0,1,2886181,15.7716369139868
2884780,Gama,Santa Cruz,Zambales,,,,,,31.946933494104247,0.837921691,0.285698261,1.200157213,1.0,0,0,0,2886181,30.8114298409305
2884781,Pamonoran,Santa Cruz,Zambales,0.707541762376238,0.569985564356434,3.498867089108911,1.40295194059406,1.759537762376234,4.09140921185414,0.814954012,0.289479792,1.204360489,0.0,0,0,0,2886181,29.5840847483145
2884782,Lomboy,Santa Cruz,Zambales,0.306818310218979,0.261035854014599,1.454720218978101,0.529412598540143,0.686012226277373,2.935283608552886,0.795183218,0.268990726,1.155344843,0.0,0,0,1,2886181,28.0590973864949
2884783,Bulawon,Santa Cruz,Zambales,0.245761027777777,0.212363850694444,1.127503086805552,0.405787225694443,0.535581833333333,1.899153319904613,0.632268085,0.291970253,1.19471648,0.0,0,0,1,2886181,26.4117034868075
2884784,Tubotubo North,Santa Cruz,Zambales,0.360884747774481,0.221319955489615,1.389684124629074,0.532089142433236,0.686650008902077,1.755512626821345,0.636126817,0.26912117,1.125184975,0.0,0,0,1,2886181,24.7646445963273
2884785,Tubotubo North,Santa Cruz,Zambales,0.392126099290779,0.265091326241133,1.532430453900708,0.555255751773049,0.674786021276593,2.379210786329329,0.636126817,0.26912117,1.125184975,0.0,0,0,1,2886181,23.1179923244408
2884786,Lucapon North,Santa Cruz,Zambales,0.713415,0.504477,3.122539999999998,1.193683999999999,1.511846,2.026745840286215,0.661023357,0.307213803,1.153940619,0.0,0,0,0,2886181,21.4718402264966
2884787,Lucapon South,Santa Cruz,Zambales,0.72063496,0.4865984,3.08852416,1.21223504,1.485866159999999,1.294382360970808,0.640402126,0.305773681,1.037753251,0.0,0,0,0,2886181,19.8263128953818
2884788,Lucapon North,Santa Cruz,Zambales,0.774189291044777,0.420191373134326,3.024748485074643,1.331917604477609,1.409670440298507,3.877208791645279,0.661023357,0.307213803,1.153940619,0.0,0,1,1,2886181,18.2261587464539
2884789,Uacon,Candelaria,Zambales,0.356130176470586,0.246665779411766,1.477703970588234,0.610966617647061,0.69888351470588,3.743868748698614,0.653058552,0.298573003,0.95382097,0.0,0,0,1,2886181,16.5433972893532
2884790,Sinabacan,Candelaria,Zambales,0.28168811458333,0.220868236111112,1.227919869791672,0.470069628472226,0.595864817708332,5.50885157885514,0.628665947,0.281254231,0.947247437,0.0,0,0,1,2886181,14.8471484021385
2884791,Sinabacan,Candelaria,Zambales,0.475002906097552,0.298847279268292,1.979158571951209,0.740199184146339,0.981542002439028,4.396785547124579,0.628665947,0.281254231,0.947247437,0.0,0,0,1,2886181,13.2423250850534
2884792,Panayonan,Candelaria,Zambales,0.404961180866968,0.303887499252613,1.85607127952167,0.737537832585958,0.931674240657695,6.022715076908366,0.620747346,0.297175169,1.120357285,0.0,0,0,1,2886181,11.6173402231392
2884793,Catol,Candelaria,Zambales,0.225347478584733,0.284769040037241,1.148649301675984,0.4377149972067,0.560908704841709,7.441626582447038,0.608006754,0.295187712,1.086846602,0.0,0,1,1,2886181,9.99970838765381
2884794,Catol,Candelaria,Zambales,0.437123338278931,0.39307825222552,1.969401290801193,0.751108795252229,0.96273446290801,4.097010595021232,0.608006754,0.295187712,1.086846602,0.0,0,0,1,2886181,8.36616487986342
2884795,Yamot,Candelaria,Zambales,0.408414644351464,0.312762175732216,1.836700437238502,0.639499209205021,0.898421525104607,4.418738350800589,0.501773633,0.304142773,1.096925393,0.0,0,0,0,2886181,6.73969113095436
2884796,Binabalian,Candelaria,Zambales,0.445578373239437,0.284305309859153,1.927979278169026,0.670422926056336,0.92946367253522,4.443686503089136,0.564211177,0.306726654,1.103203653,0.0,0,0,1,2886181,5.14449883394819
2884797,Bani,Masinloc,Zambales,0.430712,0.269739000000001,1.855539999999998,0.647154999999999,0.891876999999998,10.018096725145975,0.003444736,0.308082521,1.098266618,0.0,0,1,0,2886181,4.20593462977546
2884798,Bani,Masinloc,Zambales,0.97681625,0.67837725,4.29561025,1.51943875,2.0994355,14.04941611289978,0.003444736,0.308082521,1.098266618,0.0,0,0,0,2886181,2.31110241484035
2884800,San Salvador,Masinloc,Zambales,0.678422,0.306012,2.549133999999999,1.120117999999999,1.241368,3.474251243201169,0.489920376,0.32176373,1.082824597,0.0,0,0,1,2886181,2.5393622583196
2884803,Lipay,Palauig,Zambales,0.593464195121951,0.367511658536586,2.45208480487805,0.966214926829268,1.218216951219511,1.77133961828316,0.587170774,0.313103676,1.087144107,0.0,0,0,0,2886181,7.01055175578699
2884804,Lipay,Palauig,Zambales,0.662222063157894,0.433630294736841,2.693989842105258,1.015508294736841,1.312128136842103,2.034476358577502,0.587170774,0.313103676,1.087144107,0.0,0,0,0,2886181,8.41451551533887
2884805,Cauyan,Palauig,Zambales,0.638835854599404,0.484881489614245,2.820675465875373,1.196632077151341,1.457343922848668,5.23439471189984,0.655946952,0.316440868,1.07106288,0.0,0,0,1,2886181,10.0422205719529
2884806,Alwa,Palauig,Zambales,0.399442,0.216272,1.474182999999999,0.514198,0.739298,1.47165816461583,0.561320385,0.322746058,1.123329466,0.0,0,0,0,2886181,11.6761606691964
2884807,Bato,Palauig,Zambales,0.607297307692308,0.442153230769231,2.825269446153847,0.925356953846153,1.383965861538462,3.586871148811446,0.624696305,0.324037512,1.129152116,0.0,0,0,0,2886181,13.3140404636134
2884808,Liozon,Palauig,Zambales,0.659505825396829,0.53566271428572,3.226487539682529,1.224634944444438,1.613964365079375,6.549057604549648,0.620857778,0.32631387,1.173022187,0.0,0,0,1,2886181,14.9545655481611
2884809,Liozon,Palauig,Zambales,0.535605226519336,0.44701303314917,2.651925685082865,1.042019994475138,1.349212104972378,6.136357461955368,0.620857778,0.32631387,1.173022187,0.0,0,0,0,2886181,16.5209525973113
2884810,San Agustin,Iba,Zambales,0.377466,0.247563,1.660848999999999,0.617546999999999,0.848106999999999,5.619790772596996,0.616409244,0.347177534,1.189619891,0.0,0,0,0,2886181,17.831182883637
2886163,Canaynayan,Santa Cruz,Zambales,0.559918,0.346902375,2.190150874999999,0.916478208333334,1.026781166666667,3.308640003204346,0.735943251,0.270867884,1.2230284,0.0,0,0,0,2886181,29.9865174255664
2886164,Tabalong,Santa Cruz,Zambales,0.423235483783784,0.303431337837837,1.920552827027041,0.760404845945954,0.895204640540539,4.110587225143087,0.812463263,0.287953377,1.218437433,0.0,0,1,1,2886181,28.8404352594003
2886165,Bangcol,Santa Cruz,Zambales,0.210434653571427,0.113366749999999,0.763797792857146,0.270511107142857,0.351231046428573,0.578751686869598,0.807807477,0.290916115,1.193856312,0.0,0,0,0,2886181,27.1940203352252
2886166,Tubotubo North,Santa Cruz,Zambales,0.31187284,0.1858976,1.176826220000003,0.44305674,0.576008,0.542610100783166,0.636126817,0.26912117,1.125184975,0.0,0,0,0,2886181,25.544113362116
2886167,Tubotubo North,Santa Cruz,Zambales,0.364774581749049,0.231804961977186,1.40722541825095,0.528221460076044,0.668896547528516,1.240719709779833,0.636126817,0.26912117,1.125184975,0.0,0,0,0,2886181,23.8942072659394
2886168,Tubotubo North,Santa Cruz,Zambales,0.393430000000001,0.269374999999999,1.538274999999999,0.552927999999999,0.666348999999998,1.434739891543157,0.636126817,0.26912117,1.125184975,0.0,0,0,0,2886181,22.2443022473525
2886169,Lucapon South,Santa Cruz,Zambales,0.712362000000001,0.4051659,2.787489499999999,1.189558199999999,1.279641899999999,0.795952795689945,0.640402126,0.305773681,1.037753251,0.0,0,0,0,2886181,20.5943985713083
2886170,Lucapon South,Santa Cruz,Zambales,0.903300000000001,0.446916,3.402997999999998,1.569885999999998,1.554736,0.656740472554327,0.640402126,0.305773681,1.037753251,0.0,0,0,0,2886181,18.9444965950487
2886171,Lucapon South,Santa Cruz,Zambales,0.56272747826087,0.322275130434783,2.204645652173912,0.97303,1.02203147826087,0.940986720120741,0.640402126,0.305773681,1.037753251,0.0,0,0,0,2886181,17.2945968121251
2886172,Uacon,Candelaria,Zambales,0.250535999999999,0.208021,1.106155999999999,0.425911999999998,0.533719000000001,1.185440214690955,0.653058552,0.298573003,0.95382097,0.0,0,0,1,2886181,15.6999302169799
2886173,Sinabacan,Candelaria,Zambales,0.45444075,0.292112,1.903155875000002,0.714943749999999,0.940491624999999,1.998063376955404,0.628665947,0.281254231,0.947247437,0.0,0,0,0,2886181,13.9625814694208
2886174,Malimanga,Candelaria,Zambales,0.403859833333333,0.276501935897436,1.74790051282051,0.664296551282051,0.879818448717948,1.369006384955881,0.62863261,0.279568672,0.921208688,0.0,0,0,0,2886181,12.3449195164506
2886175,Pamibian,Candelaria,Zambales,0.408941820754717,0.331077509433962,1.954323830188675,0.796906122641508,0.977657481132074,2.120479158704931,0.614304767,0.284172895,1.136402716,0.0,0,0,0,2886181,10.6950401436594
2886176,Catol,Candelaria,Zambales,0.401994656779658,0.420224974576268,1.934264016949167,0.681398197033894,0.924940324152549,5.908260775909264,0.608006754,0.295187712,1.086846602,0.0,0,0,1,2886181,9.1072185961391
2886177,Babancal,Candelaria,Zambales,0.443925394402034,0.324318117048343,1.874079432569967,0.702455946564879,0.925541536895682,3.497672728129796,0.614304767,0.294326961,1.092868236,0.0,0,0,1,2886181,7.30710976031823
2886178,Pinagrealan,Candelaria,Zambales,0.591629945205477,0.441574989726031,2.6637139383562,0.904910845890399,1.31582593835615,8.36919970996015,0.545474357,0.286459316,0.848682956,0.0,0,1,1,2886181,5.74552024977473
2886179,Bani,Masinloc,Zambales,0.631762000000003,0.466731000000002,2.835195000000003,0.961825999999994,1.400192000000002,14.57250069659916,0.003444736,0.308082521,1.098266618,0.0,0,0,1,2886181,4.3195288870895
2886180,Baloganon,Masinloc,Zambales,1.15038619238902,0.807753310782246,5.067507849894266,1.796211665961952,2.481270171247334,17.663756062533405,0.522086484,0.293114948,0.992936998,0.0,0,0,1,2886181,2.2238779937039
2886181,Collat,Masinloc,Zambales,0.626689740025727,0.479437752895749,2.818209684684694,1.014087752895736,1.381863131274119,27.606528514431368,0.541528216,0.316835225,1.102102346,0.0,1,0,1,2886181,0.928175137580887
2886182,South Poblacion,Masinloc,Zambales,0.385292792079209,0.413755277227723,2.069945000000006,0.78877396039604,1.089427336633665,19.644532866397142,0.535436924,0.299304867,1.086792029,0.0,0,0,1,2886181,0.611510314862228
2886184,Santo Rosario,Masinloc,Zambales,0.450334,0.250186,1.723692999999999,0.645307,0.840279,1.196665703929881,0.635713588,0.306768087,0.991772625,0.0,0,0,0,2886181,4.45548003996215
2886185,San Lorenzo,Masinloc,Zambales,1.863037333333333,1.232033177777778,8.591702622222218,3.578859488888888,4.436576444444447,9.140076497657189,0.6567892,0.313074907,1.04633364,0.0,0,0,0,2886181,5.87723690990613
2886186,Lipay,Palauig,Zambales,1.126623875,0.594021416666667,4.561742374999998,1.723190416666667,2.199177541666666,1.926767059705324,0.587170774,0.313103676,1.087144107,0.0,0,0,0,2886181,7.45463817511156
2886187,Tition (San Vicente),Palauig,Zambales,0.797630187499998,0.521186080729167,3.417406296875003,1.278446578124988,1.650789963541661,5.890402008878424,0.655265167,0.310270697,1.06448923,0.0,0,0,1,2886181,9.10448536672273
2886188,Tition (San Vicente),Palauig,Zambales,0.620777107784431,0.301499443113772,2.392290682634729,0.937073610778443,1.179370964071856,3.184854656457901,0.655265167,0.310270697,1.06448923,0.0,0,1,0,2886181,10.7543530857387
2886189,Macarang,Palauig,Zambales,0.649352367647061,0.294597019607843,2.47431219607844,0.989436514705883,1.224164436274513,3.428950104979272,0.638891173,0.323766303,1.142282498,0.0,0,1,0,2886181,12.4042331507883
2886190,Liozon,Palauig,Zambales,0.73593854508197,0.404752012295081,3.061956991803275,1.215766709016392,1.514949459016397,3.614388899520715,0.620857778,0.32631387,1.173022187,0.0,0,0,0,2886181,14.0541212222354
2886191,Liozon,Palauig,Zambales,0.574257013157894,0.375862460526316,2.552484131578948,1.014584171052632,1.286123631578946,2.403336651283398,0.620857778,0.32631387,1.173022187,0.0,0,1,0,2886181,15.7040147841283
2886192,Amungan,Iba,Zambales,0.378858687804877,0.248593209756099,1.667787775609747,0.620157214634148,0.851605882926843,4.671849343834854,0.459780853,0.368272136,1.1244766,0.0,0,0,1,2886181,17.3539122772983
2886193,San Agustin,Iba,Zambales,0.495859503239743,0.335141954643626,2.250719859611234,0.839443431965446,1.145549833693308,11.93580251126676,0.616409244,0.347177534,1.189619891,0.0,0,0,1,2886181,18.7622813145779
