ID,barangay_name,city_name,province_name,children_m,elderly_me,women_mean,youth_mean,women_repr,allph_mean,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km
3187852,Mandu-ao,City of Bayawan (Tulong),Negros Oriental,1.099818,0.535663,5.536132,2.686862,3.194032,0.828580686662878,0.743862224,0.644447565,1.348288449,1.0,0,0,0,3187871,31.776147212533168
3187853,Villasol (Bato),City of Bayawan (Tulong),Negros Oriental,1.272821749999999,0.56844525,5.744305750000004,2.671648750000001,3.170704499999998,0.803383203063692,0.651211359,0.622550883,1.271652876,1.0,0,0,0,3187871,30.12676761207272
3187854,Villasol (Bato),City of Bayawan (Tulong),Negros Oriental,1.160878147058823,0.547233205882353,5.609605088235296,2.681492617647059,3.185798764705882,0.660996899434498,0.651211359,0.622550883,1.271652876,1.0,0,0,0,3187871,28.47738799697195
3187855,Villasol (Bato),City of Bayawan (Tulong),Negros Oriental,1.099817999999999,0.535663,5.536131999999998,2.686862,3.194032,0.7731750782047,0.651211359,0.622550883,1.271652876,1.0,0,0,0,3187871,26.828008367413737
3187856,Villasol (Bato),City of Bayawan (Tulong),Negros Oriental,1.125288857142857,0.5469405,5.599077464285714,2.698315178571429,3.201441464285713,1.08443198970386,0.651211359,0.622550883,1.271652876,1.0,0,0,0,3187871,25.178628723614366
3187857,Kalamtukan,City of Bayawan (Tulong),Negros Oriental,2.788814666666667,1.280262333333333,10.825477,4.384845666666666,4.799234,0.94850063748207,0.935169962,0.616614819,1.218566045,1.0,0,0,0,3187871,23.529249065838364
3187858,Kalamtukan,City of Bayawan (Tulong),Negros Oriental,1.717724,1.194337,7.876169,3.363973,3.746713999999999,1.26508699002215,0.935169962,0.616614819,1.218566045,1.0,0,0,0,3187871,21.879869394413536
3187859,Banaybanay,City of Bayawan (Tulong),Negros Oriental,1.717724,1.194337,7.876169000000002,3.363973000000001,3.746713999999999,1.058915926516056,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,20.230489709762345
3187860,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.717724,1.194337,7.876169,3.363973000000001,3.746714,0.985453435922644,1.265991296,0.628552414,1.216982235,1.0,0,0,0,3187871,18.58111001243543
3187861,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.717724,1.194337,7.876169000000002,3.363973000000001,3.746713999999999,2.100610800060938,1.265991296,0.628552414,1.216982235,1.0,0,1,0,3187871,16.93173030318105
3187862,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.717723999999996,1.194336999999997,7.876168999999968,3.36397299999999,3.746713999999998,4.19840302883094,1.265991296,0.628552414,1.216982235,0.0,0,0,1,3187871,15.282350583048204
3187863,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.717724,1.194337,7.876169000000002,3.363973000000001,3.746714,1.070199610931533,1.265991296,0.628552414,1.216982235,1.0,0,0,0,3187871,13.632970853571631
3187864,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.747063076923077,1.177562769230769,7.87312253846154,3.354630000000001,3.730030307692307,1.174641704133579,1.265991296,0.628552414,1.216982235,1.0,0,0,0,3187871,11.983591117101051
3187865,Nangka,City of Bayawan (Tulong),Negros Oriental,2.099132,0.976272,7.836565,3.242514,3.529826,1.265135896418776,1.492026341,0.636941637,1.208869979,1.0,0,0,0,3187871,10.334211377457216
3187866,Nangka,City of Bayawan (Tulong),Negros Oriental,2.4513875,1.745473875,10.40282475,4.233448125,4.611883125,1.571596529760531,1.492026341,0.636941637,1.208869979,1.0,0,0,1,3187871,8.6848316413259
3187867,Nangka,City of Bayawan (Tulong),Negros Oriental,2.488334000000001,1.799045,10.582885,4.32414,4.687166,2.866203246167546,1.492026341,0.636941637,1.208869979,1.0,0,0,1,3187871,7.03545192161592
3187868,Nangka,City of Bayawan (Tulong),Negros Oriental,2.488334,1.799045,10.582884999999996,4.32414,4.687166,2.898188837906644,1.492026341,0.636941637,1.208869979,0.0,0,0,0,3187871,5.386072246984862
3187869,Nangka,City of Bayawan (Tulong),Negros Oriental,2.476863063492063,1.793661476190479,10.589831031746032,4.323341507936509,4.717041158730156,3.183097000104667,1.492026341,0.636941637,1.208869979,0.0,0,0,1,3187871,3.736692696608396
3187870,Ubos (Pob.),City of Bayawan (Tulong),Negros Oriental,2.044549999999997,1.451569000000003,9.144883000000014,3.514649999999999,4.688258000000006,3.660247729207478,1.49201475,0.634531558,1.171829283,0.0,0,0,0,3187871,2.087313599756202
3187871,Ubos (Pob.),City of Bayawan (Tulong),Negros Oriental,1.89612504524181,1.820273232449307,9.539124993759655,3.749402644305796,4.846201458658372,39.94210753951754,1.49201475,0.636953592,1.171829283,0.0,1,1,1,3187871,0.44595653642961
3187872,Villareal,City of Bayawan (Tulong),Negros Oriental,2.342167,3.096573,14.158269,5.579095,7.561603,71.75841856002808,1.490662666,0.636953592,1.17214352,0.0,0,1,0,3187871,0.607773204697539
3189228,Barras,Mabinay,Negros Oriental,2.238334,1.334934,9.116675,3.932209,4.430289,1.031972342067295,0.72742884,0.67383204,1.383917132,1.0,0,0,0,3187871,40.34122590898939
3189229,Barras,Mabinay,Negros Oriental,2.238334,1.334933999999999,9.116674999999994,3.932209,4.430289,1.335372146776909,0.72742884,0.67383204,1.383917132,1.0,0,0,1,3187871,39.10465604583568
3189230,Barras,Mabinay,Negros Oriental,8.871355333333334,4.113964,35.01997166666668,16.417451666666672,17.801522333333335,2.049200353877885,0.72742884,0.67383204,1.383917132,1.0,0,0,0,3187871,37.57589563799688
3189231,Mandu-ao,City of Bayawan (Tulong),Negros Oriental,8.365942538461542,3.876455153846154,33.10191884615384,15.588648769230764,16.761092461538475,3.707723003200122,0.743862224,0.644447565,1.348288449,1.0,0,0,0,3187871,35.927763858820136
3189232,Mandu-ao,City of Bayawan (Tulong),Negros Oriental,2.146224363636364,1.206166636363637,8.967282000000003,4.130051090909091,4.289837454545454,2.049825637255396,0.743862224,0.644447565,1.348288449,1.0,0,0,1,3187871,34.27975153495699
3189233,San Jose,City of Bayawan (Tulong),Negros Oriental,1.238221,0.5618888,5.702671,2.674691399999999,3.175370000000001,1.837515779966798,0.909988012,0.640489388,1.361189417,1.0,0,0,0,3187871,32.63187676742062
3189234,San Jose,City of Bayawan (Tulong),Negros Oriental,1.768765833333332,0.662421033333334,6.341070500000002,2.628037433333331,3.103832333333334,1.640441961135729,0.909988012,0.640489388,1.361189417,1.0,0,0,0,3187871,30.984161506304886
3189235,Bugay,City of Bayawan (Tulong),Negros Oriental,1.791832999999999,0.666792000000001,6.368827000000002,2.626008999999998,3.100722000000001,1.888660102237201,0.834541001,0.636992137,1.327817465,1.0,0,0,0,3187871,29.336632630685283
3189236,Villasol (Bato),City of Bayawan (Tulong),Negros Oriental,1.810649888888888,0.830917333333333,7.195296333333336,2.965157444444447,3.368077555555558,0.955981935046322,0.651211359,0.622550883,1.271652876,1.0,0,0,0,3187871,27.689323413476533
3189237,Villasol (Bato),City of Bayawan (Tulong),Negros Oriental,1.813002000000001,0.851433,7.298604999999998,3.007551,3.401497,1.006506056548013,0.651211359,0.622550883,1.271652876,1.0,0,0,1,3187871,26.04227554128265
3189238,Banaybanay,City of Bayawan (Tulong),Negros Oriental,1.813002,0.851433,7.298605000000002,3.007551,3.401497,1.586009501983615,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,24.395541950884475
3189239,Banaybanay,City of Bayawan (Tulong),Negros Oriental,1.732952,1.055302,7.241009500000002,3.129107,3.396106,1.127214588650635,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,22.749190894993475
3189240,Banaybanay,City of Bayawan (Tulong),Negros Oriental,1.720334514285715,1.170502428571429,7.767284514285718,3.323710257142852,3.68660977142857,1.999471468159131,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,21.103311906403615
3189241,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.7217848,1.157261000000001,7.706793133333336,3.301342066666668,3.653218533333332,1.18509252837726,1.265991296,0.628552414,1.216982235,1.0,0,0,0,3187871,19.45802478041686
3189242,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.7359976,1.027495,7.1139776,3.0821338,3.3259844,1.468931221129263,1.265991296,0.628552414,1.216982235,1.0,0,0,0,3187871,17.813493518593493
3189243,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.717723999999999,1.194337,7.876169000000004,3.363973000000001,3.746713999999998,2.849638900310873,1.265991296,0.628552414,1.216982235,1.0,0,0,1,3187871,16.169948748041694
3189244,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.717724,1.194337,7.876169,3.363973000000001,3.746714,1.522634476317205,1.265991296,0.628552414,1.216982235,1.0,0,0,0,3187871,14.527725287774985
3189245,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.401929,0.89100775,6.14062925,2.52747775,2.815508,1.095224219072756,1.265991296,0.628552414,1.216982235,1.0,0,0,0,3187871,12.88732827448336
3189246,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.296664,0.789898,5.562116,2.248646,2.505106,0.743199029290084,1.265991296,0.628552414,1.216982235,1.0,0,0,0,3187871,11.249556734131298
3189247,Nangka,City of Bayawan (Tulong),Negros Oriental,2.488334,1.799045,10.582885,4.32414,4.687166,1.773658456115112,1.492026341,0.636941637,1.208869979,1.0,0,0,0,3187871,9.615752293257888
3189248,Nangka,City of Bayawan (Tulong),Negros Oriental,2.488334,1.799045,10.582885,4.32414,4.687166,2.318153240502517,1.492026341,0.636941637,1.208869979,1.0,0,0,0,3187871,7.988349426129158
3189249,Nangka,City of Bayawan (Tulong),Negros Oriental,2.488334,1.799045000000003,10.582884999999996,4.32414,4.687165999999996,2.849910647528512,1.492026341,0.636941637,1.208869979,0.0,0,0,1,3187871,6.372254705114956
3189250,Nangka,City of Bayawan (Tulong),Negros Oriental,2.488334000000004,1.799045000000004,10.582885000000012,4.32414,4.687165999999994,7.174806173358646,1.492026341,0.636941637,1.208869979,0.0,0,1,0,3187871,4.77895414603393
3189251,Maninihon,City of Bayawan (Tulong),Negros Oriental,2.104342580645163,1.691164129032259,9.527778967741934,3.794317903225809,4.37498464516129,5.759345393521446,1.496117793,0.643584325,1.197382891,0.0,0,1,0,3187871,3.242228370764522
3189252,Villareal,City of Bayawan (Tulong),Negros Oriental,1.297102526570056,1.138973995169078,6.635532135265684,2.503608256038654,3.428662478260862,5.6767318504828,1.490662666,0.636953592,1.17214352,0.0,0,1,1,3187871,1.904351964916005
3189253,Villareal,City of Bayawan (Tulong),Negros Oriental,1.424162362637371,1.133301344322347,7.06708298901096,2.765810326007314,3.739853358974348,13.577894963380944,1.490662666,0.636953592,1.17214352,0.0,0,1,1,3187871,1.493487806046924
3189254,Villareal,City of Bayawan (Tulong),Negros Oriental,1.266565,0.796259,5.849712,2.282843,3.083759,4.521528356953672,1.490662666,0.636953592,1.17214352,0.0,0,0,0,3187871,2.373289450618162
3190610,Inapoy,Mabinay,Negros Oriental,2.157979,1.3829235,9.133693,3.941884,4.4378965,0.865805190567877,0.930290335,0.71756804,1.329338717,1.0,0,0,0,3187871,41.494247621923485
3190611,Barras,Mabinay,Negros Oriental,1.972709894736843,1.133490684210527,7.938692684210528,3.464427368421053,3.873797789473686,1.048753681778908,0.72742884,0.67383204,1.383917132,1.0,0,0,0,3187871,40.124361501291375
3190612,Barras,Mabinay,Negros Oriental,1.06719619047619,0.640895571428571,4.449665714285711,1.974898666666668,2.20571723809524,1.547141832858324,0.72742884,0.67383204,1.383917132,1.0,0,0,1,3187871,38.47937086225525
3190613,Barras,Mabinay,Negros Oriental,8.574411090909093,3.96520190909091,33.912993454545465,15.974362818181822,17.18251318181818,1.450833957814661,0.72742884,0.67383204,1.383917132,1.0,0,0,0,3187871,36.834748677276814
3190614,Mandu-ao,City of Bayawan (Tulong),Negros Oriental,2.250865000000001,1.273217,9.310396999999998,4.27437,4.399417999999999,1.222839121716727,0.743862224,0.644447565,1.348288449,1.0,0,0,0,3187871,35.19057070123403
3190615,San Jose,City of Bayawan (Tulong),Negros Oriental,1.577559236363635,0.711189418181818,6.501956909090916,2.921188418181819,3.352256436363635,2.670459756680897,0.909988012,0.640489388,1.361189417,1.0,0,0,1,3187871,33.546902250333325
3190616,San Jose,City of Bayawan (Tulong),Negros Oriental,1.791832999999999,0.666792000000001,6.368827000000002,2.626008999999998,3.100722000000001,2.01711674619604,0.909988012,0.640489388,1.361189417,1.0,0,0,0,3187871,31.903822078540458
3190617,Bugay,City of Bayawan (Tulong),Negros Oriental,1.791832999999998,0.666792000000001,6.368827000000008,2.626009000000003,3.100721999999998,3.888421096120562,0.834541001,0.636992137,1.327817465,1.0,0,0,1,3187871,30.26142601252989
3190618,Bugay,City of Bayawan (Tulong),Negros Oriental,1.791832999999998,0.666792000000001,6.368827000000004,2.626008999999997,3.100722000000002,1.817865216140206,0.834541001,0.636992137,1.327817465,1.0,0,0,0,3187871,28.619831830856807
3190619,Bugay,City of Bayawan (Tulong),Negros Oriental,1.812509697674417,0.847139023255814,7.276982255813958,2.998677930232561,3.394502232558143,0.999399674151625,0.834541001,0.636992137,1.327817465,1.0,0,0,0,3187871,26.979185912807157
3190620,Banaybanay,City of Bayawan (Tulong),Negros Oriental,1.813002,0.851433,7.298604999999998,3.007551000000005,3.401497000000004,1.959529254691941,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,25.339672451309188
3190621,Banaybanay,City of Bayawan (Tulong),Negros Oriental,1.813001999999999,0.851433,7.298605000000002,3.007551000000001,3.401497000000001,2.288694775956018,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,23.70152645812616
3190622,Banaybanay,City of Bayawan (Tulong),Negros Oriental,1.74818,0.916267,6.60585,2.894241,3.045498,0.824534309123244,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,22.065052508146337
3190623,Banaybanay,City of Bayawan (Tulong),Negros Oriental,1.74818,0.916267,6.605850000000002,2.894241000000001,3.045498,1.197874541808702,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,20.430652395790062
3190624,Banaybanay,City of Bayawan (Tulong),Negros Oriental,1.74818,0.916267,6.605850000000002,2.894241000000001,3.045497999999999,0.775292177429403,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,18.798867040000257
3190625,Tabuan,City of Bayawan (Tulong),Negros Oriental,1.74574352,0.9385126,6.707475520000004,2.93181956,3.101595279999999,1.786654621255096,1.00218306,0.637070974,1.248040451,1.0,0,0,1,3187871,17.170441938048988
3190626,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.74818,0.916267,6.60585,2.894241,3.045498,0.72183354724856,1.265991296,0.628552414,1.216982235,1.0,0,0,0,3187871,15.546433049044634
3190627,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.715342472727274,0.907076527272727,6.52994207272727,2.847288636363634,3.006196763636364,1.988959705914467,1.265991296,0.628552414,1.216982235,1.0,0,0,0,3187871,13.928385216478212
3190628,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.296664,0.789898,5.562116000000002,2.248646,2.505106,0.641089228548613,1.265991296,0.628552414,1.216982235,1.0,0,0,0,3187871,12.318647615184204
3190629,Nangka,City of Bayawan (Tulong),Negros Oriental,1.296664,0.789898,5.562116,2.248646,2.505106,0.54974502495357,1.492026341,0.636941637,1.208869979,1.0,0,0,0,3187871,10.720964214186797
3190630,Nangka,City of Bayawan (Tulong),Negros Oriental,2.091110666666667,1.462662666666666,8.909295333333334,3.632308666666666,3.959812666666668,0.97158233448863,1.492026341,0.636941637,1.208869979,1.0,0,0,0,3187871,9.141657329519465
3190631,Nangka,City of Bayawan (Tulong),Negros Oriental,2.488334,1.799045,10.582885,4.32414,4.687166,1.460056568043573,1.492026341,0.636941637,1.208869979,1.0,0,0,1,3187871,7.59220352462142
3190632,Nangka,City of Bayawan (Tulong),Negros Oriental,2.488334,1.799045,10.582884999999996,4.32414,4.687166000000002,1.878133704832622,1.492026341,0.636941637,1.208869979,0.0,0,0,0,3187871,6.09541144752882
3190633,Maninihon,City of Bayawan (Tulong),Negros Oriental,2.919073177777781,1.965956066666665,12.34062297777778,5.108726244444446,5.667748333333334,3.585058884052195,1.496117793,0.643584325,1.197382891,0.0,0,0,0,3187871,4.701846226959154
3190634,Maninihon,City of Bayawan (Tulong),Negros Oriental,3.04143475,1.9030895,12.892566,5.369969,6.19171475,1.779313762629159,1.496117793,0.643584325,1.197382891,0.0,0,0,0,3187871,3.535746906373891
3190635,Villareal,City of Bayawan (Tulong),Negros Oriental,1.311215811320755,0.824103792452829,6.026890716981138,2.360506547169811,3.161946566037733,2.909093714558059,1.490662666,0.636953592,1.17214352,0.0,0,1,0,3187871,2.887297281309444
3190636,Caranoche,Santa Catalina,Negros Oriental,1.266565000000009,0.796258999999998,5.849711999999972,2.282843000000002,3.083758999999989,6.74351608327457,1.475999646,0.640325944,1.163361554,0.0,0,1,1,3187871,3.10058130359528
3190637,Caranoche,Santa Catalina,Negros Oriental,1.266565,0.796259,5.849711999999998,2.282843,3.083759,3.760469076179323,1.475999646,0.640325944,1.163361554,0.0,0,0,0,3187871,4.111267389963825
3191990,Inapoy,Mabinay,Negros Oriental,,,,,,0.950002296974784,0.930290335,0.71756804,1.329338717,1.0,0,0,0,3226530,39.40465079159922
3191991,Inapoy,Mabinay,Negros Oriental,2.077624,1.430913,9.150711,3.951559,4.445504,1.205100672860299,0.930290335,0.71756804,1.329338717,1.0,0,0,0,3226530,40.39919940901414
3191992,Inapoy,Mabinay,Negros Oriental,3.39269088888889,1.596765555555556,12.605679111111108,5.673744111111112,6.145956333333334,1.176227240587893,0.930290335,0.71756804,1.329338717,1.0,0,0,0,3187871,41.071142840673886
3191993,Barras,Mabinay,Negros Oriental,0.346495999999999,0.213795,1.57766,0.7704,0.83675,0.379507416985213,0.72742884,0.67383204,1.383917132,1.0,0,0,1,3187871,39.43114506679987
3191994,Barras,Mabinay,Negros Oriental,1.060634375,0.61107825,4.477436375,2.08438875,2.1727505,0.715414501034788,0.72742884,0.67383204,1.383917132,1.0,0,0,0,3187871,37.79196233945319
3191995,Mandu-ao,City of Bayawan (Tulong),Negros Oriental,1.994724299999999,1.140831766666667,8.286208200000004,3.758542966666666,4.106179900000001,0.879894947878407,0.743862224,0.644447565,1.348288449,1.0,0,0,0,3187871,36.1537055218437
3191996,Mandu-ao,City of Bayawan (Tulong),Negros Oriental,2.001478517241378,1.144322655172413,8.313215206896555,3.772144896551724,4.113912344827586,1.020831863582134,0.743862224,0.644447565,1.348288449,1.0,0,0,0,3187871,34.516506455853865
3191997,San Jose,City of Bayawan (Tulong),Negros Oriental,1.697298750000001,0.85069225,7.023441375000002,3.217714250000001,3.39940525,1.349412709900311,0.909988012,0.640489388,1.361189417,1.0,0,0,0,3187871,32.880523148119806
3191998,Campanun-an,Mabinay,Negros Oriental,1.767143457142856,0.657701542857143,6.306642571428574,2.608296599999997,3.074004685714287,1.422528439241907,0.643025744,0.641954495,1.325955079,1.0,0,0,0,3187871,31.245946566671915
3191999,Campanun-an,Mabinay,Negros Oriental,1.791833,0.666792,6.368826999999998,2.626008999999998,3.100721999999999,1.338185205893083,0.643025744,0.641954495,1.325955079,1.0,0,0,0,3187871,29.613009660154088
3192000,Bugay,City of Bayawan (Tulong),Negros Oriental,1.795220039999999,0.69633456,6.51759148,2.687055719999999,3.148846,1.031038928670543,0.834541001,0.636992137,1.327817465,1.0,0,0,0,3187871,27.981999490816488
3192001,Bugay,City of Bayawan (Tulong),Negros Oriental,1.813002,0.851433,7.298605,3.007551,3.401497,0.893952149301237,0.834541001,0.636992137,1.327817465,1.0,0,0,1,3187871,26.353273802634327
3192002,Banaybanay,City of Bayawan (Tulong),Negros Oriental,1.813002,0.851433,7.298605,3.007551,3.401497,1.433020485842482,0.697028364,0.632616997,1.267094113,1.0,0,0,1,3187871,24.727284022380825
3192003,Banaybanay,City of Bayawan (Tulong),Negros Oriental,,,,,,1.467265708438048,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,23.104607780215936
3192004,Banaybanay,City of Bayawan (Tulong),Negros Oriental,1.477190277777778,0.796748666666667,5.768509722222224,2.5963635,2.682758277777778,0.736773034504482,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,21.48599583289602
3192005,Banaybanay,City of Bayawan (Tulong),Negros Oriental,1.748180000000001,0.916267,6.605849999999996,2.894240999999997,3.045498,0.930820045939514,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,19.872441320477527
3192006,Tabuan,City of Bayawan (Tulong),Negros Oriental,1.748180000000002,0.916266999999999,6.60584999999999,2.894240999999996,3.045498000000002,1.920914135660444,1.00218306,0.637070974,1.248040451,1.0,0,0,1,3187871,18.26528461706472
3192007,Tabuan,City of Bayawan (Tulong),Negros Oriental,1.74818,0.916267,6.605850000000002,2.894241000000001,3.045497999999999,1.033407759453569,1.00218306,0.637070974,1.248040451,1.0,0,0,0,3187871,16.666376672844052
3192008,Narra,City of Bayawan (Tulong),Negros Oriental,1.74818,0.916267,6.605850000000002,2.894241000000001,3.045497999999999,1.007428051144988,0.509785705,0.649330272,1.230628752,1.0,0,0,1,3187871,15.078341817376367
3192009,Kalumboyan,City of Bayawan (Tulong),Negros Oriental,1.296664,0.789898000000001,5.562116000000002,2.248645999999999,2.505105999999999,0.652412436689649,1.265991296,0.628552414,1.216982235,1.0,0,0,0,3187871,13.505016252227255
3192010,Nangka,City of Bayawan (Tulong),Negros Oriental,1.296664,0.789898,5.562116,2.248646,2.505106,0.403847095039156,1.492026341,0.636941637,1.208869979,1.0,0,0,0,3187871,11.952210154745751
3192011,Nangka,City of Bayawan (Tulong),Negros Oriental,1.296664,0.789898,5.562116000000002,2.248646,2.505106,0.377170765633261,1.492026341,0.636941637,1.208869979,0.0,0,0,1,3187871,10.429093102476306
3192012,Nangka,City of Bayawan (Tulong),Negros Oriental,1.561479555555556,1.014152888888889,6.677842444444448,2.709866888888889,2.990008222222222,0.606548467743481,1.492026341,0.636941637,1.208869979,0.0,0,0,0,3187871,8.95083405000122
3192013,Nangka,City of Bayawan (Tulong),Negros Oriental,2.488333999999998,1.799045000000002,10.582884999999992,4.32414,4.687165999999998,1.515874267048683,1.492026341,0.636941637,1.208869979,0.0,0,0,0,3187871,7.543849778537946
3192014,Maninihon,City of Bayawan (Tulong),Negros Oriental,2.488334,1.799045,10.582885,4.32414,4.687166,2.636494994163513,1.496117793,0.643584325,1.197382891,0.0,0,0,0,3187871,6.256412786668744
3192015,Maninihon,City of Bayawan (Tulong),Negros Oriental,3.633058000000003,2.272032999999998,15.240184,6.399011000000002,7.227700000000004,2.257268580677671,1.496117793,0.643584325,1.197382891,0.0,0,0,0,3187871,5.17846741457917
3192016,Maninihon,City of Bayawan (Tulong),Negros Oriental,3.633058000000003,2.272032999999997,15.240184,6.399010999999998,7.227700000000008,3.484268887187238,1.496117793,0.643584325,1.197382891,0.0,0,0,0,3187871,4.464430651881279
3192017,Caranoche,Santa Catalina,Negros Oriental,1.421744868852459,0.89303106557377,6.465480655737712,2.552755655737708,3.355492836065568,5.1737465372792,1.475999646,0.640325944,1.163361554,0.0,0,0,0,3187871,4.299598812179666
3192018,Poblacion,Santa Catalina,Negros Oriental,1.266565000000004,0.796259000000002,5.849711999999988,2.282843000000008,3.08375899999999,5.15534438589494,1.461695942,0.646405458,1.152480297,0.0,0,0,0,3187871,4.741598001475744
3192019,Poblacion,Santa Catalina,Negros Oriental,1.158836999999999,0.746583,4.947053000000002,1.933070999999999,2.388058999999999,4.781201601028442,1.461695942,0.646405458,1.152480297,0.0,0,0,0,3187871,5.389706254264872
3193372,Inapoy,Mabinay,Negros Oriental,1.7345795,1.1384415,7.349793500000002,3.1100705,3.50034,2.581457571685314,0.930290335,0.71756804,1.329338717,1.0,0,0,0,3226530,37.88529543674588
3193373,Inapoy,Mabinay,Negros Oriental,4.535394333333334,1.945304166666666,16.246041,7.379924416666666,7.915644666666664,2.396510825540028,0.930290335,0.71756804,1.329338717,1.0,0,0,0,3226530,38.81409139957049
3193374,Arebasore,Mabinay,Negros Oriental,4.552132187499998,1.912928312499999,16.172898187500007,7.321561125000004,7.870002812499998,1.852762747529551,0.744628866,0.685752821,1.370937075,1.0,0,0,1,3226530,39.640376903792074
3193375,Barras,Mabinay,Negros Oriental,0.747617090909091,0.375456090909091,2.969788272727274,1.399599454545453,1.508964727272726,0.452245207716312,0.72742884,0.67383204,1.383917132,1.0,0,0,0,3222413,40.08399951770322
3193376,Barras,Mabinay,Negros Oriental,0.5369329,0.3197372,2.3509337,1.120797,1.1930168,0.426964868019734,0.72742884,0.67383204,1.383917132,1.0,0,0,0,3187871,38.79568551853492
3193377,Barras,Mabinay,Negros Oriental,2.154005071428572,1.223155357142857,8.923098714285716,4.079309357142856,4.288529642857143,0.934328152452196,0.72742884,0.67383204,1.383917132,1.0,0,0,0,3187871,37.16508727999681
3193378,Mandu-ao,City of Bayawan (Tulong),Negros Oriental,1.798852,1.039596,7.503005000000002,3.364087,3.881939000000001,0.925678094370025,0.743862224,0.644447565,1.348288449,1.0,0,0,0,3187871,35.536220406730706
3193379,Tara,Mabinay,Negros Oriental,1.276160199999998,0.625014,5.516625200000004,2.549279799999998,2.8521452,0.870971073035244,0.813429979,0.664560611,1.373021277,1.0,0,0,1,3187871,33.909334405264325
3193380,Tara,Mabinay,Negros Oriental,0.927699,0.348626,4.192372000000004,2.006075,2.165616,0.831023587662979,0.813429979,0.664560611,1.373021277,1.0,0,0,0,3187871,32.28472873857206
3193381,Campanun-an,Mabinay,Negros Oriental,1.575799499999999,0.5872505,5.82471325,2.471025499999998,2.8669455,1.091075378443514,0.643025744,0.641954495,1.325955079,1.0,0,0,0,3187871,30.662765868342504
3193382,Campanun-an,Mabinay,Negros Oriental,1.974213459459458,0.800903486486487,7.216991270270272,2.953499459459457,3.470665756756758,1.217784223724918,0.643025744,0.641954495,1.325955079,1.0,0,0,0,3187871,29.043888563416413
3193383,Bugay,City of Bayawan (Tulong),Negros Oriental,2.516428925,1.212296325,9.800925850000006,3.9528904,4.589842875000002,1.33298247225344,0.834541001,0.636992137,1.327817465,1.0,0,0,0,3187871,27.42864317533141
3193384,Dawis,City of Bayawan (Tulong),Negros Oriental,2.26556616,1.10306532,9.004225480000002,3.655300920000001,4.195725160000002,1.076967776458034,0.842181901,0.637658046,1.285396654,1.0,0,0,0,3187871,25.817711391932647
3193385,Dawis,City of Bayawan (Tulong),Negros Oriental,1.917762222222223,0.909681222222222,7.693424555555556,3.157493111111111,3.585346111111111,1.542212073913248,0.842181901,0.637658046,1.285396654,1.0,0,0,0,3187871,24.21195424309564
3193386,Banaybanay,City of Bayawan (Tulong),Negros Oriental,0.772617,0.486001,3.591425000000001,1.821882,1.739635,0.625757285526821,0.697028364,0.632616997,1.267094113,1.0,0,0,0,3187871,22.612474142605528
3193387,Banaybanay,City of Bayawan (Tulong),Negros Oriental,0.944775176470587,0.561930294117648,4.123382352941173,2.011121823529412,1.970081411764708,0.504071124138371,0.697028364,0.632616997,1.267094113,1.0,0,0,1,3187871,21.0207040179364
3193388,Tabuan,City of Bayawan (Tulong),Negros Oriental,1.372963461538461,0.750780076923077,5.446455769230772,2.481795230769229,2.543242999999999,0.92599522875888,1.00218306,0.637070974,1.248040451,1.0,0,0,0,3187871,19.4385380134416
3193389,Tabuan,City of Bayawan (Tulong),Negros Oriental,1.748179999999999,0.916267,6.605850000000004,2.894240999999999,3.045497999999999,0.778449057047902,1.00218306,0.637070974,1.248040451,0.0,0,0,0,3187871,17.868527501490842
