ID,barangay_name,city_name,province_name,children_m,elderly_me,women_mean,youth_mean,women_repr,phall_mean,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km
3432662,Bacungan,Magsaysay,Davao del Sur,0.107756,0.038129,0.623327,0.293428,0.375488,0.133923852648115,0.30012811,0.683040487,1.189839525,1.0,0,0,0,3481009,63.62895218280755
3432663,Bacungan,Magsaysay,Davao del Sur,,,,,,0.092366864797559,0.30012811,0.683040487,1.189839525,1.0,0,0,0,3481009,64.64089898423934
3432664,Malawanit,Magsaysay,Davao del Sur,,,,,,0.075918058509664,0.1225645,0.677304029,1.173486873,1.0,0,0,0,3481009,65.67848791038853
3432665,Malawanit,Magsaysay,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.068504998964738,0.1225645,0.677304029,1.173486873,1.0,0,0,0,3481009,66.74052302774237
3432666,Malawanit,Magsaysay,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.071471842005849,0.1225645,0.677304029,1.173486873,1.0,0,1,1,3481009,67.82585599145581
3432667,Colonsabak,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.060573342919564,0.112598605,0.667534174,1.043517024,1.0,0,0,1,3481009,68.93338636018353
3432668,Colonsabak,Matanao,Davao del Sur,,,,,,0.043850080752308,0.112598605,0.667534174,1.043517024,1.0,0,0,0,3481009,70.06206146236684
3432669,Colonsabak,Matanao,Davao del Sur,,,,,,0.044564099758863,0.112598605,0.667534174,1.043517024,1.0,0,0,0,3481009,71.20137404880028
3432670,Colonsabak,Matanao,Davao del Sur,,,,,,0.10853288520778,0.112598605,0.667534174,1.043517024,1.0,0,0,0,3481009,71.99095608879702
3434036,Malongon,Magsaysay,Davao del Sur,0.247003,0.098801,0.879949,0.432256,0.447693,0.314389081245445,0.192069197,0.719005346,1.192776468,1.0,0,0,0,3481009,54.98443901512154
3434037,Malongon,Magsaysay,Davao del Sur,0.159145,0.038195,0.541094999999999,0.25145,0.27373,0.600754549894953,0.192069197,0.719005346,1.192776468,1.0,0,0,0,3481009,55.72798019825832
3434038,Tacul,Magsaysay,Davao del Sur,0.274727846975089,0.048176081850534,0.846466907473307,0.376058925266902,0.392618804270462,1.613224061269724,0.218167128,0.714077473,1.188038386,1.0,0,0,0,3481009,56.52248155062496
3434039,Tacul,Magsaysay,Davao del Sur,0.310915,0.051301,0.942074000000001,0.415072,0.429841000000001,0.965499069103423,0.218167128,0.714077473,1.188038386,1.0,0,0,0,3481009,57.35320097049808
3434040,San Isidro,Magsaysay,Davao del Sur,0.310915,0.051301,0.942074,0.415071999999999,0.429841,0.695053238730999,0.270420132,0.714915339,1.197672393,1.0,0,0,0,3481009,58.218588095037454
3434041,Balnate,Magsaysay,Davao del Sur,0.307045304761905,0.051050104761905,0.93600262857143,0.412754971428571,0.428805704761905,0.595494459698097,0.220038805,0.705771526,1.184820888,1.0,0,0,1,3481009,59.11712049252547
3434042,Tagaytay,Magsaysay,Davao del Sur,0.107756,0.038129,0.623327,0.293428,0.375488,0.206626010075044,0.231853794,0.688116367,1.174662488,1.0,0,0,0,3481009,60.047310249834815
3434043,Bacungan,Magsaysay,Davao del Sur,0.107756,0.038129,0.623327,0.293428,0.375488,0.215341619343209,0.30012811,0.683040487,1.189839525,1.0,0,0,0,3481009,61.00770933698705
3434044,Bacungan,Magsaysay,Davao del Sur,0.107756,0.038129,0.623327,0.293428,0.375488,0.181630495962479,0.30012811,0.683040487,1.189839525,1.0,0,0,0,3481009,61.99691384476822
3434045,Bacungan,Magsaysay,Davao del Sur,0.107756,0.038129,0.623327,0.293428,0.375488,0.153652719590518,0.30012811,0.683040487,1.189839525,1.0,0,0,0,3481009,63.01356720146698
3434046,Malawanit,Magsaysay,Davao del Sur,0.181563,0.083,1.185348,0.472064,0.601752,0.087899062527001,0.1225645,0.677304029,1.173486873,1.0,0,0,0,3481009,64.05636247949876
3434047,Malawanit,Magsaysay,Davao del Sur,0.2691485,0.0773485,1.1671205,0.4860955,0.579793,0.083732732739166,0.1225645,0.677304029,1.173486873,1.0,0,0,0,3481009,65.12404390277057
3434048,Asbang,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.0733634161917,0.199532712,0.669408143,1.132956421,1.0,0,0,0,3481009,66.21540766248252
3434049,Colonsabak,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.070349714816061,0.112598605,0.667534174,1.043517024,1.0,0,1,1,3481009,67.3293021432588
3434050,Colonsabak,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.060046558837882,0.112598605,0.667534174,1.043517024,1.0,0,0,0,3481009,68.46462765423418
3434051,Colonsabak,Matanao,Davao del Sur,,,,,,0.054972366101557,0.112598605,0.667534174,1.043517024,1.0,0,0,0,3481009,69.62033575131386
3434052,Colonsabak,Matanao,Davao del Sur,0.459219111111111,0.111635888888889,1.686393888888889,0.734118333333333,0.875892888888889,0.107647992080922,0.112598605,0.667534174,1.043517024,1.0,0,0,0,3481009,70.7954282280052
3434053,Colonsabak,Matanao,Davao del Sur,0.817917,0.251422,3.567647,1.553088,1.989099,0.132570801176747,0.112598605,0.667534174,1.043517024,1.0,0,0,0,3481009,71.95692500173026
3434054,Colonsabak,Matanao,Davao del Sur,,,,,,0.115550275045362,0.112598605,0.667534174,1.043517024,1.0,0,0,0,3481009,72.71254749728995
3435417,Malongon,Magsaysay,Davao del Sur,0.578732,0.178795,1.712669999999999,0.828104,0.813989,0.908482295629524,0.192069197,0.719005346,1.192776468,1.0,0,0,0,3481009,53.33067869278361
3435418,Malongon,Magsaysay,Davao del Sur,0.285470019230769,0.107294923076923,0.980342884615386,0.478145903846154,0.493000653846154,0.478857224657588,0.192069197,0.719005346,1.192776468,1.0,0,0,0,3481009,54.08298791307159
3435419,Tacul,Magsaysay,Davao del Sur,0.549597727272727,0.131213181818182,1.809941363636363,0.785850909090909,0.908712727272727,1.046706137146881,0.218167128,0.714077473,1.188038386,1.0,0,0,0,3481009,54.876620695825245
3435420,Tacul,Magsaysay,Davao del Sur,0.56113948,0.16522092,1.895937520000001,0.82599176,0.926914840000001,1.227061111399596,0.218167128,0.714077473,1.188038386,0.0,0,0,0,3481009,55.70756612732069
3435421,San Isidro,Magsaysay,Davao del Sur,0.319043826086957,0.056754119565217,0.98026194021739,0.430940744565217,0.450485695652174,0.938750724998309,0.270420132,0.714915339,1.197672393,0.0,0,0,0,3481009,56.57418011914036
3435422,San Isidro,Magsaysay,Davao del Sur,0.310915000000001,0.051301,0.942073999999999,0.415072,0.429841,0.738644368166528,0.270420132,0.714915339,1.197672393,1.0,0,0,0,3481009,57.474849247293655
3435423,Balnate,Magsaysay,Davao del Sur,0.225374368421052,0.045754894736842,0.807864736842107,0.36385347368421,0.406955526315788,0.398616134367265,0.220038805,0.705771526,1.184820888,1.0,0,0,0,3481009,58.407998111575225
3435424,Bacungan,Magsaysay,Davao del Sur,0.107756,0.038129,0.623327,0.293428,0.375488,0.313962014931026,0.30012811,0.683040487,1.189839525,1.0,0,0,0,3481009,59.37209528383278
3435425,Bacungan,Magsaysay,Davao del Sur,0.107756,0.038129,0.623327,0.293428,0.375488,0.259751589411367,0.30012811,0.683040487,1.189839525,1.0,0,0,0,3481009,60.365657960470045
3435426,Bacungan,Magsaysay,Davao del Sur,0.107756,0.038129,0.623327000000001,0.293428,0.375488,0.212565679880355,0.30012811,0.683040487,1.189839525,1.0,0,0,0,3481009,61.38725544649292
3435427,Glamang,Magsaysay,Davao del Sur,0.143801279069767,0.060042744186047,0.897802372093023,0.380668837209302,0.485989023255814,0.175715012837657,0.39935437,0.678114319,1.229901431,1.0,0,0,0,3481009,62.4355116033672
3435428,Asinan,Matanao,Davao del Sur,0.181563,0.083,1.185348,0.472064,0.601752,0.152162343102822,0.223891515,0.674840927,1.200056237,1.0,0,0,0,3481009,63.50910639260126
3435429,Asinan,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.125183772295713,0.223891515,0.674840927,1.200056237,1.0,0,0,0,3481009,64.60677664231997
3435430,Asbang,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.096722507412253,0.199532712,0.669408143,1.132956421,1.0,0,0,0,3481009,65.72731615671007
3435431,Asbang,Matanao,Davao del Sur,,,,,,0.070712340424639,0.199532712,0.669408143,1.132956421,1.0,0,0,0,3481009,66.869575278765
3435432,Asbang,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.056107913390459,0.199532712,0.669408143,1.132956421,1.0,0,0,0,3481009,68.03246000637492
3435433,Colonsabak,Matanao,Davao del Sur,,,,,,0.074712175418646,0.112598605,0.667534174,1.043517024,1.0,0,0,0,3481009,69.21493075085121
3435434,Colonsabak,Matanao,Davao del Sur,0.817917,0.251422,3.567647,1.553088,1.989099,0.119203748811278,0.112598605,0.667534174,1.043517024,1.0,0,0,0,3481009,70.41600081621334
3435435,Colonsabak,Matanao,Davao del Sur,0.817917,0.251422,3.567647,1.553088,1.989099,0.118258070066678,0.112598605,0.667534174,1.043517024,1.0,0,0,0,3481009,71.63473466718357
3435436,Colonsabak,Matanao,Davao del Sur,0.817917,0.251422,3.567647,1.553088,1.989099,0.126182497436689,0.112598605,0.667534174,1.043517024,1.0,0,0,0,3481009,72.61949674566536
3435440,Kimlawis,Kiblawan,Davao del Sur,0.13517,0.048606,0.477261,0.220808,0.240714,0.100515382953837,0.076594442,0.650790861,0.950787552,0.0,0,0,0,3481009,78.11082090925515
3435441,Kimlawis,Kiblawan,Davao del Sur,0.13517,0.048606,0.477261,0.220808,0.240714,0.162339934378221,0.076594442,0.650790861,0.950787552,1.0,0,0,0,3481009,79.07621728589113
3435442,Kimlawis,Kiblawan,Davao del Sur,,,,,,0.108341826563296,0.076594442,0.650790861,0.950787552,0.0,0,0,0,3481009,80.27868381658148
3435443,Bulol-Salo,Kiblawan,Davao del Sur,0.13517,0.048606,0.477261,0.220808,0.240714,0.094116340773027,0.0691763,0.639744166,0.928487373,0.0,0,0,0,3481009,81.51277607813066
3435444,Bulol-Salo,Kiblawan,Davao del Sur,0.13517,0.048606,0.477261,0.220808,0.240714,0.097026949700637,0.0691763,0.639744166,0.928487373,0.0,0,0,0,3481009,82.78722382575202
3436798,Kanapulo,Magsaysay,Davao del Sur,,,,,,0.830922588706017,0.233796452,0.753243075,1.127793241,1.0,0,0,0,3481009,50.882319153801134
3436799,Upper Bala,Magsaysay,Davao del Sur,0.578732,0.178795,1.712670000000002,0.828104000000001,0.813989,0.74501145562204,0.191744242,0.732381139,1.174263197,1.0,0,0,0,3481009,51.658548421428016
3436800,Upper Bala,Magsaysay,Davao del Sur,0.489860705882356,0.155997285714286,1.496279680672273,0.72203351260504,0.720807621848738,1.148628727673627,0.191744242,0.732381139,1.174263197,1.0,0,0,1,3481009,52.438078679718366
3436801,Lower Bala,Magsaysay,Davao del Sur,0.539334134020618,0.134494422680413,1.784287051546389,0.780543680412373,0.896507371134022,1.192857940545243,0.261880014,0.729911009,1.183457462,1.0,0,0,0,3481009,53.23078877651484
3436802,Tacul,Magsaysay,Davao del Sur,0.75612894059406,0.242426108910891,2.609163762376235,1.131575712871287,1.294890445544555,2.256880118692521,0.218167128,0.714077473,1.188038386,0.0,0,0,0,3481009,54.061974338509934
3436803,San Isidro,Magsaysay,Davao del Sur,1.321159393750002,0.885168606250001,5.793288212500002,2.340026937500006,2.998242700000008,9.521139255686764,0.270420132,0.714915339,1.197672393,0.0,0,0,0,3481009,54.9298887900147
3436804,San Isidro,Magsaysay,Davao del Sur,0.450857413698627,0.106022043835616,1.472620942465749,0.721054260273976,0.727580800000003,4.026770189726095,0.270420132,0.714915339,1.197672393,1.0,0,0,1,3481009,55.83281931913582
3436805,San Isidro,Magsaysay,Davao del Sur,0.180420294117646,0.050678347058823,0.733065223529414,0.339761529411764,0.391134699999999,0.78846633175145,0.270420132,0.714915339,1.197672393,1.0,0,0,1,3481009,56.76909512518511
3436806,Balnate,Magsaysay,Davao del Sur,0.107756,0.038129,0.623327000000002,0.293427999999999,0.375487999999999,0.454561801051064,0.220038805,0.705771526,1.184820888,1.0,0,0,0,3481009,57.73709403098122
3436807,Bacungan,Magsaysay,Davao del Sur,0.107756,0.038129,0.623327000000002,0.293428,0.375488,0.487321054549526,0.30012811,0.683040487,1.189839525,1.0,0,0,0,3481009,58.73524759958279
3436808,Bacungan,Magsaysay,Davao del Sur,0.107756,0.038129,0.623327,0.293428,0.375488,0.305236119232821,0.30012811,0.683040487,1.189839525,1.0,0,0,0,3481009,59.76204490883144
3436809,Glamang,Magsaysay,Davao del Sur,0.107756,0.038129,0.623327,0.293428,0.375488,0.285437237430996,0.39935437,0.678114319,1.229901431,1.0,0,0,0,3481009,60.81603514264225
3436810,Asinan,Matanao,Davao del Sur,0.179392205882353,0.081680264705882,1.168817970588235,0.46681,0.595097176470588,0.216097349153577,0.223891515,0.674840927,1.200056237,1.0,0,0,0,3481009,61.89582915645475
3436811,Asinan,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.246881902433044,0.223891515,0.674840927,1.200056237,1.0,0,0,1,3481009,63.00010016808032
3436812,Asinan,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.192214579944559,0.223891515,0.674840927,1.200056237,1.0,0,0,0,3481009,64.12758371527052
3436813,Asbang,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.12219761231606,0.199532712,0.669408143,1.132956421,1.0,0,0,0,3481009,65.27707700942116
3436814,Asbang,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.078691755401359,0.199532712,0.669408143,1.132956421,1.0,0,0,0,3481009,66.44743780167316
3436815,Dongan-Pekong,Matanao,Davao del Sur,,,,,,0.078195708591058,0.26112677,0.663024521,1.103403957,1.0,0,0,0,3481009,67.63758286419221
3436816,Dongan-Pekong,Matanao,Davao del Sur,,,,,,0.125913268392267,0.26112677,0.663024521,1.103403957,1.0,0,0,0,3481009,68.84648617623066
3436817,Dongan-Pekong,Matanao,Davao del Sur,0.817917,0.251422,3.567647,1.553088,1.989099,0.130099909911302,0.26112677,0.663024521,1.103403957,1.0,0,0,0,3481009,70.07317689190529
3436818,Dongan-Pekong,Matanao,Davao del Sur,0.817917,0.251422,3.567647,1.553088,1.989099,0.143974333947746,0.26112677,0.663024521,1.103403957,1.0,0,0,0,3481009,71.31673715508032
3436819,Abnate,Kiblawan,Davao del Sur,0.817917,0.251422,3.567647,1.553088,1.989099,0.131152179676528,0.115513908,0.659982882,1.012471499,1.0,0,0,0,3481009,72.41565697610397
3436822,Kimlawis,Kiblawan,Davao del Sur,,,,,,0.102432367184924,0.076594442,0.650790861,0.950787552,0.0,0,0,0,3481009,76.67849908870618
3436823,Kimlawis,Kiblawan,Davao del Sur,0.13517,0.048606,0.477261,0.220808,0.240714,0.17701825349451,0.076594442,0.650790861,0.950787552,1.0,0,0,1,3481009,77.75887511570426
3436824,Kimlawis,Kiblawan,Davao del Sur,0.13517,0.048606,0.477260999999999,0.220808,0.240714,0.227722020866854,0.076594442,0.650790861,0.950787552,1.0,0,0,0,3481009,79.08705358548704
3436825,Bulol-Salo,Kiblawan,Davao del Sur,0.13517,0.048606,0.477261,0.220808,0.240714,0.099450042612501,0.0691763,0.639744166,0.928487373,1.0,0,0,0,3481009,80.42696592680451
3436826,Bulol-Salo,Kiblawan,Davao del Sur,0.13517,0.048606,0.477261,0.220808,0.240714,0.089583586606619,0.0691763,0.639744166,0.928487373,0.0,0,0,0,3481009,81.77803537209577
3436827,Bulol-Salo,Kiblawan,Davao del Sur,0.13517,0.048606,0.477261,0.220808,0.240714,0.085790863162593,0.0691763,0.639744166,0.928487373,0.0,0,0,0,3481009,82.59694381964941
3438180,Kanapulo,Magsaysay,Davao del Sur,0.767756,0.3180308,2.922427133333334,1.1989018,1.382438933333334,0.802928286890744,0.233796452,0.753243075,1.127793241,1.0,0,0,0,3481009,50.21702187424665
3438181,Kanapulo,Magsaysay,Davao del Sur,0.5882415,0.271085125,2.158957041666667,0.857903125,0.963817458333334,0.917024021544611,0.233796452,0.753243075,1.127793241,1.0,0,0,0,3481009,50.79325808191914
3438182,Kanapulo,Magsaysay,Davao del Sur,0.368373142857143,0.116280928571429,1.279834714285716,0.542929642857143,0.627799071428573,1.157290417942212,0.233796452,0.753243075,1.127793241,1.0,0,0,0,3481009,51.584986118007215
3438183,Lower Bala,Magsaysay,Davao del Sur,0.266580656903766,0.073941006276151,0.908975792887032,0.402118769874475,0.463812907949786,1.668956586451673,0.261880014,0.729911009,1.183457462,0.0,0,0,1,3481009,52.416427256173016
3438184,Lower Bala,Magsaysay,Davao del Sur,1.025754999999998,0.619618818181818,4.190377251336903,1.697325737967913,2.092767342245989,8.425224137971126,0.261880014,0.729911009,1.183457462,0.0,0,0,0,3481009,53.28572254493374
3438185,Lower Bala,Magsaysay,Davao del Sur,0.811076499999996,0.397518515384618,3.057739234615378,1.348061880769234,1.568665092307696,7.017103641461104,0.261880014,0.729911009,1.183457462,0.0,0,0,0,3481009,54.19105032508536
3438186,Poblacion,Magsaysay,Davao del Sur,0.27004757894737,0.075030902255639,0.925962887218047,0.4678262556391,0.466288293233081,2.303305966973765,0.374007888,0.706499403,1.272844627,0.0,0,0,1,3481009,55.130635502747104
3438187,Poblacion,Magsaysay,Davao del Sur,0.122678080229226,0.06691417765043,0.606103616045843,0.28471971346705,0.341439103151864,1.130699911669119,0.374007888,0.706499403,1.272844627,1.0,0,0,1,3481009,56.102756919533626
3438188,Bacungan,Magsaysay,Davao del Sur,0.107756,0.038129,0.623326999999997,0.293428000000002,0.375488000000002,0.607575820779112,0.30012811,0.683040487,1.189839525,1.0,0,0,1,3481009,57.10575298928168
3438189,Bacungan,Magsaysay,Davao del Sur,0.151269366120218,0.080655950819672,0.722889557377049,0.328160174863387,0.393482065573772,0.650370589155945,0.30012811,0.683040487,1.189839525,1.0,0,0,0,3481009,58.13802578749851
3438190,Bacungan,Magsaysay,Davao del Sur,0.112391151394422,0.062901338645418,0.506130326693226,0.22441328685259,0.274646314741035,0.451117643934709,0.30012811,0.683040487,1.189839525,1.0,0,0,1,3481009,59.19804378510313
3438191,New Katipunan,Matanao,Davao del Sur,0.30783751552795,0.163425459627329,1.283831708074534,0.543517596273293,0.652148689440994,0.519942725625905,0.401276824,0.682305881,1.28491299,1.0,0,0,0,3481009,60.28434341553905
3438192,Asinan,Matanao,Davao del Sur,0.318642804347826,0.121560054347826,1.363475934782609,0.573404858695652,0.678901130434782,0.332905837689801,0.223891515,0.674840927,1.200056237,1.0,0,0,0,3481009,61.39552965541392
3438193,Asinan,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.313697828234528,0.223891515,0.674840927,1.200056237,1.0,0,0,0,3481009,62.530275786059725
3438194,Bangkal,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.236738704978774,0.29636705,0.672359784,1.240590749,1.0,0,1,0,3481009,63.687322488042106
3438195,Asbang,Matanao,Davao del Sur,0.356734,0.071697,1.148893,0.500127,0.557834,0.115484995389546,0.199532712,0.669408143,1.132956421,1.0,0,0,0,3481009,64.86547640408422
3438196,Asbang,Matanao,Davao del Sur,,,,,,0.148160205690009,0.199532712,0.669408143,1.132956421,1.0,0,0,0,3481009,66.0636082892306
3438197,Dongan-Pekong,Matanao,Davao del Sur,0.817917,0.251422,3.567647,1.553088,1.989099,0.230520673427317,0.26112677,0.663024521,1.103403957,1.0,0,0,0,3481009,67.28065085073167
3438198,Dongan-Pekong,Matanao,Davao del Sur,0.817917,0.251422,3.567647,1.553088,1.989099,0.171515464458777,0.26112677,0.663024521,1.103403957,1.0,0,0,0,3481009,68.5155963650085
3438199,Dongan-Pekong,Matanao,Davao del Sur,,,,,,0.168067144023048,0.26112677,0.663024521,1.103403957,1.0,0,0,0,3481009,69.76749414492768
3438200,Abnate,Kiblawan,Davao del Sur,,,,,,0.149161226752636,0.115513908,0.659982882,1.012471499,1.0,0,0,0,3481009,71.03544791814275
3438201,Abnate,Kiblawan,Davao del Sur,,,,,,0.129162964645935,0.115513908,0.659982882,1.012471499,1.0,0,0,0,3481009,72.19536416691238
3438202,Abnate,Kiblawan,Davao del Sur,,,,,,0.077562412524477,0.115513908,0.659982882,1.012471499,1.0,0,0,0,3481009,73.01467788037907
3438203,Kimlawis,Kiblawan,Davao del Sur,,,,,,0.071980767773362,0.076594442,0.650790861,0.950787552,0.0,0,0,0,3481009,75.01850011967562
3438204,Kimlawis,Kiblawan,Davao del Sur,,,,,,0.12337701395154,0.076594442,0.650790861,0.950787552,1.0,0,0,0,3481009,76.25165325542186
3438205,Kimlawis,Kiblawan,Davao del Sur,0.13517,0.048606,0.477261,0.220808,0.240714,0.220594307176606,0.076594442,0.650790861,0.950787552,1.0,0,0,0,3481009,77.58816201020062
3438206,Bulol-Salo,Kiblawan,Davao del Sur,0.13517,0.048606,0.477260999999999,0.220808,0.240714,0.149760074725897,0.0691763,0.639744166,0.928487373,1.0,0,0,0,3481009,78.93634442821363
