ID,barangay_name,city_name,province_name,popden_chi,popden_eld,popden_wom,popden_you,popden_w_1,popden_all,flood_probability_value,rain intensity_value,drought_value,buildability_landcov,RHU_Presence,Road_Presence,POI_Presence,Nearest_RHU,Distance_to_Nearest_RHU_km,HCFAI
3130892,Patag Ibaba,Santa Elena,Camarines Norte,0.0,0.0,0.0,0.0,0.0,2.276219541376287,1.853824183,2.280699412,0.894826475,0.0,0,0,0,3191699,61.73101979934805,0.34441722422897114
3130893,Patag Ibaba,Santa Elena,Camarines Norte,0.0,0.0,0.0,0.0,0.0,0.85104752656741,1.853824183,2.280699412,0.894826475,0.0,0,0,0,3191699,61.95994974526438,0.34441722422897114
3132273,Patag Ibaba,Santa Elena,Camarines Norte,0.0,0.0,0.0,0.0,0.0,2.216062148412069,1.853824183,2.280699412,0.894826475,0.0,0,0,0,3191699,60.62882017147842,0.34441722422897114
3132274,Patag Ibaba,Santa Elena,Camarines Norte,2.828934,1.50399,10.671167,3.688356,4.619398,0.975913390036552,1.853824183,2.280699412,0.894826475,0.0,0,0,0,3191699,60.737499326117245,0.34441722422912757
3132275,Patag Ibaba,Santa Elena,Camarines Norte,2.895349461538461,1.583566153846154,10.871025692307692,3.843988692307692,4.747791076923078,0.548659219741821,1.853824183,2.280699412,0.894826475,0.0,0,0,0,3191699,61.077165841392926,0.34441722422935445
3132276,Patag Iraya,Santa Elena,Camarines Norte,2.828934,1.50399,10.671167,3.688356,4.619398,0.88670694231987,1.677681962,2.221410615,0.934219831,0.0,0,0,0,3191699,61.026806414961065,0.34570878388024234
3133655,Maulawin,Santa Elena,Camarines Norte,2.828934,1.50399,10.671167,3.688356,4.619398,1.036459964174063,1.8421819,2.266517878,0.945738409,0.0,0,0,0,3191699,59.59298250576337,0.3411068800709113
3133656,Maulawin,Santa Elena,Camarines Norte,2.5231728,1.3114995,9.4993868,3.3652557,4.166379100000001,0.489267778187467,1.8421819,2.266517878,0.945738409,0.0,0,0,0,3191699,59.630631672226194,0.34110688007082196
3133657,Patag Ibaba,Santa Elena,Camarines Norte,3.692335,2.53848,13.26933,5.711581,6.288508,0.580182211545476,1.853824183,2.280699412,0.894826475,0.0,0,0,0,3191699,59.71621702111496,0.34441722439816236
3133658,Patag Iraya,Santa Elena,Camarines Norte,6.77858,2.848969,28.391445,12.280037,14.244843,0.915174993375937,1.677681962,2.221410615,0.934219831,0.0,0,0,0,3191699,59.67187025463246,0.34571769318644063
